,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,7,9,5,23,16
167,2018-03-18,7,10,4,19,19
168,2018-03-25,10,13,5,18,20
169,2018-04-01,8,10,4,12,19
170,2018-04-08,7,11,4,13,19
171,2018-04-15,7,11,3,11,20
172,2018-04-22,8,16,6,13,19
173,2018-04-29,7,13,9,13,15
174,2018-05-06,7,13,6,10,19
175,2018-05-13,9,13,8,15,18
176,2018-05-20,9,7,31,13,17
177,2018-05-27,6,7,27,9,16
178,2018-06-03,9,7,5,11,14
179,2018-06-10,6,5,3,12,14
180,2018-06-17,7,7,4,8,17
181,2018-06-24,7,8,5,8,14
182,2018-07-01,7,7,7,7,14
183,2018-07-08,7,10,5,11,17
184,2018-07-15,6,7,4,8,15
185,2018-07-22,8,8,4,8,16
186,2018-07-29,7,6,4,10,14
187,2018-08-05,8,7,4,10,22
188,2018-08-12,8,6,5,13,24
189,2018-08-19,8,8,3,15,26
190,2018-08-26,5,7,2,11,24
191,2018-09-02,4,5,4,13,20
192,2018-09-09,4,3,4,12,23
193,2018-09-16,6,5,4,11,23
194,2018-09-23,6,5,4,13,20
195,2018-09-30,3,3,3,22,24
196,2018-10-07,4,5,4,68,19
197,2018-10-14,5,5,3,9,17
198,2018-10-21,6,5,2,7,18
199,2018-10-28,5,6,4,9,19
200,2018-11-04,7,3,5,8,19
201,2018-11-11,4,7,3,10,19
202,2018-11-18,8,5,2,7,17
203,2018-11-25,12,4,2,6,19
204,2018-12-02,7,4,1,5,19
205,2018-12-09,5,3,2,5,21
206,2018-12-16,6,5,5,7,18
207,2018-12-23,7,3,4,7,15
208,2018-12-30,5,8,3,9,15
209,2019-01-06,7,6,4,9,19
210,2019-01-13,8,10,4,7,18
211,2019-01-20,5,11,3,7,23
212,2019-01-27,5,7,2,7,23
213,2019-02-03,6,10,3,7,21
214,2019-02-10,7,10,3,12,21
215,2019-02-17,5,9,3,9,17
216,2019-02-24,5,5,2,11,19
217,2019-03-03,5,19,4,13,20
218,2019-03-10,6,29,0,9,16
219,2019-03-17,5,10,2,7,18
220,2019-03-24,10,12,2,8,19
221,2019-03-31,12,10,4,8,17
222,2019-04-07,7,7,2,7,18
223,2019-04-14,7,5,2,7,18
224,2019-04-21,6,11,2,5,14
225,2019-04-28,6,16,3,4,19
226,2019-05-05,7,11,2,6,20
227,2019-05-12,8,8,2,8,17
228,2019-05-19,7,10,3,7,15
229,2019-05-26,5,15,2,7,14
230,2019-06-02,6,15,3,7,15
231,2019-06-09,6,13,3,7,16
232,2019-06-16,9,16,2,6,15
233,2019-06-23,9,14,2,6,12
234,2019-06-30,8,9,0,6,11
235,2019-07-07,9,7,2,6,12
236,2019-07-14,11,11,2,6,14
237,2019-07-21,9,15,2,5,15
238,2019-07-28,9,13,3,4,19
239,2019-08-04,8,11,2,5,21
240,2019-08-11,8,15,4,7,23
241,2019-08-18,6,7,2,7,23
242,2019-08-25,9,9,3,6,21
243,2019-09-01,6,12,2,4,18
244,2019-09-08,6,13,3,5,23
245,2019-09-15,5,9,3,7,19
246,2019-09-22,4,6,3,4,24
247,2019-09-29,3,8,2,5,20
248,2019-10-06,7,11,2,5,19
249,2019-10-13,6,9,2,5,21
250,2019-10-20,5,5,4,5,20
251,2019-10-27,4,6,2,6,21
252,2019-11-03,5,10,3,6,24
253,2019-11-10,6,24,3,2,21
254,2019-11-17,6,7,3,4,21
255,2019-11-24,5,9,4,5,16
256,2019-12-01,4,12,3,3,20
257,2019-12-08,4,10,3,5,17
258,2019-12-15,7,6,3,6,22
259,2019-12-22,7,5,2,4,16
260,2019-12-29,6,5,3,6,16
