,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
198,2018-10-21,10,0,0,9,30
199,2018-10-28,13,0,0,5,24
200,2018-11-04,8,0,0,6,19
201,2018-11-11,11,0,0,7,23
202,2018-11-18,8,0,0,4,19
203,2018-11-25,9,0,0,7,22
204,2018-12-02,11,0,0,7,23
205,2018-12-09,7,0,0,8,21
206,2018-12-16,9,0,0,5,22
207,2018-12-23,6,0,0,7,15
208,2018-12-30,10,0,0,7,21
209,2019-01-06,7,0,0,6,19
210,2019-01-13,6,0,0,6,18
211,2019-01-20,10,0,0,7,24
212,2019-01-27,7,0,0,8,22
213,2019-02-03,7,0,0,7,27
214,2019-02-10,9,0,0,5,22
215,2019-02-17,12,0,0,5,23
216,2019-02-24,9,0,0,5,24
217,2019-03-03,7,0,0,5,24
218,2019-03-10,9,0,0,6,25
219,2019-03-17,8,0,0,6,20
220,2019-03-24,10,0,0,5,26
221,2019-03-31,6,0,0,2,22
222,2019-04-07,8,0,0,6,20
223,2019-04-14,8,0,0,7,19
224,2019-04-21,7,0,0,6,23
225,2019-04-28,6,0,0,5,23
226,2019-05-05,10,0,0,6,19
227,2019-05-12,12,0,0,6,20
228,2019-05-19,10,0,0,8,21
229,2019-05-26,13,0,0,5,22
230,2019-06-02,10,0,0,6,27
231,2019-06-09,11,0,0,6,17
232,2019-06-16,12,0,0,6,19
233,2019-06-23,14,0,0,6,22
234,2019-06-30,14,0,0,5,14
235,2019-07-07,26,0,0,6,21
236,2019-07-14,20,0,0,6,19
237,2019-07-21,14,0,0,6,20
238,2019-07-28,16,0,0,5,18
239,2019-08-04,14,0,0,6,19
240,2019-08-11,12,0,0,6,16
241,2019-08-18,9,0,0,5,20
242,2019-08-25,11,0,0,6,24
243,2019-09-01,9,0,0,6,24
244,2019-09-08,8,0,0,5,28
245,2019-09-15,4,0,0,6,28
246,2019-09-22,9,0,0,7,26
247,2019-09-29,8,0,0,7,26
248,2019-10-06,9,0,0,9,28
249,2019-10-13,8,0,0,7,23
250,2019-10-20,9,0,0,3,25
251,2019-10-27,6,0,0,6,30
252,2019-11-03,9,0,0,5,26
253,2019-11-10,9,0,0,5,26
254,2019-11-17,8,0,0,7,25
255,2019-11-24,9,0,0,4,23
256,2019-12-01,7,0,0,5,29
257,2019-12-08,7,0,0,4,22
258,2019-12-15,6,0,0,4,22
259,2019-12-22,11,0,0,4,20
260,2019-12-29,7,0,0,6,19
