,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
77,2016-06-26,5,22,3,3,12
78,2016-07-03,5,8,5,11,17
79,2016-07-10,2,10,5,8,11
80,2016-07-17,4,4,6,10,12
81,2016-07-24,0,9,10,3,16
82,2016-07-31,5,6,3,8,14
83,2016-08-07,5,4,5,8,16
84,2016-08-14,3,4,6,13,21
85,2016-08-21,4,4,4,15,23
86,2016-08-28,3,0,3,4,20
87,2016-09-04,4,2,4,7,16
88,2016-09-11,1,2,3,7,19
89,2016-09-18,4,3,6,2,21
90,2016-09-25,4,4,4,13,24
91,2016-10-02,2,5,7,8,18
92,2016-10-09,2,4,19,6,20
93,2016-10-16,0,0,8,6,16
94,2016-10-23,2,3,8,7,17
95,2016-10-30,0,3,3,7,16
96,2016-11-06,2,0,3,8,20
97,2016-11-13,0,0,4,18,14
98,2016-11-20,4,3,6,16,16
99,2016-11-27,4,4,5,4,19
100,2016-12-04,4,8,4,4,18
101,2016-12-11,4,6,4,8,16
102,2016-12-18,6,3,3,9,11
103,2016-12-25,4,3,7,6,16
104,2017-01-01,13,0,6,7,15
105,2017-01-08,15,0,3,8,20
106,2017-01-15,7,5,6,7,18
107,2017-01-22,14,6,2,11,21
108,2017-01-29,15,4,5,7,22
109,2017-02-05,15,4,4,10,12
110,2017-02-12,38,7,4,51,14
111,2017-02-19,26,2,3,11,16
112,2017-02-26,32,3,8,9,20
113,2017-03-05,68,6,9,10,15
114,2017-03-12,69,5,6,6,15
115,2017-03-19,42,4,8,10,15
116,2017-03-26,34,3,9,9,19
117,2017-04-02,15,8,7,5,14
118,2017-04-09,27,6,7,10,12
119,2017-04-16,20,6,7,21,21
120,2017-04-23,22,5,4,10,5
121,2017-04-30,18,4,6,11,16
122,2017-05-07,17,3,7,9,16
123,2017-05-14,16,0,5,9,17
124,2017-05-21,16,5,3,8,13
125,2017-05-28,20,13,5,13,12
126,2017-06-04,19,3,6,30,9
127,2017-06-11,14,4,2,15,18
128,2017-06-18,18,4,8,11,17
129,2017-06-25,31,3,3,5,11
130,2017-07-02,21,7,7,6,19
131,2017-07-09,15,5,7,5,13
132,2017-07-16,44,5,8,5,5
133,2017-07-23,21,12,7,8,15
134,2017-07-30,19,9,8,4,8
135,2017-08-06,26,3,27,10,14
136,2017-08-13,19,3,63,5,18
137,2017-08-20,17,9,7,5,21
138,2017-08-27,18,0,4,2,22
139,2017-09-03,28,0,3,8,15
140,2017-09-10,97,4,5,4,21
141,2017-09-17,18,5,4,8,22
142,2017-09-24,15,4,3,8,20
143,2017-10-01,16,2,5,7,15
144,2017-10-08,19,3,0,4,20
145,2017-10-15,20,4,0,5,19
146,2017-10-22,20,4,5,7,20
147,2017-10-29,18,2,4,3,21
148,2017-11-05,18,7,2,4,21
149,2017-11-12,16,4,3,2,14
150,2017-11-19,13,4,3,4,11
151,2017-11-26,19,4,2,5,16
152,2017-12-03,24,2,2,8,17
153,2017-12-10,30,0,2,4,16
154,2017-12-17,22,5,5,3,19
155,2017-12-24,30,4,0,6,14
156,2017-12-31,27,2,3,5,12
157,2018-01-07,24,2,5,8,18
158,2018-01-14,36,3,1,5,20
159,2018-01-21,31,5,0,7,13
160,2018-01-28,33,0,2,7,15
161,2018-02-04,22,6,1,5,18
162,2018-02-11,15,5,8,6,15
163,2018-02-18,21,7,3,11,19
164,2018-02-25,20,5,2,96,12
165,2018-03-04,16,4,2,18,19
166,2018-03-11,18,2,3,15,19
167,2018-03-18,17,0,3,15,20
168,2018-03-25,11,2,2,12,18
169,2018-04-01,11,0,7,10,17
170,2018-04-08,16,2,4,11,16
171,2018-04-15,13,4,3,10,16
172,2018-04-22,10,4,0,8,19
173,2018-04-29,10,4,4,10,20
174,2018-05-06,9,6,2,9,17
175,2018-05-13,8,7,3,6,19
176,2018-05-20,14,4,1,4,17
177,2018-05-27,9,0,2,4,12
178,2018-06-03,11,6,0,5,12
179,2018-06-10,11,4,5,6,15
180,2018-06-17,10,2,4,7,13
181,2018-06-24,15,6,3,6,11
182,2018-07-01,12,4,0,5,8
183,2018-07-08,16,2,2,6,15
184,2018-07-15,10,7,0,7,13
185,2018-07-22,8,3,0,9,12
186,2018-07-29,8,3,0,9,17
187,2018-08-05,14,0,2,14,12
188,2018-08-12,9,2,5,11,21
189,2018-08-19,11,0,1,15,23
190,2018-08-26,11,1,0,14,23
191,2018-09-02,11,3,3,100,21
192,2018-09-09,9,2,4,29,23
193,2018-09-16,15,3,0,7,19
194,2018-09-23,8,0,2,10,16
195,2018-09-30,8,2,2,4,25
196,2018-10-07,19,3,2,5,22
197,2018-10-14,27,4,4,7,20
198,2018-10-21,13,2,6,6,20
199,2018-10-28,11,1,5,8,15
200,2018-11-04,5,2,5,7,16
201,2018-11-11,11,1,3,3,16
202,2018-11-18,7,5,1,9,16
203,2018-11-25,4,0,3,9,21
204,2018-12-02,7,5,3,4,17
205,2018-12-09,5,4,0,4,19
206,2018-12-16,7,4,5,10,20
207,2018-12-23,6,5,0,9,14
208,2018-12-30,9,4,3,5,13
209,2019-01-06,11,2,3,9,21
210,2019-01-13,7,3,2,7,16
211,2019-01-20,5,3,6,6,13
212,2019-01-27,8,0,2,3,20
213,2019-02-03,3,2,1,6,17
214,2019-02-10,8,3,7,3,19
215,2019-02-17,10,0,2,9,14
216,2019-02-24,4,0,0,3,17
217,2019-03-03,9,4,0,6,17
218,2019-03-10,4,4,0,6,12
219,2019-03-17,6,4,4,4,20
220,2019-03-24,8,3,0,8,24
221,2019-03-31,9,2,0,4,23
222,2019-04-07,6,2,2,7,23
223,2019-04-14,5,0,0,8,18
224,2019-04-21,9,5,0,6,13
225,2019-04-28,6,3,3,6,17
226,2019-05-05,13,5,2,4,21
227,2019-05-12,11,2,0,2,13
228,2019-05-19,9,2,3,6,14
229,2019-05-26,6,5,0,5,11
230,2019-06-02,7,1,2,0,17
231,2019-06-09,8,3,0,7,5
232,2019-06-16,10,42,2,2,13
233,2019-06-23,11,12,6,3,15
234,2019-06-30,17,9,3,6,10
235,2019-07-07,19,5,2,5,13
236,2019-07-14,19,2,0,5,11
237,2019-07-21,6,4,2,7,16
238,2019-07-28,16,7,3,8,12
239,2019-08-04,14,5,0,7,16
240,2019-08-11,11,8,0,5,13
241,2019-08-18,10,5,2,7,20
242,2019-08-25,12,5,5,9,18
243,2019-09-01,10,7,1,5,18
244,2019-09-08,7,5,0,5,26
245,2019-09-15,9,7,0,7,18
246,2019-09-22,7,8,1,5,22
247,2019-09-29,3,13,1,7,21
248,2019-10-06,8,15,3,6,24
249,2019-10-13,8,65,5,5,16
250,2019-10-20,8,6,3,3,16
251,2019-10-27,10,6,3,7,21
252,2019-11-03,10,2,4,4,19
253,2019-11-10,6,3,6,6,20
254,2019-11-17,7,4,3,3,17
255,2019-11-24,5,5,3,3,12
256,2019-12-01,6,2,3,4,18
257,2019-12-08,10,4,4,4,21
258,2019-12-15,4,6,4,7,17
259,2019-12-22,5,4,6,10,18
260,2019-12-29,6,1,2,7,14
