,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,0,0,0,0,0
167,2018-03-18,0,0,0,0,0
168,2018-03-25,0,0,0,0,0
169,2018-04-01,0,0,0,0,0
170,2018-04-08,0,0,0,0,0
171,2018-04-15,0,0,0,0,0
172,2018-04-22,0,0,0,0,0
173,2018-04-29,0,0,0,0,0
174,2018-05-06,6,12,0,16,30
175,2018-05-13,6,17,0,13,28
176,2018-05-20,9,12,0,14,30
177,2018-05-27,8,10,0,16,30
178,2018-06-03,7,11,0,15,27
179,2018-06-10,7,10,0,12,27
180,2018-06-17,7,13,0,13,27
181,2018-06-24,7,11,0,14,23
182,2018-07-01,12,8,0,12,23
183,2018-07-08,8,10,0,16,27
184,2018-07-15,6,10,0,15,28
185,2018-07-22,8,8,0,14,26
186,2018-07-29,9,10,0,12,27
187,2018-08-05,7,9,0,13,24
188,2018-08-12,8,9,0,16,26
189,2018-08-19,7,11,0,17,30
190,2018-08-26,7,10,0,15,30
191,2018-09-02,9,7,0,10,37
192,2018-09-09,7,8,0,13,40
193,2018-09-16,7,5,0,19,39
194,2018-09-23,6,6,0,16,46
195,2018-09-30,9,4,0,16,33
196,2018-10-07,8,6,0,15,37
197,2018-10-14,6,6,0,16,29
198,2018-10-21,7,7,0,13,40
199,2018-10-28,6,5,0,12,32
200,2018-11-04,6,6,0,14,26
201,2018-11-11,10,11,0,11,31
202,2018-11-18,28,9,0,12,25
203,2018-11-25,34,7,0,8,30
204,2018-12-02,15,7,0,8,30
205,2018-12-09,13,9,0,7,28
206,2018-12-16,13,8,0,11,29
207,2018-12-23,9,5,0,14,20
208,2018-12-30,8,8,0,13,28
209,2019-01-06,11,10,0,11,25
210,2019-01-13,11,14,0,9,24
211,2019-01-20,11,13,0,12,32
212,2019-01-27,8,8,0,7,29
213,2019-02-03,11,10,0,13,36
214,2019-02-10,8,13,0,20,29
215,2019-02-17,8,10,0,19,30
216,2019-02-24,12,6,0,20,31
217,2019-03-03,10,14,0,23,31
218,2019-03-10,10,14,0,15,33
219,2019-03-17,7,15,0,15,26
220,2019-03-24,13,18,0,12,34
221,2019-03-31,15,15,0,11,29
222,2019-04-07,6,10,0,9,27
223,2019-04-14,9,12,0,9,25
224,2019-04-21,6,14,0,10,30
225,2019-04-28,12,14,0,10,31
226,2019-05-05,7,13,0,7,25
227,2019-05-12,18,9,0,11,27
228,2019-05-19,10,16,0,10,28
229,2019-05-26,11,23,0,11,29
230,2019-06-02,10,20,0,10,36
231,2019-06-09,9,20,0,8,23
232,2019-06-16,18,23,0,8,25
233,2019-06-23,30,18,0,11,29
234,2019-06-30,100,7,0,11,18
235,2019-07-07,18,10,0,6,27
236,2019-07-14,12,13,0,10,26
237,2019-07-21,17,16,0,8,27
238,2019-07-28,10,15,0,8,24
239,2019-08-04,13,20,0,8,26
240,2019-08-11,9,24,0,9,21
241,2019-08-18,11,6,0,11,26
242,2019-08-25,12,14,0,9,32
243,2019-09-01,7,16,0,7,32
244,2019-09-08,8,13,0,11,37
245,2019-09-15,7,11,0,8,37
246,2019-09-22,9,9,0,8,35
247,2019-09-29,4,15,0,6,35
248,2019-10-06,6,15,0,7,37
249,2019-10-13,10,10,0,7,31
250,2019-10-20,7,7,0,6,33
251,2019-10-27,6,8,0,8,40
252,2019-11-03,7,12,0,6,35
253,2019-11-10,9,17,0,6,34
254,2019-11-17,7,8,0,8,34
255,2019-11-24,5,13,0,5,30
256,2019-12-01,8,18,0,6,38
257,2019-12-08,6,11,0,8,30
258,2019-12-15,6,4,0,7,30
259,2019-12-22,3,7,0,7,26
260,2019-12-29,9,8,0,6,25
