,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
166,2018-03-11,20,0,0,19,15
167,2018-03-18,14,5,0,16,17
168,2018-03-25,15,0,8,24,21
169,2018-04-01,29,7,9,8,35
170,2018-04-08,20,0,0,20,0
171,2018-04-15,23,16,7,19,29
172,2018-04-22,23,5,12,18,34
173,2018-04-29,0,0,0,10,26
174,2018-05-06,36,0,0,5,0
175,2018-05-13,7,6,0,28,0
176,2018-05-20,18,0,7,4,0
177,2018-05-27,25,0,0,9,0
178,2018-06-03,25,0,0,14,0
179,2018-06-10,0,7,0,9,0
180,2018-06-17,8,16,9,7,0
181,2018-06-24,18,8,0,0,0
182,2018-07-01,17,0,0,0,0
183,2018-07-08,10,7,0,20,0
184,2018-07-15,18,0,0,8,0
185,2018-07-22,8,20,9,18,0
186,2018-07-29,24,8,0,12,0
187,2018-08-05,17,0,0,14,0
188,2018-08-12,22,0,0,15,0
189,2018-08-19,11,0,0,13,0
190,2018-08-26,20,0,0,12,0
191,2018-09-02,17,6,0,23,0
192,2018-09-09,21,6,4,20,0
193,2018-09-16,13,5,0,0,0
194,2018-09-23,12,0,0,18,0
195,2018-09-30,11,0,0,11,0
196,2018-10-07,19,0,0,6,0
197,2018-10-14,20,0,7,12,0
198,2018-10-21,16,7,0,13,0
199,2018-10-28,5,5,9,25,0
200,2018-11-04,11,13,5,10,0
201,2018-11-11,18,13,0,12,0
202,2018-11-18,11,0,5,19,0
203,2018-11-25,10,4,8,22,0
204,2018-12-02,7,5,5,28,0
205,2018-12-09,0,0,0,9,0
206,2018-12-16,26,0,5,13,0
207,2018-12-23,10,0,0,0,0
208,2018-12-30,9,20,6,12,0
209,2019-01-06,6,4,0,13,0
210,2019-01-13,9,7,0,7,0
211,2019-01-20,16,0,7,13,0
212,2019-01-27,20,0,5,12,0
213,2019-02-03,6,0,6,12,0
214,2019-02-10,5,0,16,7,0
215,2019-02-17,12,0,5,0,0
216,2019-02-24,5,0,0,15,0
217,2019-03-03,4,0,7,6,0
218,2019-03-10,13,0,8,13,0
219,2019-03-17,11,0,0,19,0
220,2019-03-24,15,5,0,13,0
221,2019-03-31,8,0,5,16,0
222,2019-04-07,0,9,10,6,0
223,2019-04-14,8,0,10,11,0
224,2019-04-21,16,8,8,0,0
225,2019-04-28,15,6,7,0,0
226,2019-05-05,9,6,6,19,0
227,2019-05-12,12,11,0,13,0
228,2019-05-19,19,11,0,12,0
229,2019-05-26,13,0,7,17,0
230,2019-06-02,7,8,13,19,0
231,2019-06-09,10,9,10,9,0
232,2019-06-16,11,0,0,0,0
233,2019-06-23,12,8,0,0,0
234,2019-06-30,21,15,4,13,0
235,2019-07-07,17,8,0,8,0
236,2019-07-14,22,0,11,8,0
237,2019-07-21,15,8,8,15,0
238,2019-07-28,22,9,0,15,0
239,2019-08-04,18,0,0,13,0
240,2019-08-11,15,0,0,8,0
241,2019-08-18,32,14,0,0,0
242,2019-08-25,0,11,8,12,0
243,2019-09-01,25,4,8,14,0
244,2019-09-08,11,7,5,15,0
245,2019-09-15,7,9,0,4,0
246,2019-09-22,13,6,0,6,0
247,2019-09-29,10,0,6,9,0
248,2019-10-06,19,0,10,14,0
249,2019-10-13,10,18,9,13,0
250,2019-10-20,20,6,0,9,0
251,2019-10-27,8,7,10,4,0
252,2019-11-03,12,0,17,15,0
253,2019-11-10,13,0,5,11,0
254,2019-11-17,17,5,0,10,0
255,2019-11-24,21,0,12,0,0
256,2019-12-01,0,6,0,11,0
257,2019-12-08,15,9,0,5,0
258,2019-12-15,11,4,10,14,0
259,2019-12-22,15,7,0,8,0
260,2019-12-29,13,7,0,9,0
