,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,0,17,0,0,26
167,2018-03-18,0,17,0,0,58
168,2018-03-25,0,0,0,0,32
169,2018-04-01,0,0,0,0,49
170,2018-04-08,0,28,0,0,52
171,2018-04-15,0,25,0,0,0
172,2018-04-22,0,60,0,0,12
173,2018-04-29,0,42,0,0,66
174,2018-05-06,0,23,18,0,0
175,2018-05-13,21,28,0,0,0
176,2018-05-20,20,16,0,0,0
177,2018-05-27,0,0,12,0,0
178,2018-06-03,0,15,0,0,0
179,2018-06-10,11,39,0,0,0
180,2018-06-17,0,23,0,0,0
181,2018-06-24,13,19,15,0,0
182,2018-07-01,0,14,0,0,0
183,2018-07-08,35,0,34,0,0
184,2018-07-15,23,0,13,0,0
185,2018-07-22,0,0,0,0,0
186,2018-07-29,0,20,26,0,0
187,2018-08-05,0,9,17,0,0
188,2018-08-12,15,0,13,0,0
189,2018-08-19,0,0,0,0,0
190,2018-08-26,14,0,16,0,0
191,2018-09-02,0,37,0,0,0
192,2018-09-09,15,0,0,0,0
193,2018-09-16,28,0,0,0,0
194,2018-09-23,0,0,0,0,0
195,2018-09-30,13,11,18,0,0
196,2018-10-07,9,0,0,0,0
197,2018-10-14,18,0,0,0,0
198,2018-10-21,0,0,0,0,0
199,2018-10-28,0,8,0,0,0
200,2018-11-04,0,21,10,0,0
201,2018-11-11,0,20,0,0,0
202,2018-11-18,29,18,18,0,0
203,2018-11-25,0,0,0,0,0
204,2018-12-02,43,0,24,0,0
205,2018-12-09,30,0,0,0,0
206,2018-12-16,30,20,0,0,0
207,2018-12-23,36,41,0,0,0
208,2018-12-30,26,0,0,0,0
209,2019-01-06,17,37,0,0,0
210,2019-01-13,0,65,0,0,0
211,2019-01-20,0,23,0,0,0
212,2019-01-27,14,33,0,0,0
213,2019-02-03,31,15,11,0,0
214,2019-02-10,13,0,9,0,0
215,2019-02-17,22,19,0,0,0
216,2019-02-24,21,0,0,0,0
217,2019-03-03,0,50,16,0,0
218,2019-03-10,13,28,11,0,0
219,2019-03-17,27,0,0,0,0
220,2019-03-24,15,16,14,0,0
221,2019-03-31,27,33,0,0,0
