,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
0,2015-01-04,2,2,4,9,10
1,2015-01-11,1,1,3,16,14
2,2015-01-18,1,3,3,14,14
3,2015-01-25,3,2,2,13,12
4,2015-02-01,3,3,4,15,11
5,2015-02-08,3,3,4,11,12
6,2015-02-15,3,3,3,11,12
7,2015-02-22,3,2,4,10,11
8,2015-03-01,2,2,2,9,10
9,2015-03-08,5,2,2,8,9
10,2015-03-15,12,2,3,7,11
11,2015-03-22,7,3,4,8,12
12,2015-03-29,34,2,3,6,8
13,2015-04-05,36,1,2,5,11
14,2015-04-12,21,5,1,5,11
15,2015-04-19,7,1,3,4,12
16,2015-04-26,8,2,3,5,13
17,2015-05-03,8,2,5,5,10
18,2015-05-10,6,3,7,5,9
19,2015-05-17,11,2,5,5,12
20,2015-05-24,19,2,8,7,8
21,2015-05-31,100,2,7,4,9
22,2015-06-07,11,1,4,6,7
23,2015-06-14,7,2,5,2,9
24,2015-06-21,4,1,5,2,10
25,2015-06-28,6,1,5,5,6
26,2015-07-05,6,1,4,4,8
27,2015-07-12,4,1,4,2,9
28,2015-07-19,4,2,4,4,10
29,2015-07-26,4,2,4,4,8
30,2015-08-02,4,2,5,4,6
31,2015-08-09,3,2,2,3,20
32,2015-08-16,4,3,3,2,10
33,2015-08-23,4,2,2,3,10
34,2015-08-30,3,2,1,5,14
35,2015-09-06,3,3,3,4,14
36,2015-09-13,2,1,3,3,14
37,2015-09-20,2,0,3,3,11
38,2015-09-27,3,1,4,3,15
39,2015-10-04,4,1,2,1,14
40,2015-10-11,2,1,3,4,11
41,2015-10-18,2,2,3,2,15
42,2015-10-25,3,3,2,2,10
43,2015-11-01,5,1,1,3,16
44,2015-11-08,3,2,3,3,12
45,2015-11-15,4,2,3,2,12
46,2015-11-22,2,1,3,2,11
47,2015-11-29,6,3,3,3,13
48,2015-12-06,4,0,5,1,12
49,2015-12-13,3,1,3,3,12
50,2015-12-20,3,1,3,2,9
51,2015-12-27,5,3,3,4,7
52,2016-01-03,3,2,1,4,10
53,2016-01-10,2,2,2,4,9
54,2016-01-17,3,1,2,3,12
55,2016-01-24,4,2,2,3,12
56,2016-01-31,3,2,3,3,15
57,2016-02-07,3,3,4,32,11
58,2016-02-14,2,2,2,9,11
59,2016-02-21,4,1,2,3,12
60,2016-02-28,3,2,3,4,11
61,2016-03-06,3,3,2,3,12
62,2016-03-13,4,2,2,2,11
63,2016-03-20,6,1,2,2,10
64,2016-03-27,3,1,2,2,10
65,2016-04-03,4,3,2,3,11
66,2016-04-10,4,2,2,2,13
67,2016-04-17,2,3,2,3,10
68,2016-04-24,3,3,2,3,9
69,2016-05-01,3,5,2,2,9
70,2016-05-08,3,4,2,4,11
71,2016-05-15,3,4,2,3,11
72,2016-05-22,2,8,3,4,9
73,2016-05-29,3,6,2,3,9
74,2016-06-05,3,4,1,4,10
75,2016-06-12,3,4,2,2,7
76,2016-06-19,5,4,2,2,6
77,2016-06-26,5,4,2,3,8
78,2016-07-03,3,3,2,3,8
79,2016-07-10,4,3,1,3,8
80,2016-07-17,2,4,2,3,8
81,2016-07-24,4,5,2,2,8
82,2016-07-31,4,4,1,2,9
83,2016-08-07,2,3,2,2,8
84,2016-08-14,3,4,1,3,9
85,2016-08-21,2,2,1,2,9
86,2016-08-28,2,2,2,3,11
87,2016-09-04,2,1,2,1,11
88,2016-09-11,2,3,2,2,18
89,2016-09-18,2,1,2,2,12
90,2016-09-25,2,2,2,2,15
91,2016-10-02,4,2,2,7,11
92,2016-10-09,5,3,2,6,13
93,2016-10-16,3,3,2,9,9
94,2016-10-23,2,2,2,4,13
95,2016-10-30,3,2,2,6,10
96,2016-11-06,3,3,3,3,12
97,2016-11-13,3,5,2,16,11
98,2016-11-20,3,2,1,25,9
99,2016-11-27,4,3,0,8,11
100,2016-12-04,5,2,2,13,12
101,2016-12-11,3,2,2,24,10
102,2016-12-18,4,2,2,13,11
103,2016-12-25,3,3,2,9,7
104,2017-01-01,3,4,2,8,12
105,2017-01-08,1,2,13,8,9
106,2017-01-15,3,2,9,5,10
107,2017-01-22,3,2,3,6,12
108,2017-01-29,3,2,3,8,11
109,2017-02-05,3,3,3,10,12
