,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
94,2016-10-23,0,0,0,0,0
95,2016-10-30,0,0,0,0,0
96,2016-11-06,0,0,0,0,0
97,2016-11-13,0,0,0,0,0
98,2016-11-20,0,0,0,0,0
99,2016-11-27,0,0,0,0,0
100,2016-12-04,0,0,0,0,0
101,2016-12-11,0,0,0,0,0
102,2016-12-18,0,0,0,0,0
103,2016-12-25,0,0,0,0,0
104,2017-01-01,0,0,0,0,0
105,2017-01-08,0,0,0,0,0
106,2017-01-15,0,0,0,0,0
107,2017-01-22,0,0,0,0,0
108,2017-01-29,0,0,0,0,0
109,2017-02-05,0,0,0,0,0
110,2017-02-12,0,0,0,0,0
111,2017-02-19,0,0,0,0,0
112,2017-02-26,0,0,0,0,0
113,2017-03-05,0,0,0,0,0
114,2017-03-12,0,0,0,0,0
115,2017-03-19,0,0,0,0,0
116,2017-03-26,0,0,0,0,0
117,2017-04-02,0,0,0,0,0
118,2017-04-09,0,0,0,0,0
119,2017-04-16,0,0,0,0,0
120,2017-04-23,0,0,0,0,0
121,2017-04-30,0,0,0,0,0
122,2017-05-07,0,0,0,0,0
123,2017-05-14,0,0,0,0,0
124,2017-05-21,0,0,0,0,0
125,2017-05-28,0,0,0,0,0
126,2017-06-04,0,0,0,0,0
127,2017-06-11,0,0,0,0,0
128,2017-06-18,0,0,0,0,0
129,2017-06-25,0,0,0,0,0
130,2017-07-02,0,0,0,0,0
131,2017-07-09,0,0,0,0,0
132,2017-07-16,0,0,0,0,0
133,2017-07-23,0,0,0,0,0
134,2017-07-30,0,0,0,0,0
135,2017-08-06,0,0,0,0,0
136,2017-08-13,21,19,0,0,0
137,2017-08-20,21,6,0,0,0
138,2017-08-27,46,6,0,0,0
139,2017-09-03,43,6,0,0,0
140,2017-09-10,13,5,0,0,0
141,2017-09-17,16,5,0,0,0
142,2017-09-24,13,5,0,0,0
143,2017-10-01,16,4,0,0,0
144,2017-10-08,21,5,0,0,0
145,2017-10-15,24,5,0,0,0
146,2017-10-22,17,6,0,0,0
147,2017-10-29,16,4,0,0,0
148,2017-11-05,23,5,0,0,0
149,2017-11-12,18,4,0,0,0
150,2017-11-19,10,4,0,0,0
151,2017-11-26,19,2,0,0,0
152,2017-12-03,30,2,0,0,0
153,2017-12-10,31,3,0,0,0
154,2017-12-17,32,3,0,0,0
155,2017-12-24,30,3,0,0,0
156,2017-12-31,27,3,0,0,0
157,2018-01-07,33,3,0,0,0
158,2018-01-14,31,3,0,0,0
159,2018-01-21,44,3,0,0,0
160,2018-01-28,38,3,0,0,0
161,2018-02-04,24,3,0,0,0
162,2018-02-11,26,3,0,0,0
163,2018-02-18,23,4,0,0,0
164,2018-02-25,20,5,0,0,0
165,2018-03-04,23,3,0,0,0
166,2018-03-11,17,3,0,0,0
167,2018-03-18,17,4,0,0,0
168,2018-03-25,16,4,0,0,0
169,2018-04-01,17,4,0,0,0
170,2018-04-08,18,3,0,0,0
171,2018-04-15,15,4,0,0,0
172,2018-04-22,16,3,0,0,0
173,2018-04-29,16,5,0,0,0
174,2018-05-06,0,0,0,6,19
175,2018-05-13,0,0,0,7,20
176,2018-05-20,0,0,0,5,20
177,2018-05-27,0,0,0,5,18
178,2018-06-03,0,0,0,7,18
179,2018-06-10,0,0,0,7,16
180,2018-06-17,0,0,0,6,17
181,2018-06-24,0,0,0,7,16
182,2018-07-01,0,0,0,8,16
183,2018-07-08,0,0,0,7,15
184,2018-07-15,0,0,0,8,15
185,2018-07-22,0,0,0,7,18
186,2018-07-29,0,0,0,8,18
187,2018-08-05,0,0,0,6,18
188,2018-08-12,0,0,0,6,21
189,2018-08-19,0,0,0,6,18
190,2018-08-26,0,0,0,9,28
191,2018-09-02,0,0,0,11,27
192,2018-09-09,0,0,0,7,20
193,2018-09-16,0,0,0,6,21
194,2018-09-23,0,0,0,8,25
195,2018-09-30,0,0,0,10,24
196,2018-10-07,0,0,0,11,24
197,2018-10-14,0,0,0,14,21
198,2018-10-21,0,0,0,29,26
199,2018-10-28,0,0,0,7,24
200,2018-11-04,0,0,0,8,24
201,2018-11-11,0,0,0,8,20
202,2018-11-18,0,0,0,6,17
203,2018-11-25,0,0,0,7,19
204,2018-12-02,0,0,0,7,20
205,2018-12-09,0,0,0,7,17
206,2018-12-16,0,0,0,6,19
207,2018-12-23,0,0,0,9,17
208,2018-12-30,0,0,0,8,19
209,2019-01-06,0,0,0,10,23
210,2019-01-13,0,0,0,10,21
211,2019-01-20,0,0,0,13,21
212,2019-01-27,0,0,0,41,22
213,2019-02-03,0,0,0,8,24
214,2019-02-10,0,0,0,7,23
215,2019-02-17,0,0,0,6,23
216,2019-02-24,0,0,0,5,20
217,2019-03-03,0,0,0,7,20
218,2019-03-10,0,0,0,6,21
219,2019-03-17,0,0,0,6,20
220,2019-03-24,0,0,0,6,19
221,2019-03-31,0,0,0,7,19
222,2019-04-07,0,0,0,6,18
223,2019-04-14,0,0,0,6,19
224,2019-04-21,0,0,0,6,17
225,2019-04-28,0,0,0,6,22
226,2019-05-05,0,0,0,7,18
227,2019-05-12,0,0,0,5,19
228,2019-05-19,0,0,0,5,19
229,2019-05-26,0,0,0,5,18
230,2019-06-02,0,0,0,7,19
231,2019-06-09,0,0,0,5,15
232,2019-06-16,0,0,0,7,16
233,2019-06-23,0,0,0,6,15
234,2019-06-30,0,0,0,5,17
235,2019-07-07,0,0,0,5,16
236,2019-07-14,0,0,0,6,19
237,2019-07-21,0,0,0,6,16
238,2019-07-28,0,0,0,6,16
239,2019-08-04,0,0,0,6,17
240,2019-08-11,0,0,0,7,19
241,2019-08-18,0,0,0,6,22
242,2019-08-25,0,0,0,7,26
243,2019-09-01,0,0,0,5,24
244,2019-09-08,0,0,0,7,27
245,2019-09-15,0,0,0,6,25
246,2019-09-22,0,0,0,7,23
247,2019-09-29,0,0,0,9,26
248,2019-10-06,0,0,0,11,23
249,2019-10-13,0,0,0,8,25
250,2019-10-20,0,0,0,7,28
251,2019-10-27,0,0,0,6,29
252,2019-11-03,0,0,0,5,24
253,2019-11-10,0,0,0,6,24
254,2019-11-17,0,0,0,7,24
255,2019-11-24,0,0,0,6,21
256,2019-12-01,0,0,0,7,24
257,2019-12-08,0,0,0,6,24
258,2019-12-15,0,0,0,7,20
259,2019-12-22,0,0,0,7,17
260,2019-12-29,0,0,0,6,16
