,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,7,13,5,29,19
167,2018-03-18,9,19,0,31,26
168,2018-03-25,3,12,7,31,23
169,2018-04-01,0,13,0,19,28
170,2018-04-08,2,8,5,17,27
171,2018-04-15,4,19,2,11,24
172,2018-04-22,6,28,8,8,26
173,2018-04-29,0,28,3,13,31
174,2018-05-06,8,18,3,16,30
175,2018-05-13,5,20,3,15,25
176,2018-05-20,4,16,9,18,18
177,2018-05-27,7,13,8,23,23
178,2018-06-03,4,8,3,17,20
179,2018-06-10,6,9,7,20,23
180,2018-06-17,11,15,5,16,26
181,2018-06-24,4,11,0,11,22
182,2018-07-01,8,7,5,13,14
183,2018-07-08,7,12,3,17,18
184,2018-07-15,0,8,0,8,24
185,2018-07-22,7,6,0,11,22
186,2018-07-29,5,13,3,12,20
187,2018-08-05,4,2,3,14,30
188,2018-08-12,0,3,6,17,44
189,2018-08-19,5,8,3,16,43
190,2018-08-26,6,0,2,14,37
191,2018-09-02,3,5,7,21,26
192,2018-09-09,7,5,4,9,29
193,2018-09-16,8,9,0,14,34
194,2018-09-23,0,0,4,21,31
195,2018-09-30,2,5,6,19,29
196,2018-10-07,3,4,8,20,24
197,2018-10-14,9,9,2,5,20
198,2018-10-21,4,6,12,9,28
199,2018-10-28,4,5,0,11,26
200,2018-11-04,6,7,0,12,30
201,2018-11-11,4,4,2,20,29
202,2018-11-18,16,13,0,9,16
203,2018-11-25,15,12,4,15,23
204,2018-12-02,11,12,3,11,35
205,2018-12-09,13,5,0,14,31
206,2018-12-16,9,8,0,9,18
207,2018-12-23,5,11,0,16,25
208,2018-12-30,8,12,4,15,27
209,2019-01-06,5,9,4,10,20
210,2019-01-13,17,18,5,12,27
211,2019-01-20,10,17,3,10,21
212,2019-01-27,5,7,3,12,28
213,2019-02-03,8,12,3,10,19
214,2019-02-10,6,8,9,20,33
215,2019-02-17,8,10,5,13,30
216,2019-02-24,4,13,3,22,31
217,2019-03-03,7,13,0,34,28
218,2019-03-10,8,12,5,14,19
219,2019-03-17,4,27,2,18,38
220,2019-03-24,12,23,2,12,26
221,2019-03-31,11,16,0,11,35
222,2019-04-07,14,18,0,5,31
223,2019-04-14,7,12,2,18,19
224,2019-04-21,6,9,3,10,16
225,2019-04-28,4,18,0,3,23
226,2019-05-05,10,11,0,8,29
227,2019-05-12,16,19,2,0,27
228,2019-05-19,12,14,4,13,28
229,2019-05-26,11,28,7,10,21
230,2019-06-02,11,20,4,8,33
231,2019-06-09,13,20,0,8,22
232,2019-06-16,17,20,0,9,19
233,2019-06-23,17,19,2,11,20
234,2019-06-30,16,10,2,7,17
235,2019-07-07,63,13,0,11,21
236,2019-07-14,52,9,3,10,25
237,2019-07-21,7,20,3,0,10
238,2019-07-28,9,15,7,7,24
239,2019-08-04,6,20,2,5,31
240,2019-08-11,0,19,8,0,42
241,2019-08-18,14,7,4,2,38
242,2019-08-25,12,10,7,5,39
243,2019-09-01,10,16,0,11,40
244,2019-09-08,5,14,3,11,42
245,2019-09-15,5,14,0,6,29
246,2019-09-22,0,5,4,4,30
247,2019-09-29,3,15,0,5,30
248,2019-10-06,10,15,9,11,29
249,2019-10-13,0,6,3,0,32
250,2019-10-20,8,5,2,7,31
251,2019-10-27,5,8,6,7,32
252,2019-11-03,6,16,3,9,34
253,2019-11-10,5,29,2,7,35
254,2019-11-17,7,13,2,0,23
255,2019-11-24,7,7,4,4,31
256,2019-12-01,10,19,3,2,39
257,2019-12-08,7,10,0,6,32
258,2019-12-15,4,5,3,5,25
259,2019-12-22,4,5,8,2,21
260,2019-12-29,3,7,0,0,24
