,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
0,2015-01-04,0,0,0,0,80
1,2015-01-11,0,0,0,0,50
2,2015-01-18,0,0,0,0,66
3,2015-01-25,0,0,0,0,69
4,2015-02-01,0,0,0,0,49
5,2015-02-08,0,0,0,0,81
6,2015-02-15,0,0,0,0,69
7,2015-02-22,0,0,0,0,54
8,2015-03-01,0,0,0,0,46
9,2015-03-08,0,0,0,0,54
10,2015-03-15,0,0,0,0,59
11,2015-03-22,0,0,0,0,49
12,2015-03-29,0,0,0,0,55
13,2015-04-05,0,0,0,0,54
14,2015-04-12,0,0,0,0,56
15,2015-04-19,0,0,0,0,46
16,2015-04-26,0,0,0,0,49
17,2015-05-03,0,0,0,0,56
18,2015-05-10,0,0,0,0,54
19,2015-05-17,0,0,0,0,40
20,2015-05-24,0,0,0,0,46
21,2015-05-31,0,0,0,0,36
22,2015-06-07,0,0,0,0,21
23,2015-06-14,0,0,0,0,38
24,2015-06-21,0,0,0,0,46
25,2015-06-28,0,0,0,0,45
26,2015-07-05,0,0,0,0,31
27,2015-07-12,0,0,0,0,52
28,2015-07-19,0,0,0,0,60
29,2015-07-26,0,0,0,0,29
30,2015-08-02,0,0,0,0,60
31,2015-08-09,0,0,0,0,96
32,2015-08-16,0,0,0,0,96
33,2015-08-23,0,0,0,0,91
34,2015-08-30,0,0,0,0,66
35,2015-09-06,0,0,0,0,71
36,2015-09-13,0,0,0,0,84
37,2015-09-20,0,0,0,0,91
38,2015-09-27,0,0,0,0,61
39,2015-10-04,0,0,0,0,68
40,2015-10-11,0,0,0,0,55
41,2015-10-18,0,0,0,0,71
42,2015-10-25,0,0,0,0,59
43,2015-11-01,0,0,0,0,66
44,2015-11-08,0,0,0,0,65
45,2015-11-15,0,0,0,0,79
46,2015-11-22,0,0,0,0,54
47,2015-11-29,0,0,0,0,60
48,2015-12-06,0,0,0,0,63
49,2015-12-13,0,0,0,0,60
50,2015-12-20,0,0,0,0,47
51,2015-12-27,0,0,0,0,44
52,2016-01-03,0,0,0,0,42
53,2016-01-10,0,0,0,0,54
54,2016-01-17,0,0,0,0,40
55,2016-01-24,0,0,0,0,51
56,2016-01-31,0,0,0,0,56
57,2016-02-07,0,0,0,0,42
58,2016-02-14,0,0,0,0,64
59,2016-02-21,0,0,0,0,46
60,2016-02-28,0,0,0,0,41
61,2016-03-06,0,0,0,0,53
62,2016-03-13,0,0,0,0,39
63,2016-03-20,0,0,0,0,51
64,2016-03-27,0,0,0,0,44
65,2016-04-03,0,0,0,0,56
66,2016-04-10,0,0,0,0,53
67,2016-04-17,0,0,0,0,63
68,2016-04-24,0,0,0,0,47
69,2016-05-01,0,0,0,0,60
70,2016-05-08,0,0,0,0,52
71,2016-05-15,0,0,0,0,45
72,2016-05-22,0,0,0,0,47
73,2016-05-29,0,0,0,0,42
74,2016-06-05,0,0,0,0,39
75,2016-06-12,0,0,0,0,40
76,2016-06-19,0,0,0,0,34
77,2016-06-26,0,0,0,0,49
78,2016-07-03,0,0,0,0,36
79,2016-07-10,0,0,0,0,32
80,2016-07-17,0,0,0,0,42
81,2016-07-24,0,0,0,0,43
82,2016-07-31,0,0,0,0,58
83,2016-08-07,0,0,0,0,64
84,2016-08-14,0,0,0,0,82
85,2016-08-21,0,0,0,0,100
86,2016-08-28,0,0,0,0,73
87,2016-09-04,0,0,0,0,51
88,2016-09-11,0,0,0,0,77
89,2016-09-18,0,0,0,0,67
90,2016-09-25,0,0,0,0,57
91,2016-10-02,0,0,0,0,61
92,2016-10-09,0,0,0,0,53
93,2016-10-16,0,0,0,0,48
94,2016-10-23,0,0,0,0,60
95,2016-10-30,0,0,0,0,61
96,2016-11-06,0,0,0,0,46
97,2016-11-13,0,0,0,0,54
98,2016-11-20,0,0,0,0,36
99,2016-11-27,0,0,0,0,51
100,2016-12-04,0,0,0,0,57
101,2016-12-11,0,0,0,0,59
102,2016-12-18,0,0,0,0,32
103,2016-12-25,0,0,0,0,35
104,2017-01-01,0,0,0,0,36
105,2017-01-08,0,0,0,0,58
106,2017-01-15,0,0,0,0,40
107,2017-01-22,0,0,0,0,50
108,2017-01-29,0,0,0,0,43
109,2017-02-05,0,0,0,0,51
110,2017-02-12,0,0,0,0,46
111,2017-02-19,0,0,0,0,49
112,2017-02-26,0,0,0,0,50
