,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
166,2018-03-11,15,1,2,4,22
167,2018-03-18,15,3,1,2,14
168,2018-03-25,16,4,0,6,14
169,2018-04-01,12,3,2,7,13
170,2018-04-08,13,3,5,5,19
171,2018-04-15,14,4,3,7,17
172,2018-04-22,12,3,2,2,14
173,2018-04-29,10,5,3,5,14
174,2018-05-06,13,3,3,6,15
175,2018-05-13,14,1,2,4,17
176,2018-05-20,11,1,1,5,13
177,2018-05-27,11,3,4,4,11
178,2018-06-03,9,3,2,4,9
179,2018-06-10,12,3,2,6,13
180,2018-06-17,6,4,2,4,10
181,2018-06-24,14,3,3,5,12
182,2018-07-01,15,5,2,3,11
183,2018-07-08,11,5,3,3,16
184,2018-07-15,11,3,0,4,12
185,2018-07-22,10,2,2,6,12
186,2018-07-29,10,6,1,6,16
187,2018-08-05,8,2,3,4,16
188,2018-08-12,15,4,3,7,24
189,2018-08-19,10,3,3,4,24
190,2018-08-26,14,0,4,6,19
191,2018-09-02,11,2,1,5,20
192,2018-09-09,16,3,2,7,20
193,2018-09-16,15,2,2,4,22
194,2018-09-23,15,2,2,6,20
195,2018-09-30,12,1,1,5,20
196,2018-10-07,15,0,0,3,17
197,2018-10-14,18,2,3,5,15
198,2018-10-21,30,3,2,1,20
199,2018-10-28,100,2,2,2,17
200,2018-11-04,16,2,4,4,16
201,2018-11-11,10,2,3,4,18
202,2018-11-18,9,1,1,5,11
203,2018-11-25,7,2,1,2,16
204,2018-12-02,9,1,2,4,14
205,2018-12-09,5,2,2,4,14
206,2018-12-16,7,2,3,3,14
207,2018-12-23,7,3,4,4,7
208,2018-12-30,7,4,1,3,18
209,2019-01-06,8,5,4,5,17
210,2019-01-13,6,3,1,7,17
211,2019-01-20,6,2,2,7,17
212,2019-01-27,6,0,3,7,16
213,2019-02-03,8,4,2,4,20
214,2019-02-10,5,1,1,4,19
215,2019-02-17,6,3,0,5,13
216,2019-02-24,5,2,2,2,11
217,2019-03-03,6,1,3,4,12
218,2019-03-10,5,2,1,3,17
219,2019-03-17,8,1,2,5,16
220,2019-03-24,4,2,0,5,15
221,2019-03-31,8,4,2,6,13
222,2019-04-07,8,3,2,5,16
223,2019-04-14,5,2,0,4,11
224,2019-04-21,3,3,1,4,13
225,2019-04-28,7,2,3,5,16
226,2019-05-05,13,4,2,6,16
227,2019-05-12,7,1,3,3,13
228,2019-05-19,7,4,1,2,12
229,2019-05-26,7,1,2,2,10
230,2019-06-02,5,4,0,5,15
231,2019-06-09,6,5,2,4,11
232,2019-06-16,10,4,0,6,13
233,2019-06-23,7,4,2,4,12
234,2019-06-30,11,4,1,3,9
235,2019-07-07,13,3,1,4,12
236,2019-07-14,15,3,0,5,12
237,2019-07-21,9,4,0,4,14
238,2019-07-28,10,2,0,9,16
239,2019-08-04,6,4,0,5,11
240,2019-08-11,5,2,2,3,21
241,2019-08-18,7,3,1,2,23
242,2019-08-25,6,3,1,5,21
243,2019-09-01,6,3,2,4,18
244,2019-09-08,3,2,2,3,18
245,2019-09-15,3,3,3,4,20
246,2019-09-22,4,3,1,5,20
247,2019-09-29,6,4,1,4,19
248,2019-10-06,5,5,1,4,14
249,2019-10-13,6,4,0,4,15
250,2019-10-20,6,16,2,5,16
251,2019-10-27,4,7,2,5,15
252,2019-11-03,4,3,3,4,21
253,2019-11-10,5,2,2,1,15
254,2019-11-17,5,1,4,3,19
255,2019-11-24,6,2,2,2,10
256,2019-12-01,6,4,3,5,17
257,2019-12-08,3,2,0,4,17
258,2019-12-15,4,1,3,6,16
259,2019-12-22,10,2,3,5,9
260,2019-12-29,7,2,0,4,13
