,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,2,9,4,24,19
167,2018-03-18,8,10,5,23,22
168,2018-03-25,5,13,3,20,19
169,2018-04-01,5,14,8,15,12
170,2018-04-08,5,10,3,16,16
171,2018-04-15,5,12,3,14,17
172,2018-04-22,5,14,5,10,21
173,2018-04-29,5,19,10,14,20
174,2018-05-06,3,12,64,16,21
175,2018-05-13,4,14,29,12,22
176,2018-05-20,4,26,5,13,17
177,2018-05-27,2,26,6,13,21
178,2018-06-03,5,7,3,14,15
179,2018-06-10,5,9,8,14,17
180,2018-06-17,5,12,4,15,11
181,2018-06-24,4,6,5,12,18
182,2018-07-01,6,5,4,13,13
183,2018-07-08,6,8,3,8,14
184,2018-07-15,4,9,4,24,12
185,2018-07-22,5,6,1,47,16
186,2018-07-29,2,7,7,18,17
187,2018-08-05,3,6,4,10,16
188,2018-08-12,4,5,0,12,24
189,2018-08-19,3,8,3,11,27
190,2018-08-26,4,4,2,11,20
191,2018-09-02,8,5,2,13,22
192,2018-09-09,5,6,3,10,24
193,2018-09-16,3,3,4,14,16
194,2018-09-23,6,6,5,16,21
195,2018-09-30,3,8,2,6,19
196,2018-10-07,6,5,5,14,19
197,2018-10-14,5,5,5,12,15
198,2018-10-21,5,5,2,9,19
199,2018-10-28,2,10,2,9,18
200,2018-11-04,7,6,3,12,23
201,2018-11-11,3,6,4,14,15
202,2018-11-18,8,6,5,11,13
203,2018-11-25,12,3,5,12,16
204,2018-12-02,6,9,2,15,15
205,2018-12-09,6,5,2,13,16
206,2018-12-16,5,3,4,14,20
207,2018-12-23,5,3,0,20,14
208,2018-12-30,2,9,4,61,15
209,2019-01-06,5,7,2,10,17
210,2019-01-13,5,10,2,9,20
211,2019-01-20,5,11,3,8,23
212,2019-01-27,5,7,4,9,18
213,2019-02-03,6,6,2,18,15
214,2019-02-10,4,12,2,21,20
215,2019-02-17,2,8,3,13,18
216,2019-02-24,4,7,2,15,17
217,2019-03-03,8,13,3,24,17
218,2019-03-10,6,10,4,13,20
219,2019-03-17,8,18,3,13,17
220,2019-03-24,10,15,4,12,21
221,2019-03-31,11,14,2,12,19
222,2019-04-07,4,36,0,10,21
223,2019-04-14,5,13,5,11,17
224,2019-04-21,6,13,2,15,18
225,2019-04-28,4,8,4,52,14
226,2019-05-05,4,4,2,15,16
227,2019-05-12,8,5,1,10,18
228,2019-05-19,7,9,3,7,15
229,2019-05-26,6,12,2,12,15
230,2019-06-02,4,14,5,10,16
231,2019-06-09,4,10,5,9,17
232,2019-06-16,6,13,5,8,14
233,2019-06-23,7,7,0,8,18
234,2019-06-30,5,4,0,10,17
235,2019-07-07,7,7,3,6,18
236,2019-07-14,5,7,5,9,15
237,2019-07-21,7,9,3,7,13
238,2019-07-28,4,10,2,10,15
239,2019-08-04,4,11,3,9,16
240,2019-08-11,9,13,2,9,25
241,2019-08-18,14,8,2,8,19
242,2019-08-25,7,11,1,11,25
243,2019-09-01,6,11,4,55,18
244,2019-09-08,6,13,2,51,18
245,2019-09-15,3,7,3,14,20
246,2019-09-22,2,4,4,9,26
