,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,0,10,15,39,30
167,2018-03-18,0,16,13,24,34
168,2018-03-25,0,19,6,11,26
169,2018-04-01,0,21,6,9,30
170,2018-04-08,0,30,6,13,32
171,2018-04-15,0,18,14,24,19
172,2018-04-22,0,17,6,5,35
173,2018-04-29,0,24,10,11,8
174,2018-05-06,22,0,0,0,27
175,2018-05-13,7,0,0,0,22
176,2018-05-20,6,0,0,0,20
177,2018-05-27,0,0,0,0,28
178,2018-06-03,12,0,0,0,21
179,2018-06-10,9,0,0,0,35
180,2018-06-17,12,0,0,0,22
181,2018-06-24,7,0,0,0,18
182,2018-07-01,17,0,0,0,40
183,2018-07-08,16,0,0,0,25
184,2018-07-15,4,0,0,0,22
185,2018-07-22,8,0,0,0,28
186,2018-07-29,14,0,0,0,16
187,2018-08-05,8,0,0,0,20
188,2018-08-12,7,0,0,0,18
189,2018-08-19,20,0,0,0,14
190,2018-08-26,10,0,0,0,26
191,2018-09-02,4,0,0,0,28
192,2018-09-09,10,0,0,0,31
193,2018-09-16,13,0,0,0,50
194,2018-09-23,11,0,0,0,41
195,2018-09-30,0,0,0,0,38
196,2018-10-07,4,0,0,0,34
197,2018-10-14,14,0,0,0,35
198,2018-10-21,0,0,0,0,29
199,2018-10-28,0,0,0,0,30
200,2018-11-04,8,0,0,0,28
201,2018-11-11,10,0,0,0,24
202,2018-11-18,32,0,0,0,26
203,2018-11-25,50,0,0,0,25
204,2018-12-02,20,0,0,0,42
205,2018-12-09,10,0,0,0,31
206,2018-12-16,13,0,0,0,28
207,2018-12-23,6,0,0,0,10
208,2018-12-30,12,0,0,0,28
209,2019-01-06,10,0,0,0,23
210,2019-01-13,8,0,0,0,23
211,2019-01-20,15,0,0,0,23
212,2019-01-27,7,0,0,0,35
213,2019-02-03,6,0,0,0,17
214,2019-02-10,27,0,0,0,22
215,2019-02-17,0,0,0,0,24
216,2019-02-24,22,0,0,0,28
217,2019-03-03,12,0,0,0,26
218,2019-03-10,7,0,0,0,28
219,2019-03-17,5,0,0,0,35
220,2019-03-24,21,0,0,0,34
221,2019-03-31,20,0,0,0,14
222,2019-04-07,17,0,0,0,41
223,2019-04-14,14,0,0,0,18
224,2019-04-21,9,0,0,0,26
225,2019-04-28,11,0,0,0,31
226,2019-05-05,9,0,0,0,20
227,2019-05-12,15,0,0,0,33
228,2019-05-19,12,0,0,0,26
229,2019-05-26,5,0,0,0,25
230,2019-06-02,12,0,0,0,31
231,2019-06-09,19,0,0,0,21
232,2019-06-16,24,0,0,0,16
233,2019-06-23,46,0,0,0,7
234,2019-06-30,35,0,0,0,28
235,2019-07-07,100,0,0,0,30
236,2019-07-14,15,0,0,0,30
237,2019-07-21,10,0,0,0,32
238,2019-07-28,16,0,0,0,25
239,2019-08-04,21,0,0,0,12
240,2019-08-11,14,0,0,0,13
241,2019-08-18,14,0,0,0,33
242,2019-08-25,11,0,0,0,26
243,2019-09-01,9,0,0,0,31
244,2019-09-08,10,0,0,0,45
245,2019-09-15,0,0,0,0,25
246,2019-09-22,12,0,0,0,27
247,2019-09-29,5,0,0,0,29
248,2019-10-06,0,0,0,0,32
249,2019-10-13,7,0,0,0,30
250,2019-10-20,10,0,0,0,41
251,2019-10-27,10,0,0,0,29
252,2019-11-03,14,0,0,0,38
253,2019-11-10,10,0,0,0,33
254,2019-11-17,9,0,0,0,37
255,2019-11-24,18,0,0,0,23
256,2019-12-01,0,0,0,0,30
257,2019-12-08,10,0,0,0,22
258,2019-12-15,7,0,0,0,33
259,2019-12-22,8,0,0,0,23
260,2019-12-29,11,0,0,0,28
