,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,8,12,8,19,21
167,2018-03-18,7,14,8,15,21
168,2018-03-25,7,14,6,12,23
169,2018-04-01,7,22,9,15,23
170,2018-04-08,7,59,7,12,23
171,2018-04-15,7,13,5,12,22
172,2018-04-22,11,17,7,13,24
173,2018-04-29,8,17,10,11,23
174,2018-05-06,5,10,13,8,0
175,2018-05-13,8,9,10,11,0
176,2018-05-20,7,8,9,11,0
177,2018-05-27,7,9,12,8,0
178,2018-06-03,7,7,14,10,0
179,2018-06-10,6,6,21,8,0
180,2018-06-17,9,7,73,8,0
181,2018-06-24,5,5,22,10,0
182,2018-07-01,7,6,17,9,0
183,2018-07-08,7,8,7,8,0
184,2018-07-15,6,8,9,9,0
185,2018-07-22,9,8,6,13,0
186,2018-07-29,7,10,7,10,0
187,2018-08-05,9,8,6,9,0
188,2018-08-12,7,7,5,12,0
189,2018-08-19,8,8,6,12,0
190,2018-08-26,8,8,7,12,0
191,2018-09-02,7,6,8,11,0
192,2018-09-09,8,5,5,12,0
193,2018-09-16,7,4,4,17,0
194,2018-09-23,6,5,4,54,0
195,2018-09-30,7,4,5,11,0
196,2018-10-07,6,6,5,9,0
197,2018-10-14,7,5,5,8,0
198,2018-10-21,8,5,5,7,0
199,2018-10-28,6,4,6,6,0
200,2018-11-04,7,6,5,6,0
201,2018-11-11,7,8,6,7,0
202,2018-11-18,44,9,5,7,0
203,2018-11-25,39,8,5,6,0
204,2018-12-02,14,5,3,6,0
205,2018-12-09,13,6,5,6,0
206,2018-12-16,11,4,4,6,0
207,2018-12-23,13,6,6,7,0
208,2018-12-30,10,6,5,7,0
209,2019-01-06,10,6,4,8,0
210,2019-01-13,9,11,5,4,0
211,2019-01-20,9,10,5,7,0
212,2019-01-27,8,8,4,6,0
213,2019-02-03,10,9,5,8,0
214,2019-02-10,8,10,4,11,0
215,2019-02-17,8,8,5,10,0
216,2019-02-24,10,7,5,13,0
217,2019-03-03,8,13,5,14,0
218,2019-03-10,8,10,7,6,0
219,2019-03-17,7,11,5,7,0
220,2019-03-24,14,12,6,6,0
221,2019-03-31,19,8,6,7,0
222,2019-04-07,9,8,5,5,0
223,2019-04-14,11,7,3,4,0
224,2019-04-21,12,15,3,6,0
225,2019-04-28,11,13,5,5,0
226,2019-05-05,8,9,5,6,0
227,2019-05-12,18,8,3,6,0
228,2019-05-19,11,12,6,5,0
229,2019-05-26,10,14,6,6,0
230,2019-06-02,11,17,3,6,0
231,2019-06-09,12,15,4,6,0
232,2019-06-16,18,18,5,4,0
233,2019-06-23,21,12,3,5,0
234,2019-06-30,42,9,4,4,0
235,2019-07-07,87,8,5,6,0
236,2019-07-14,15,10,5,3,0
237,2019-07-21,11,12,4,5,0
238,2019-07-28,14,11,3,6,0
239,2019-08-04,11,12,5,6,0
240,2019-08-11,11,14,4,5,0
241,2019-08-18,10,6,5,5,0
242,2019-08-25,10,9,5,6,0
243,2019-09-01,7,10,5,4,0
244,2019-09-08,7,14,5,5,0
245,2019-09-15,8,10,5,5,0
246,2019-09-22,9,8,3,5,0
247,2019-09-29,6,9,5,4,0
248,2019-10-06,7,11,4,4,0
249,2019-10-13,6,8,3,6,0
250,2019-10-20,6,6,5,4,0
251,2019-10-27,6,5,6,4,0
252,2019-11-03,7,10,5,5,0
253,2019-11-10,7,17,3,3,0
254,2019-11-17,6,8,4,5,0
255,2019-11-24,7,10,6,5,0
256,2019-12-01,7,10,5,4,0
257,2019-12-08,5,7,7,5,0
258,2019-12-15,7,5,5,3,0
259,2019-12-22,8,4,4,4,0
260,2019-12-29,7,5,6,4,0
