,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
166,2018-03-11,39,33,0,0,18
167,2018-03-18,22,9,9,0,39
168,2018-03-25,19,0,0,0,21
169,2018-04-01,28,14,0,0,33
170,2018-04-08,13,0,0,0,35
171,2018-04-15,38,0,0,0,0
172,2018-04-22,19,0,0,0,8
173,2018-04-29,16,22,14,0,44
174,2018-05-06,0,0,13,14,0
175,2018-05-13,0,7,9,8,0
176,2018-05-20,0,7,11,7,0
177,2018-05-27,0,9,0,27,0
178,2018-06-03,0,18,11,12,0
179,2018-06-10,0,0,0,14,0
180,2018-06-17,0,7,0,14,0
181,2018-06-24,0,0,0,19,0
182,2018-07-01,0,0,31,9,0
183,2018-07-08,0,0,7,12,0
184,2018-07-15,0,7,0,24,0
185,2018-07-22,0,0,0,23,0
186,2018-07-29,0,15,0,0,0
187,2018-08-05,0,0,11,0,0
188,2018-08-12,0,7,10,23,0
189,2018-08-19,0,7,0,0,0
190,2018-08-26,0,10,0,17,0
191,2018-09-02,0,0,0,12,0
192,2018-09-09,0,12,0,0,0
193,2018-09-16,0,0,7,0,0
194,2018-09-23,0,0,0,0,0
195,2018-09-30,0,0,7,0,0
196,2018-10-07,0,11,0,25,0
197,2018-10-14,0,22,0,22,0
198,2018-10-21,0,0,13,13,0
199,2018-10-28,0,8,0,15,0
200,2018-11-04,0,21,8,25,0
201,2018-11-11,0,0,18,10,0
202,2018-11-18,0,10,8,20,0
203,2018-11-25,0,16,0,23,0
204,2018-12-02,0,0,0,0,0
205,2018-12-09,0,26,0,21,0
206,2018-12-16,0,0,16,25,0
207,2018-12-23,0,12,30,50,0
208,2018-12-30,0,0,0,16,0
209,2019-01-06,0,0,0,22,0
210,2019-01-13,0,0,10,0,0
211,2019-01-20,0,0,16,0,0
212,2019-01-27,0,0,0,0,0
213,2019-02-03,0,0,8,0,0
214,2019-02-10,0,0,0,0,0
215,2019-02-17,0,0,0,43,0
216,2019-02-24,0,7,0,0,0
217,2019-03-03,0,0,0,22,0
218,2019-03-10,0,0,0,13,0
219,2019-03-17,0,0,12,22,0
220,2019-03-24,0,0,0,12,0
221,2019-03-31,0,0,10,11,0
222,2019-04-07,0,0,0,0,0
223,2019-04-14,0,0,7,7,0
224,2019-04-21,0,0,0,15,0
225,2019-04-28,0,11,7,0,0
226,2019-05-05,0,13,0,0,0
227,2019-05-12,0,7,0,0,0
228,2019-05-19,0,0,15,10,0
229,2019-05-26,0,11,0,0,0
230,2019-06-02,0,0,0,26,0
231,2019-06-09,0,16,0,22,0
232,2019-06-16,0,15,0,16,0
233,2019-06-23,0,14,0,25,0
234,2019-06-30,0,0,0,7,0
235,2019-07-07,0,0,16,12,0
236,2019-07-14,0,7,9,0,0
237,2019-07-21,0,0,7,10,0
238,2019-07-28,0,0,7,6,0
239,2019-08-04,0,0,0,13,0
240,2019-08-11,0,0,0,12,0
241,2019-08-18,0,0,0,25,0
242,2019-08-25,0,30,26,22,0
243,2019-09-01,0,0,11,0,0
244,2019-09-08,0,9,26,12,0
245,2019-09-15,0,25,0,0,0
246,2019-09-22,0,0,6,24,0
247,2019-09-29,0,9,0,9,0
248,2019-10-06,0,0,0,19,0
249,2019-10-13,0,20,19,0,0
250,2019-10-20,0,7,28,22,0
251,2019-10-27,0,0,0,28,0
252,2019-11-03,0,0,13,11,0
253,2019-11-10,0,0,9,0,0
254,2019-11-17,0,0,8,0,0
255,2019-11-24,0,0,8,22,0
256,2019-12-01,0,18,0,0,0
257,2019-12-08,0,0,7,27,0
258,2019-12-15,0,10,0,24,0
259,2019-12-22,0,0,11,0,0
260,2019-12-29,0,0,0,9,0
