,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
0,2015-01-04,1,0,0,4,0
1,2015-01-11,1,0,1,4,0
2,2015-01-18,1,0,1,4,0
3,2015-01-25,1,0,0,4,0
4,2015-02-01,1,0,1,5,0
5,2015-02-08,1,1,1,3,0
6,2015-02-15,1,1,1,2,0
7,2015-02-22,0,0,0,4,0
8,2015-03-01,0,0,0,2,0
9,2015-03-08,0,0,0,2,0
10,2015-03-15,1,1,0,2,0
11,2015-03-22,1,1,1,3,0
12,2015-03-29,2,0,0,2,0
13,2015-04-05,2,0,1,2,0
14,2015-04-12,1,1,1,3,0
15,2015-04-19,1,1,1,3,0
16,2015-04-26,1,1,0,2,0
17,2015-05-03,1,0,2,2,0
18,2015-05-10,1,1,2,2,0
19,2015-05-17,2,1,2,2,0
20,2015-05-24,4,1,5,2,0
21,2015-05-31,1,0,2,1,0
22,2015-06-07,2,0,1,2,0
23,2015-06-14,1,1,0,2,0
24,2015-06-21,0,0,1,2,0
25,2015-06-28,0,0,0,1,0
26,2015-07-05,1,0,0,2,0
27,2015-07-12,0,0,0,2,0
28,2015-07-19,0,0,0,2,0
29,2015-07-26,0,1,1,2,0
30,2015-08-02,0,0,1,2,0
31,2015-08-09,0,0,0,2,0
32,2015-08-16,1,0,0,1,0
33,2015-08-23,1,0,0,2,0
34,2015-08-30,0,0,1,2,0
35,2015-09-06,0,1,0,2,0
36,2015-09-13,1,1,1,1,0
37,2015-09-20,0,0,1,1,0
38,2015-09-27,0,0,1,2,0
39,2015-10-04,0,1,1,2,0
40,2015-10-11,0,0,0,2,0
41,2015-10-18,0,0,0,2,0
42,2015-10-25,0,0,0,1,0
43,2015-11-01,1,1,1,2,0
44,2015-11-08,0,1,1,1,0
45,2015-11-15,1,1,1,1,0
46,2015-11-22,0,0,0,1,0
47,2015-11-29,0,1,0,1,0
48,2015-12-06,1,0,0,2,0
49,2015-12-13,1,0,1,2,0
50,2015-12-20,1,0,1,1,0
51,2015-12-27,1,0,2,2,0
52,2016-01-03,1,0,1,1,0
53,2016-01-10,1,1,0,2,0
54,2016-01-17,0,0,1,1,0
55,2016-01-24,1,0,1,2,0
56,2016-01-31,0,1,0,2,0
57,2016-02-07,1,0,1,13,0
58,2016-02-14,1,0,0,5,0
59,2016-02-21,0,0,0,2,0
60,2016-02-28,0,0,0,2,0
61,2016-03-06,0,1,0,1,0
62,2016-03-13,0,0,1,2,0
63,2016-03-20,1,0,1,2,0
64,2016-03-27,1,0,0,2,0
65,2016-04-03,0,0,0,1,0
66,2016-04-10,0,0,0,1,0
67,2016-04-17,1,1,0,2,0
68,2016-04-24,1,0,0,2,0
69,2016-05-01,1,2,0,1,0
70,2016-05-08,1,0,2,1,0
71,2016-05-15,1,1,0,1,0
72,2016-05-22,1,0,1,1,0
73,2016-05-29,1,1,0,1,0
74,2016-06-05,0,1,2,1,0
75,2016-06-12,1,1,1,1,0
76,2016-06-19,1,0,1,1,0
77,2016-06-26,1,0,0,1,0
78,2016-07-03,0,0,0,2,0
79,2016-07-10,1,1,1,2,0
80,2016-07-17,0,0,0,1,0
81,2016-07-24,0,0,1,1,0
82,2016-07-31,0,0,1,1,0
83,2016-08-07,0,0,0,1,0
84,2016-08-14,0,0,0,2,0
85,2016-08-21,0,0,1,2,0
86,2016-08-28,0,0,0,0,0
87,2016-09-04,0,0,0,0,0
88,2016-09-11,0,0,0,0,0
