,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
0,2015-01-04,28,16,0,15,7
1,2015-01-11,31,0,0,0,20
2,2015-01-18,34,0,8,6,31
3,2015-01-25,23,0,6,6,21
4,2015-02-01,26,0,0,10,23
5,2015-02-08,46,5,7,8,20
6,2015-02-15,52,7,4,14,21
7,2015-02-22,42,5,4,13,25
8,2015-03-01,26,7,0,8,11
9,2015-03-08,21,0,0,20,24
10,2015-03-15,21,6,5,7,17
11,2015-03-22,12,6,0,11,18
12,2015-03-29,24,6,8,3,25
13,2015-04-05,18,7,0,12,16
14,2015-04-12,16,5,0,10,28
15,2015-04-19,23,0,0,3,25
16,2015-04-26,20,0,7,19,17
17,2015-05-03,7,0,12,19,21
18,2015-05-10,21,12,0,0,10
19,2015-05-17,16,0,6,10,16
20,2015-05-24,0,4,7,10,21
21,2015-05-31,28,0,9,0,14
22,2015-06-07,27,5,0,0,20
23,2015-06-14,48,0,0,7,18
24,2015-06-21,22,6,4,10,10
25,2015-06-28,15,5,4,0,14
26,2015-07-05,17,0,0,9,14
27,2015-07-12,20,15,9,8,21
28,2015-07-19,19,0,9,11,17
29,2015-07-26,8,12,5,7,24
30,2015-08-02,21,0,4,11,22
31,2015-08-09,17,0,9,6,33
32,2015-08-16,12,21,4,7,22
33,2015-08-23,32,8,0,12,28
34,2015-08-30,23,6,6,7,27
35,2015-09-06,21,15,15,5,33
36,2015-09-13,34,0,7,7,26
37,2015-09-20,13,9,0,0,14
38,2015-09-27,16,11,0,0,35
39,2015-10-04,16,0,3,7,31
40,2015-10-11,0,0,0,8,30
41,2015-10-18,9,5,0,19,42
42,2015-10-25,12,6,0,6,24
43,2015-11-01,13,0,6,13,30
44,2015-11-08,20,9,0,11,28
45,2015-11-15,13,12,5,7,34
46,2015-11-22,15,0,4,14,23
47,2015-11-29,6,8,12,10,22
48,2015-12-06,10,4,11,10,28
49,2015-12-13,14,9,7,14,23
50,2015-12-20,17,0,10,21,13
51,2015-12-27,12,21,0,0,23
52,2016-01-03,9,26,9,0,15
53,2016-01-10,5,14,8,15,22
54,2016-01-17,4,20,7,9,25
55,2016-01-24,14,6,11,13,15
56,2016-01-31,3,13,25,11,22
57,2016-02-07,9,10,100,15,21
58,2016-02-14,11,4,5,8,17
59,2016-02-21,12,5,2,11,20
60,2016-02-28,7,7,0,12,20
61,2016-03-06,8,8,5,6,24
62,2016-03-13,12,6,5,9,26
63,2016-03-20,0,20,5,13,29
64,2016-03-27,7,46,4,9,14
65,2016-04-03,9,41,4,9,17
66,2016-04-10,10,34,9,12,20
67,2016-04-17,5,21,0,19,18
68,2016-04-24,7,10,5,18,30
