,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
0,2015-01-04,0,37,13,44,15
1,2015-01-11,0,14,9,57,42
2,2015-01-18,0,7,0,37,66
3,2015-01-25,0,9,0,47,45
4,2015-02-01,0,17,0,41,49
5,2015-02-08,0,9,9,35,43
6,2015-02-15,0,0,17,45,46
7,2015-02-22,0,17,0,20,53
8,2015-03-01,0,0,0,58,23
9,2015-03-08,0,18,0,23,51
10,2015-03-15,0,8,17,15,36
11,2015-03-22,0,0,0,12,38
12,2015-03-29,0,19,13,24,53
13,2015-04-05,0,0,0,16,33
14,2015-04-12,0,28,9,16,60
15,2015-04-19,0,0,12,10,54
16,2015-04-26,0,22,16,24,36
17,2015-05-03,0,0,0,0,46
18,2015-05-10,0,0,16,0,21
19,2015-05-17,0,0,22,19,34
20,2015-05-24,0,0,14,16,46
21,2015-05-31,0,19,0,23,29
22,2015-06-07,0,10,28,40,43
23,2015-06-14,0,0,0,16,38
24,2015-06-21,0,30,0,39,21
25,2015-06-28,0,0,20,19,31
26,2015-07-05,0,27,0,21,31
27,2015-07-12,0,0,0,8,45
28,2015-07-19,0,18,46,22,36
29,2015-07-26,0,0,25,26,52
30,2015-08-02,0,8,0,14,48
31,2015-08-09,0,22,10,0,71
32,2015-08-16,0,20,0,23,47
33,2015-08-23,0,23,12,0,60
34,2015-08-30,0,8,0,17,59
35,2015-09-06,0,12,9,21,71
36,2015-09-13,0,25,0,26,55
37,2015-09-20,0,0,8,15,31
38,2015-09-27,0,0,18,20,76
39,2015-10-04,0,0,10,0,67
40,2015-10-11,0,14,17,17,64
41,2015-10-18,0,17,0,31,89
42,2015-10-25,0,28,0,18,51
43,2015-11-01,0,0,12,13,64
44,2015-11-08,0,8,0,29,61
45,2015-11-15,0,27,0,0,72
46,2015-11-22,0,15,0,20,50
47,2015-11-29,0,0,11,0,47
48,2015-12-06,0,0,18,9,61
49,2015-12-13,0,7,7,0,49
50,2015-12-20,0,7,11,14,29
51,2015-12-27,0,0,10,16,50
52,2016-01-03,0,0,0,21,33
53,2016-01-10,0,0,12,8,46
54,2016-01-17,0,0,8,0,55
55,2016-01-24,0,0,11,8,32
56,2016-01-31,0,0,0,17,47
57,2016-02-07,0,6,0,100,46
58,2016-02-14,0,12,11,10,37
59,2016-02-21,0,0,0,12,42
60,2016-02-28,0,7,8,0,44
61,2016-03-06,0,25,0,5,51
62,2016-03-13,0,0,0,21,56
63,2016-03-20,0,0,0,0,61
64,2016-03-27,0,0,0,16,31
65,2016-04-03,0,0,0,12,36
66,2016-04-10,0,46,10,11,42
67,2016-04-17,0,11,0,16,39
68,2016-04-24,0,0,0,10,64
69,2016-05-01,0,10,13,0,34
70,2016-05-08,0,20,12,0,35
71,2016-05-15,0,0,18,20,46
72,2016-05-22,0,31,0,0,33
73,2016-05-29,0,22,7,0,17
74,2016-06-05,0,15,15,0,43
75,2016-06-12,0,17,20,0,26
76,2016-06-19,0,0,0,8,51
77,2016-06-26,0,13,0,13,36
78,2016-07-03,0,28,0,10,37
79,2016-07-10,0,11,11,8,38
80,2016-07-17,0,13,8,0,22
81,2016-07-24,0,55,0,14,44
82,2016-07-31,0,12,0,9,50
83,2016-08-07,0,14,9,0,52
84,2016-08-14,0,6,11,12,46
85,2016-08-21,0,15,0,11,80
86,2016-08-28,0,13,0,16,54
87,2016-09-04,0,6,0,0,42
88,2016-09-11,0,8,12,0,39
89,2016-09-18,21,7,8,0,51
90,2016-09-25,8,19,6,0,39
91,2016-10-02,0,0,0,0,51
92,2016-10-09,11,21,0,0,24
93,2016-10-16,19,18,13,0,61
94,2016-10-23,10,12,16,0,33
95,2016-10-30,0,41,9,0,57
96,2016-11-06,11,23,0,0,26
97,2016-11-13,0,0,0,0,54
98,2016-11-20,10,10,9,0,34
99,2016-11-27,42,8,0,0,43
100,2016-12-04,15,14,15,0,35
101,2016-12-11,6,0,25,0,49
102,2016-12-18,13,13,0,0,26
103,2016-12-25,17,9,0,0,43
104,2017-01-01,15,8,0,0,45
105,2017-01-08,13,8,29,0,30
106,2017-01-15,20,14,8,0,39
107,2017-01-22,8,22,15,0,38
108,2017-01-29,0,0,18,0,43
109,2017-02-05,0,12,25,0,47
110,2017-02-12,10,10,0,0,69
111,2017-02-19,0,9,0,0,48
112,2017-02-26,5,17,9,0,55
113,2017-03-05,12,18,19,0,27
114,2017-03-12,0,5,15,0,49
115,2017-03-19,9,12,9,0,34
116,2017-03-26,7,27,6,0,50
