,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,6,0,5,16,24
167,2018-03-18,7,0,3,14,17
168,2018-03-25,4,0,4,16,17
169,2018-04-01,5,0,4,10,19
170,2018-04-08,5,0,2,11,19
171,2018-04-15,6,0,4,10,17
172,2018-04-22,5,0,4,11,22
173,2018-04-29,7,0,6,12,23
174,2018-05-06,5,14,4,10,0
175,2018-05-13,6,12,5,11,0
176,2018-05-20,6,8,9,10,0
177,2018-05-27,4,8,6,9,0
178,2018-06-03,7,8,5,8,0
179,2018-06-10,6,8,4,9,0
180,2018-06-17,6,8,4,8,0
181,2018-06-24,6,6,4,8,0
182,2018-07-01,5,8,3,12,0
183,2018-07-08,5,10,3,9,0
184,2018-07-15,4,7,3,7,0
185,2018-07-22,3,8,2,7,0
186,2018-07-29,6,9,3,11,0
187,2018-08-05,5,11,4,9,0
188,2018-08-12,4,7,0,14,0
189,2018-08-19,4,7,5,9,0
190,2018-08-26,4,7,3,8,0
191,2018-09-02,5,6,5,8,0
192,2018-09-09,5,6,2,9,0
193,2018-09-16,4,5,2,11,0
194,2018-09-23,4,6,3,9,0
195,2018-09-30,3,5,2,4,0
196,2018-10-07,6,7,4,11,0
197,2018-10-14,4,4,5,6,0
198,2018-10-21,4,8,4,8,0
199,2018-10-28,4,5,3,6,0
200,2018-11-04,5,7,3,8,0
201,2018-11-11,3,6,2,9,0
202,2018-11-18,14,8,3,5,0
203,2018-11-25,15,6,2,9,0
204,2018-12-02,7,6,3,6,0
205,2018-12-09,9,5,4,8,0
206,2018-12-16,7,6,3,8,0
207,2018-12-23,6,5,2,8,0
208,2018-12-30,6,5,4,5,0
209,2019-01-06,5,7,3,6,0
210,2019-01-13,5,10,4,5,0
211,2019-01-20,6,11,3,6,0
212,2019-01-27,7,8,3,6,0
213,2019-02-03,5,13,3,8,0
214,2019-02-10,5,10,3,13,0
215,2019-02-17,5,9,3,11,0
216,2019-02-24,6,8,3,12,0
217,2019-03-03,6,15,3,13,0
218,2019-03-10,6,15,1,11,0
219,2019-03-17,6,14,2,10,0
220,2019-03-24,9,13,2,9,0
221,2019-03-31,10,15,3,7,0
222,2019-04-07,6,9,3,8,0
223,2019-04-14,5,9,3,7,0
224,2019-04-21,6,18,2,8,0
225,2019-04-28,6,36,3,8,0
226,2019-05-05,9,12,3,7,0
227,2019-05-12,9,8,1,8,0
228,2019-05-19,7,13,3,7,0
229,2019-05-26,5,16,3,6,0
230,2019-06-02,7,17,1,6,0
231,2019-06-09,10,15,4,5,0
232,2019-06-16,22,22,2,8,0
233,2019-06-23,23,13,2,7,0
234,2019-06-30,9,6,3,7,0
235,2019-07-07,6,8,1,6,0
236,2019-07-14,6,10,1,7,0
237,2019-07-21,6,11,3,6,0
238,2019-07-28,6,13,4,5,0
239,2019-08-04,7,13,1,3,0
240,2019-08-11,5,13,3,6,0
241,2019-08-18,6,7,1,6,0
242,2019-08-25,6,8,3,5,0
243,2019-09-01,6,12,3,6,0
244,2019-09-08,6,12,3,5,0
245,2019-09-15,6,9,3,5,0
246,2019-09-22,4,6,2,8,0
247,2019-09-29,6,12,2,7,0
248,2019-10-06,3,12,2,5,0
249,2019-10-13,4,6,3,6,0
250,2019-10-20,5,5,1,5,0
251,2019-10-27,4,7,4,4,0
252,2019-11-03,4,9,2,6,0
253,2019-11-10,6,20,2,4,0
254,2019-11-17,5,9,1,4,0
255,2019-11-24,4,9,2,7,0
256,2019-12-01,6,14,0,6,0
257,2019-12-08,3,12,2,4,0
258,2019-12-15,4,4,4,4,0
259,2019-12-22,5,6,3,4,0
260,2019-12-29,4,6,3,4,0
