,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
166,2018-03-11,5,0,7,7,9
167,2018-03-18,8,0,0,13,12
168,2018-03-25,13,3,0,6,5
169,2018-04-01,5,2,0,7,13
170,2018-04-08,9,8,0,6,10
171,2018-04-15,5,0,2,7,10
172,2018-04-22,10,2,0,12,7
173,2018-04-29,6,0,0,0,10
174,2018-05-06,7,0,3,4,0
175,2018-05-13,5,0,0,0,0
176,2018-05-20,9,0,0,7,0
177,2018-05-27,0,0,3,0,0
178,2018-06-03,4,0,3,4,0
179,2018-06-10,8,0,0,0,0
180,2018-06-17,7,0,3,3,0
181,2018-06-24,3,0,3,7,0
182,2018-07-01,4,0,3,2,0
183,2018-07-08,4,0,0,8,0
184,2018-07-15,6,0,0,8,0
185,2018-07-22,7,0,5,4,0
186,2018-07-29,0,0,2,5,0
187,2018-08-05,5,0,0,15,0
188,2018-08-12,4,0,0,8,0
189,2018-08-19,13,0,0,6,0
190,2018-08-26,8,0,0,8,0
191,2018-09-02,7,0,6,22,0
192,2018-09-09,4,0,0,74,0
193,2018-09-16,3,0,2,7,0
194,2018-09-23,6,0,0,5,0
195,2018-09-30,0,0,0,0,0
196,2018-10-07,8,0,0,4,0
197,2018-10-14,15,0,7,7,0
198,2018-10-21,10,0,3,0,0
199,2018-10-28,2,0,0,0,0
200,2018-11-04,4,0,3,5,0
201,2018-11-11,3,0,0,5,0
202,2018-11-18,0,0,3,0,0
203,2018-11-25,0,0,0,2,0
204,2018-12-02,6,0,0,0,0
205,2018-12-09,0,0,0,0,0
206,2018-12-16,0,0,0,0,0
207,2018-12-23,3,0,7,3,0
208,2018-12-30,2,0,8,6,0
209,2019-01-06,4,0,0,4,0
210,2019-01-13,5,0,0,4,0
211,2019-01-20,0,0,0,2,0
212,2019-01-27,3,0,7,3,0
213,2019-02-03,4,0,3,7,0
214,2019-02-10,5,0,4,4,0
215,2019-02-17,8,0,0,4,0
216,2019-02-24,2,0,0,6,0
217,2019-03-03,8,0,2,5,0
218,2019-03-10,0,0,3,2,0
219,2019-03-17,6,0,7,0,0
220,2019-03-24,0,0,0,0,0
221,2019-03-31,4,0,3,3,0
222,2019-04-07,5,0,0,3,0
223,2019-04-14,0,0,0,5,0
224,2019-04-21,4,0,0,5,0
225,2019-04-28,2,0,0,5,0
226,2019-05-05,3,0,0,4,0
227,2019-05-12,6,0,6,5,0
228,2019-05-19,0,0,0,2,0
229,2019-05-26,7,0,8,0,0
230,2019-06-02,6,0,0,7,0
231,2019-06-09,4,0,0,4,0
232,2019-06-16,5,0,0,7,0
233,2019-06-23,7,0,3,3,0
234,2019-06-30,6,0,0,0,0
235,2019-07-07,5,0,0,5,0
236,2019-07-14,14,0,0,2,0
237,2019-07-21,5,0,0,6,0
238,2019-07-28,9,0,0,5,0
239,2019-08-04,0,0,0,3,0
240,2019-08-11,2,0,9,6,0
241,2019-08-18,9,0,0,5,0
242,2019-08-25,0,0,0,2,0
243,2019-09-01,5,0,0,7,0
244,2019-09-08,5,0,0,0,0
245,2019-09-15,0,0,0,4,0
246,2019-09-22,2,0,0,5,0
247,2019-09-29,4,0,2,3,0
248,2019-10-06,2,0,0,5,0
249,2019-10-13,3,0,0,2,0
250,2019-10-20,0,0,4,0,0
251,2019-10-27,6,0,0,0,0
252,2019-11-03,2,0,2,0,0
253,2019-11-10,4,0,0,3,0
254,2019-11-17,0,0,4,2,0
255,2019-11-24,0,0,4,3,0
256,2019-12-01,3,0,5,0,0
257,2019-12-08,2,0,3,0,0
258,2019-12-15,5,0,5,0,0
259,2019-12-22,5,0,0,0,0
260,2019-12-29,9,0,0,0,0
