,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
166,2018-03-11,5,0,3,0,19
167,2018-03-18,3,0,4,0,20
168,2018-03-25,5,0,3,0,20
169,2018-04-01,4,0,3,0,19
170,2018-04-08,4,0,3,0,20
171,2018-04-15,4,0,4,0,18
172,2018-04-22,4,0,3,0,19
173,2018-04-29,5,0,5,0,16
174,2018-05-06,0,17,0,9,20
175,2018-05-13,0,28,0,8,18
176,2018-05-20,0,9,0,8,19
177,2018-05-27,0,6,0,8,19
178,2018-06-03,0,7,0,8,20
179,2018-06-10,0,6,0,7,18
180,2018-06-17,0,4,0,6,18
181,2018-06-24,0,5,0,6,14
182,2018-07-01,0,6,0,7,15
183,2018-07-08,0,7,0,8,16
184,2018-07-15,0,7,0,5,14
185,2018-07-22,0,6,0,8,19
186,2018-07-29,0,7,0,7,16
187,2018-08-05,0,5,0,5,15
188,2018-08-12,0,4,0,8,15
189,2018-08-19,0,4,0,6,16
190,2018-08-26,0,4,0,6,16
191,2018-09-02,0,3,0,5,18
192,2018-09-09,0,3,0,5,21
193,2018-09-16,0,3,0,8,23
194,2018-09-23,0,5,0,4,21
195,2018-09-30,0,4,0,6,21
196,2018-10-07,0,4,0,7,16
197,2018-10-14,0,3,0,7,18
198,2018-10-21,0,7,0,7,22
199,2018-10-28,0,6,0,7,17
200,2018-11-04,0,5,0,8,20
201,2018-11-11,0,5,0,7,20
202,2018-11-18,0,5,0,6,18
203,2018-11-25,0,5,0,5,21
204,2018-12-02,0,4,0,5,20
205,2018-12-09,0,3,0,6,18
206,2018-12-16,0,3,0,5,19
207,2018-12-23,0,5,0,5,13
208,2018-12-30,0,4,0,5,17
209,2019-01-06,0,5,0,5,19
210,2019-01-13,0,7,0,5,19
211,2019-01-20,0,9,0,5,20
212,2019-01-27,0,5,0,5,23
213,2019-02-03,0,8,0,6,19
214,2019-02-10,0,5,0,8,21
215,2019-02-17,0,6,0,9,17
216,2019-02-24,0,6,0,10,16
217,2019-03-03,0,6,0,10,17
218,2019-03-10,0,10,0,5,18
219,2019-03-17,0,11,0,7,19
220,2019-03-24,0,11,0,6,16
221,2019-03-31,0,10,0,5,18
222,2019-04-07,0,12,0,5,21
223,2019-04-14,0,6,0,6,19
224,2019-04-21,0,10,0,5,21
225,2019-04-28,0,8,0,6,20
226,2019-05-05,0,7,0,5,18
227,2019-05-12,0,5,0,5,20
228,2019-05-19,0,7,0,5,19
229,2019-05-26,0,11,0,5,17
230,2019-06-02,0,10,0,5,20
231,2019-06-09,0,10,0,4,17
232,2019-06-16,0,13,0,6,16
233,2019-06-23,0,10,0,5,15
234,2019-06-30,0,5,0,5,15
235,2019-07-07,0,5,0,6,16
236,2019-07-14,0,6,0,5,16
237,2019-07-21,0,9,0,4,17
238,2019-07-28,0,10,0,5,16
239,2019-08-04,0,10,0,5,13
240,2019-08-11,0,11,0,4,16
241,2019-08-18,0,5,0,5,13
242,2019-08-25,0,7,0,6,18
243,2019-09-01,0,11,0,3,18
244,2019-09-08,0,9,0,5,22
245,2019-09-15,0,7,0,6,20
246,2019-09-22,0,5,0,4,21
247,2019-09-29,0,8,0,5,20
248,2019-10-06,0,8,0,4,18
249,2019-10-13,0,7,0,3,20
250,2019-10-20,0,4,0,4,22
