,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
57,2016-02-07,7,10,78,12,17
58,2016-02-14,14,8,9,6,12
59,2016-02-21,4,6,6,5,14
60,2016-02-28,6,8,8,6,14
61,2016-03-06,3,7,7,5,16
62,2016-03-13,5,9,7,8,16
63,2016-03-20,4,10,7,7,15
64,2016-03-27,5,26,6,9,16
65,2016-04-03,3,100,11,8,13
66,2016-04-10,3,57,18,12,18
67,2016-04-17,3,16,11,6,16
68,2016-04-24,6,8,11,4,14
69,2016-05-01,7,7,13,9,16
70,2016-05-08,4,4,5,10,14
71,2016-05-15,7,5,10,6,15
72,2016-05-22,5,5,4,5,17
73,2016-05-29,5,4,7,6,15
74,2016-06-05,6,6,7,5,14
75,2016-06-12,10,6,6,6,9
76,2016-06-19,2,8,7,9,14
77,2016-06-26,10,7,7,4,8
78,2016-07-03,7,11,7,3,13
79,2016-07-10,4,6,7,7,12
80,2016-07-17,4,7,9,10,12
81,2016-07-24,3,5,8,4,12
82,2016-07-31,3,9,13,7,16
83,2016-08-07,3,9,9,7,16
84,2016-08-14,2,9,7,12,17
85,2016-08-21,4,8,22,17,9
86,2016-08-28,4,2,59,6,19
87,2016-09-04,2,3,13,9,20
88,2016-09-11,4,5,5,4,25
89,2016-09-18,5,2,4,6,20
90,2016-09-25,3,4,9,7,17
91,2016-10-02,4,2,5,4,14
92,2016-10-09,4,4,7,6,17
93,2016-10-16,3,3,5,7,13
94,2016-10-23,2,2,5,5,19
95,2016-10-30,3,4,5,7,13
96,2016-11-06,0,5,3,8,15
97,2016-11-13,3,2,4,23,17
98,2016-11-20,3,3,3,17,13
99,2016-11-27,4,4,7,8,14
100,2016-12-04,0,7,2,11,18
101,2016-12-11,2,5,5,10,14
102,2016-12-18,1,4,4,9,15
103,2016-12-25,3,4,2,3,13
104,2017-01-01,15,3,4,6,14
105,2017-01-08,14,5,4,5,18
106,2017-01-15,11,5,2,8,13
107,2017-01-22,13,6,3,9,15
108,2017-01-29,15,5,1,7,19
109,2017-02-05,10,1,0,9,16
110,2017-02-12,30,5,4,38,13
111,2017-02-19,25,3,5,13,16
112,2017-02-26,23,4,4,12,15
113,2017-03-05,51,5,6,10,19
114,2017-03-12,47,2,4,10,16
115,2017-03-19,30,2,2,8,19
116,2017-03-26,18,1,4,6,17
117,2017-04-02,19,4,5,5,14
118,2017-04-09,15,3,5,12,14
119,2017-04-16,21,3,8,10,14
120,2017-04-23,13,2,6,12,19
121,2017-04-30,13,3,5,8,19
122,2017-05-07,16,5,3,7,18
123,2017-05-14,11,3,6,13,18
124,2017-05-21,18,4,5,8,13
125,2017-05-28,12,14,4,11,16
126,2017-06-04,15,7,10,11,12
127,2017-06-11,14,8,6,9,15
128,2017-06-18,11,7,5,7,9
129,2017-06-25,13,5,2,9,11
130,2017-07-02,16,7,7,9,11
131,2017-07-09,15,8,5,7,18
132,2017-07-16,45,7,6,9,14
133,2017-07-23,20,9,3,9,16
134,2017-07-30,62,5,3,14,7
135,2017-08-06,22,4,4,11,13
136,2017-08-13,11,4,7,6,19
137,2017-08-20,12,6,0,9,23
138,2017-08-27,21,5,1,6,17
139,2017-09-03,6,9,5,7,18
140,2017-09-10,9,3,7,3,18
141,2017-09-17,12,2,7,5,15
142,2017-09-24,13,4,7,6,18
143,2017-10-01,9,4,7,5,20
144,2017-10-08,9,5,6,7,19
145,2017-10-15,21,6,2,2,18
146,2017-10-22,14,6,2,6,17
147,2017-10-29,10,8,3,8,16
148,2017-11-05,15,10,4,3,20
149,2017-11-12,11,35,5,3,19
150,2017-11-19,9,7,2,3,15
151,2017-11-26,11,5,3,5,18
152,2017-12-03,19,5,1,4,17
153,2017-12-10,19,3,1,7,20
154,2017-12-17,21,3,2,5,15
155,2017-12-24,27,2,3,7,13
156,2017-12-31,23,2,4,6,14
157,2018-01-07,18,4,3,5,14
158,2018-01-14,23,1,2,8,15
159,2018-01-21,31,3,5,0,19
160,2018-01-28,28,6,4,8,19
161,2018-02-04,17,1,2,5,19
162,2018-02-11,20,4,3,6,15
163,2018-02-18,18,2,5,5,12
164,2018-02-25,15,3,4,47,17
165,2018-03-04,17,3,3,12,13
166,2018-03-11,15,6,1,9,17
167,2018-03-18,14,3,1,8,20
168,2018-03-25,10,4,2,5,17
169,2018-04-01,10,3,2,8,11
170,2018-04-08,14,0,5,7,15
171,2018-04-15,11,5,3,8,15
172,2018-04-22,11,4,3,9,20
173,2018-04-29,9,3,2,5,19
174,2018-05-06,11,5,2,8,20
175,2018-05-13,10,4,2,7,21
176,2018-05-20,15,5,2,6,16
177,2018-05-27,9,2,2,8,19
178,2018-06-03,8,2,1,5,14
179,2018-06-10,8,3,5,5,17
180,2018-06-17,9,3,2,5,11
181,2018-06-24,14,3,3,5,17
182,2018-07-01,8,4,2,3,13
183,2018-07-08,4,1,2,5,13
184,2018-07-15,10,2,1,4,11
185,2018-07-22,8,4,2,4,14
186,2018-07-29,8,5,3,5,15
187,2018-08-05,8,2,3,4,15
188,2018-08-12,12,5,2,8,22
189,2018-08-19,14,5,4,8,25
190,2018-08-26,15,2,0,9,19
191,2018-09-02,8,4,3,11,20
192,2018-09-09,8,3,3,7,22
193,2018-09-16,8,3,0,9,15
194,2018-09-23,9,4,5,6,19
195,2018-09-30,6,2,1,4,18
196,2018-10-07,8,2,2,5,18
197,2018-10-14,10,0,0,9,14
198,2018-10-21,6,3,1,7,18
199,2018-10-28,5,4,2,10,17
200,2018-11-04,7,1,1,12,21
201,2018-11-11,3,5,4,10,15
202,2018-11-18,6,3,9,15,12
203,2018-11-25,6,1,4,61,14
204,2018-12-02,3,2,1,11,13
205,2018-12-09,5,6,3,7,15
206,2018-12-16,6,6,0,7,18
207,2018-12-23,6,2,1,3,13
208,2018-12-30,6,5,3,3,14
209,2019-01-06,3,1,3,4,16
210,2019-01-13,6,3,2,6,19
211,2019-01-20,5,1,3,7,21
212,2019-01-27,8,3,3,9,17
213,2019-02-03,7,2,3,9,14
214,2019-02-10,8,1,2,4,18
215,2019-02-17,2,1,2,4,17
216,2019-02-24,5,2,3,8,16
217,2019-03-03,7,5,3,7,15
218,2019-03-10,5,2,0,8,17
219,2019-03-17,8,2,1,9,16
220,2019-03-24,6,2,3,6,18
221,2019-03-31,5,2,2,6,17
222,2019-04-07,5,2,1,5,20
223,2019-04-14,4,0,1,3,16
224,2019-04-21,6,2,3,6,17
225,2019-04-28,5,4,2,5,13
226,2019-05-05,10,2,0,7,14
227,2019-05-12,10,3,1,5,16
228,2019-05-19,6,1,0,8,13
229,2019-05-26,10,3,1,5,14
230,2019-06-02,5,3,3,7,15
231,2019-06-09,6,3,3,4,15
232,2019-06-16,8,10,1,7,13
233,2019-06-23,11,3,4,6,16
234,2019-06-30,13,3,2,3,16
235,2019-07-07,15,2,2,6,15
236,2019-07-14,15,6,3,3,14
237,2019-07-21,11,4,2,6,12
238,2019-07-28,10,4,0,5,15
239,2019-08-04,8,1,1,5,14
240,2019-08-11,7,1,6,6,23
241,2019-08-18,9,3,2,4,19
242,2019-08-25,11,4,2,5,23
243,2019-09-01,8,3,2,9,17
244,2019-09-08,7,1,0,9,17
245,2019-09-15,5,3,2,7,19
246,2019-09-22,7,6,4,8,23
247,2019-09-29,10,4,2,5,20
248,2019-10-06,9,3,2,7,19
249,2019-10-13,9,5,2,7,18
250,2019-10-20,4,5,3,7,19
251,2019-10-27,5,19,3,4,22
252,2019-11-03,6,10,7,4,19
253,2019-11-10,8,3,1,4,20
254,2019-11-17,6,4,6,5,16
255,2019-11-24,5,3,6,7,16
256,2019-12-01,6,3,3,5,16
257,2019-12-08,4,3,4,5,22
258,2019-12-15,5,4,2,8,14
259,2019-12-22,7,1,2,6,15
260,2019-12-29,4,3,3,5,14
