,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,Alphabet
0,2015-01-04,37,1,5,7,0
1,2015-01-11,24,3,7,6,0
2,2015-01-18,34,5,4,7,0
3,2015-01-25,35,6,7,6,0
4,2015-02-01,39,4,4,3,0
5,2015-02-08,77,6,5,5,0
6,2015-02-15,43,5,5,5,0
7,2015-02-22,28,7,6,5,0
8,2015-03-01,38,4,6,7,0
9,2015-03-08,35,1,3,5,0
10,2015-03-15,24,2,5,8,0
11,2015-03-22,27,4,5,8,0
12,2015-03-29,19,4,5,7,0
13,2015-04-05,19,4,0,8,0
14,2015-04-12,25,4,6,10,0
15,2015-04-19,16,6,8,7,0
16,2015-04-26,16,6,4,9,0
17,2015-05-03,25,4,10,5,0
18,2015-05-10,21,3,3,5,0
19,2015-05-17,28,6,7,6,0
20,2015-05-24,19,4,5,8,0
21,2015-05-31,22,4,3,11,0
22,2015-06-07,20,4,5,9,0
23,2015-06-14,34,3,6,12,0
24,2015-06-21,30,7,5,3,0
25,2015-06-28,85,0,7,6,0
26,2015-07-05,32,3,5,3,0
27,2015-07-12,19,1,2,5,0
28,2015-07-19,23,4,6,6,0
29,2015-07-26,16,6,6,6,0
30,2015-08-02,17,2,4,10,0
31,2015-08-09,25,4,5,6,0
32,2015-08-16,19,1,5,9,0
33,2015-08-23,14,5,5,5,0
34,2015-08-30,14,6,4,8,0
35,2015-09-06,21,8,3,5,0
36,2015-09-13,24,3,5,9,0
37,2015-09-20,18,7,5,5,0
38,2015-09-27,17,3,6,5,0
39,2015-10-04,12,4,4,5,0
40,2015-10-11,16,3,4,5,0
41,2015-10-18,18,3,4,7,0
42,2015-10-25,12,6,4,8,0
43,2015-11-01,12,3,8,9,0
44,2015-11-08,10,7,10,5,0
45,2015-11-15,16,6,14,6,0
46,2015-11-22,14,6,13,2,0
47,2015-11-29,11,7,23,5,0
48,2015-12-06,12,5,13,5,0
49,2015-12-13,10,5,13,7,0
50,2015-12-20,13,5,7,7,0
51,2015-12-27,10,18,7,6,0
52,2016-01-03,8,13,7,5,0
53,2016-01-10,7,11,8,6,0
54,2016-01-17,10,11,7,8,0
55,2016-01-24,7,7,16,8,0
