,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,The Rolling Stones,Pink,U2,Bruno Mars
0,2015-01-04,1.4516129032258065,0.48484848484848486,0.0,0.625,0.5454545454545454,0.30303030303030304,0.21212121212121213,1.3888888888888888
1,2015-01-11,0.9767441860465116,0.15217391304347827,0.37037037037037035,0.6818181818181818,0.43478260869565216,0.2391304347826087,1.0869565217391304,2.0833333333333335
2,2015-01-18,0.8133333333333334,0.0,0.0,0.5526315789473685,0.35,0.0,0.0,0.6904761904761905
3,2015-01-25,1.8333333333333333,0.2702702702702703,0.2727272727272727,0.3888888888888889,0.4594594594594595,0.24324324324324326,0.35135135135135137,1.3157894736842106
4,2015-02-01,0.6290322580645161,0.10606060606060606,0.3333333333333333,0.40625,0.15151515151515152,0.0,0.2878787878787879,1.2857142857142858
5,2015-02-08,1.3823529411764706,0.0,0.14285714285714285,0.0,0.11267605633802817,0.15492957746478872,0.22535211267605634,0.8648648648648649
6,2015-02-15,0.8285714285714286,0.20270270270270271,0.25,0.0,0.13513513513513514,0.0,0.14864864864864866,0.9487179487179487
7,2015-02-22,1.7272727272727273,0.574468085106383,0.0,1.0,0.0,0.2978723404255319,0.0,1.44
8,2015-03-01,1.4137931034482758,0.0,0.13513513513513514,0.5172413793103449,0.0,0.0,0.11475409836065574,0.65625
9,2015-03-08,1.2093023255813953,0.23404255319148937,0.5,0.5217391304347826,0.0,0.2127659574468085,0.19148936170212766,0.84
10,2015-03-15,0.6105263157894737,0.16,0.11666666666666667,0.0,0.0,0.0,0.0,0.2830188679245283
11,2015-03-22,1.2857142857142858,0.0,0.0,0.4444444444444444,0.0,0.24324324324324326,0.5405405405405406,0.8421052631578947
12,2015-03-29,0.7543859649122807,0.3220338983050847,0.14285714285714285,0.0,0.6440677966101694,0.0,0.3050847457627119,0.5483870967741935
13,2015-04-05,1.1,0.40625,0.6842105263157895,0.8,1.5,0.75,0.0,0.7647058823529411
14,2015-04-12,0.14285714285714285,0.0,0.2903225806451613,0.4,0.37254901960784315,0.6862745098039216,0.19607843137254902,0.5185185185185185
15,2015-04-19,0.8888888888888888,0.14285714285714285,0.0,0.5666666666666667,0.31746031746031744,0.19047619047619047,0.25396825396825395,0.30303030303030304
16,2015-04-26,0.3116883116883117,0.13580246913580246,0.0,0.5641025641025641,0.14814814814814814,0.18518518518518517,0.0,0.3953488372093023
17,2015-05-03,2.0,0.0,0.6666666666666666,1.5,2.0625,0.4375,1.375,2.625
18,2015-05-10,1.0769230769230769,0.0,0.0,0.8846153846153846,0.0,0.32727272727272727,0.4727272727272727,1.0344827586206897
19,2015-05-17,1.108695652173913,0.2,0.23333333333333334,0.25,0.0,0.0,0.42,0.46153846153846156
20,2015-05-24,0.723404255319149,0.0,0.0,0.75,0.58,0.2,1.04,0.8846153846153846
21,2015-05-31,1.0,0.19047619047619047,0.0,0.35,0.5952380952380952,0.6190476190476191,0.30952380952380953,0.0
22,2015-06-07,1.1363636363636365,0.5217391304347826,0.0,1.1818181818181819,1.6521739130434783,0.0,0.8695652173913043,0.0
23,2015-06-14,2.2,0.0,0.0,0.8,1.0,1.125,0.0,1.588235294117647
24,2015-06-21,0.7884615384615384,0.12727272727272726,0.0,0.15384615384615385,0.4909090909090909,0.0,0.0,0.3793103448275862
25,2015-06-28,1.2857142857142858,0.0,0.3333333333333333,0.9285714285714286,0.4,0.7,0.5,1.6875
26,2015-07-05,0.9272727272727272,0.2631578947368421,0.17647058823529413,0.14814814814814814,0.24561403508771928,0.0,0.21052631578947367,0.8333333333333334
27,2015-07-12,0.4838709677419355,0.15625,0.5263157894736842,0.2903225806451613,0.21875,0.0,0.40625,0.3235294117647059
28,2015-07-19,1.605263157894737,0.0,0.4,0.25,0.5476190476190477,0.47619047619047616,0.19047619047619047,0.6363636363636364
29,2015-07-26,0.21739130434782608,0.0,0.20689655172413793,0.5217391304347826,0.0,0.1875,0.0,0.5
30,2015-08-02,0.12,0.0,0.0,0.3783783783783784,0.23376623376623376,0.0,0.33766233766233766,0.3170731707317073
