,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,The Rolling Stones,Pink,U2,Bruno Mars
0,2015-01-04,1.1470588235294117,0.13043478260869565,0.2916666666666667,0.13636363636363635,0.18518518518518517,0.09259259259259259,0.34285714285714286,0.8
1,2015-01-11,1.5357142857142858,0.21052631578947367,0.35,0.2222222222222222,0.24444444444444444,0.0,0.4827586206896552,1.1
2,2015-01-18,1.2758620689655173,0.1590909090909091,0.17391304347826086,0.23809523809523808,0.3269230769230769,0.17307692307692307,0.35294117647058826,0.9583333333333334
3,2015-01-25,1.5161290322580645,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.11538461538461539,0.09615384615384616,0.29411764705882354,0.75
4,2015-02-01,1.0526315789473684,0.058823529411764705,0.1111111111111111,0.25,0.15254237288135594,0.1694915254237288,0.2564102564102564,1.037037037037037
5,2015-02-08,1.9787234042553192,0.12903225806451613,0.2727272727272727,0.10344827586206896,0.1643835616438356,0.136986301369863,0.1875,0.6363636363636364
6,2015-02-15,1.7741935483870968,0.13953488372093023,0.30434782608695654,0.25,0.32,0.16,0.2727272727272727,0.782608695652174
7,2015-02-22,1.15625,0.12195121951219512,0.3181818181818182,0.1,0.3125,0.041666666666666664,0.1875,0.8636363636363636
8,2015-03-01,1.0303030303030303,0.1590909090909091,0.17391304347826086,0.09523809523809523,0.17307692307692307,0.23076923076923078,0.29411764705882354,0.5833333333333334
9,2015-03-08,1.1290322580645162,0.11627906976744186,0.18181818181818182,0.2,0.36,0.16,0.36363636363636365,0.6956521739130435
10,2015-03-15,0.9705882352941176,0.15555555555555556,0.20833333333333334,0.23809523809523808,0.33962264150943394,0.07547169811320754,0.2,0.5416666666666666
11,2015-03-22,0.9142857142857143,0.1276595744680851,0.2,0.2727272727272727,0.3888888888888889,0.25925925925925924,0.2222222222222222,0.64
12,2015-03-29,0.7714285714285715,0.2127659574468085,0.04,0.09090909090909091,0.4727272727272727,0.10909090909090909,0.2777777777777778,0.64
13,2015-04-05,1.25,0.15,0.23809523809523808,0.3157894736842105,0.34782608695652173,0.15217391304347827,0.2,0.5238095238095238
14,2015-04-12,0.7297297297297297,0.0625,0.04,0.2727272727272727,0.3392857142857143,0.2857142857142857,0.10810810810810811,0.5
15,2015-04-19,0.6,0.15384615384615385,0.05,0.3333333333333333,0.4222222222222222,0.17777777777777778,0.5,0.5714285714285714
16,2015-04-26,0.7083333333333334,0.09375,0.35294117647058826,0.3333333333333333,0.32432432432432434,0.40540540540540543,0.24,0.5882352941176471
17,2015-05-03,0.8,0.20588235294117646,0.2777777777777778,0.1875,0.358974358974359,0.20512820512820512,0.4230769230769231,0.6111111111111112
18,2015-05-10,1.04,0.21212121212121213,0.3888888888888889,0.1875,0.38461538461538464,0.23076923076923078,0.7307692307692307,0.5
19,2015-05-17,1.3448275862068966,0.1282051282051282,0.42857142857142855,0.1111111111111111,0.4782608695652174,0.043478260869565216,0.3333333333333333,0.5238095238095238
20,2015-05-24,0.7777777777777778,0.10416666666666667,0.24,0.21739130434782608,0.5357142857142857,0.125,0.5405405405405406,0.46153846153846156
21,2015-05-31,0.9743589743589743,0.057692307692307696,0.18518518518518517,0.16,0.39344262295081966,0.13114754098360656,0.275,0.4642857142857143
22,2015-06-07,0.7333333333333333,0.15384615384615385,0.2857142857142857,0.21052631578947367,0.6521739130434783,0.21739130434782608,0.36666666666666664,0.38095238095238093
23,2015-06-14,1.4193548387096775,0.11627906976744186,0.17391304347826086,0.3,0.62,0.1,0.24242424242424243,0.17391304347826086
24,2015-06-21,1.75,0.5,0.18181818181818182,0.8,1.04,0.48,0.47058823529411764,0.5
25,2015-06-28,1.2608695652173914,0.16129032258064516,0.3125,0.26666666666666666,0.6111111111111112,0.1111111111111111,0.25,0.7058823529411765
26,2015-07-05,0.8709677419354839,0.05128205128205128,0.23809523809523808,0.21052631578947367,0.391304347826087,0.13043478260869565,0.26666666666666666,0.5714285714285714
27,2015-07-12,0.7,0.0,0.23809523809523808,0.2631578947368421,0.4166666666666667,0.16666666666666666,0.2903225806451613,0.2727272727272727
28,2015-07-19,0.84375,0.11904761904761904,0.22727272727272727,0.15,0.2653061224489796,0.14285714285714285,0.4375,0.5
29,2015-07-26,1.1,0.2857142857142857,0.26666666666666666,0.46153846153846156,0.30303030303030304,0.21212121212121213,0.6818181818181818,0.4666666666666667
30,2015-08-02,1.0,0.21875,0.29411764705882354,0.4666666666666667,0.32432432432432434,0.13513513513513514,0.4166666666666667,0.47058823529411764
31,2015-08-09,0.49230769230769234,0.046511627906976744,0.08888888888888889,0.075,0.09,0.05,0.13636363636363635,0.15217391304347827
32,2015-08-16,0.9333333333333333,0.11904761904761904,0.3181818181818182,0.0,0.2857142857142857,0.10204081632653061,0.15625,0.391304347826087
33,2015-08-23,0.6052631578947368,0.11538461538461539,0.1111111111111111,0.25,0.16666666666666666,0.13333333333333333,0.275,0.25
34,2015-08-30,0.5098039215686274,0.1,0.10810810810810811,0.15151515151515152,0.16049382716049382,0.09876543209876543,0.09433962264150944,0.32432432432432434
35,2015-09-06,0.6170212765957447,0.15625,0.21212121212121213,0.2,0.22972972972972974,0.06756756756756757,0.1836734693877551,0.23529411764705882
36,2015-09-13,0.6956521739130435,0.06666666666666667,0.125,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.17391304347826086,0.25
37,2015-09-20,1.65,0.10909090909090909,0.1724137931034483,0.15384615384615385,0.109375,0.140625,0.21428571428571427,0.27586206896551724
