,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,The Rolling Stones,Pink,U2,Bruno Mars
0,2015-01-04,1.4782608695652173,0.13793103448275862,0.3157894736842105,0.275,0.5517241379310345,0.21052631578947367,0.3620689655172414,1.2173913043478262
1,2015-01-11,1.565217391304348,0.3548387096774194,0.3,0.09302325581395349,0.22580645161290322,0.21951219512195122,0.16129032258064516,1.16
2,2015-01-18,1.4642857142857142,0.13513513513513514,0.16666666666666666,0.17647058823529413,0.22972972972972974,0.14583333333333334,0.2702702702702703,1.0666666666666667
3,2015-01-25,1.5151515151515151,0.16470588235294117,0.25925925925925924,0.1206896551724138,0.08235294117647059,0.14545454545454545,0.21176470588235294,0.6470588235294118
4,2015-02-01,1.6538461538461537,0.0,0.2608695652173913,0.1875,0.2714285714285714,0.15217391304347827,0.05714285714285714,1.1071428571428572
5,2015-02-08,2.8214285714285716,0.13513513513513514,0.2916666666666667,0.43137254901960786,0.21621621621621623,0.14583333333333334,0.20270270270270271,0.9
6,2015-02-15,1.2692307692307692,0.1323529411764706,0.18181818181818182,0.23404255319148937,0.3235294117647059,0.25,0.20588235294117646,0.8148148148148148
7,2015-02-22,1.619047619047619,0.21428571428571427,0.2777777777777778,0.20512820512820512,0.21428571428571427,0.24324324324324326,0.23214285714285715,1.173913043478261
8,2015-03-01,0.7027027027027027,0.18,0.15625,0.14492753623188406,0.1,0.09230769230769231,0.16,0.575
9,2015-03-08,0.875,0.13846153846153847,0.19047619047619047,0.3111111111111111,0.0,0.09523809523809523,0.2923076923076923,0.7307692307692307
10,2015-03-15,1.1818181818181819,0.3220338983050847,0.2631578947368421,0.2682926829268293,0.5084745762711864,0.15384615384615385,0.2711864406779661,0.75
11,2015-03-22,1.3181818181818181,0.2833333333333333,0.15789473684210525,0.2926829268292683,0.45,0.41025641025641024,0.45,0.875
12,2015-03-29,1.1304347826086956,0.13114754098360656,0.3,0.11904761904761904,0.9508196721311475,0.3,0.26229508196721313,0.75
13,2015-04-05,1.0,0.0,0.13043478260869565,0.24489795918367346,0.647887323943662,0.06521739130434782,0.323943661971831,0.39285714285714285
14,2015-04-12,0.7857142857142857,0.375,0.17391304347826086,0.22,0.6388888888888888,0.3404255319148936,0.0,0.4827586206896552
15,2015-04-19,0.9523809523809523,0.2,0.2777777777777778,0.23684210526315788,0.34545454545454546,0.1111111111111111,0.12727272727272726,0.6818181818181818
16,2015-04-26,1.3125,0.06818181818181818,0.5714285714285714,0.4,0.5227272727272727,0.3103448275862069,0.3409090909090909,0.7777777777777778
17,2015-05-03,0.7391304347826086,0.25,0.3,0.2727272727272727,0.359375,0.24390243902439024,0.484375,0.68
