,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,The Rolling Stones,Pink,U2,Bruno Mars
0,2015-01-04,0.7727272727272727,0.1076923076923077,0.22727272727272727,0.2608695652173913,0.2222222222222222,0.0,0.2222222222222222,0.5882352941176471
1,2015-01-11,1.4,0.0,0.1111111111111111,0.3157894736842105,0.0,0.08888888888888889,0.4666666666666667,1.3571428571428572
2,2015-01-18,1.4375,0.3829787234042553,0.3125,0.29411764705882354,0.2641509433962264,0.3,0.1509433962264151,1.4
3,2015-01-25,1.5909090909090908,0.21875,0.13636363636363635,0.17391304347826086,0.11267605633802817,0.16666666666666666,0.19718309859154928,0.8823529411764706
4,2015-02-01,1.5238095238095237,0.20967741935483872,0.19047619047619047,0.13636363636363635,0.08695652173913043,0.34615384615384615,0.13043478260869565,1.0
5,2015-02-08,4.380952380952381,0.0,0.14285714285714285,0.2727272727272727,0.24285714285714285,0.05660377358490566,0.0,0.7878787878787878
6,2015-02-15,2.3125,0.14893617021276595,0.25,0.17647058823529413,0.7735849056603774,0.15,0.5660377358490566,1.32
7,2015-02-22,1.4444444444444444,0.17721518987341772,0.2222222222222222,0.17857142857142858,0.12359550561797752,0.23880597014925373,0.10112359550561797,0.5476190476190477
8,2015-03-01,2.3181818181818183,0.3076923076923077,0.09090909090909091,0.30434782608695654,0.1917808219178082,0.0,0.1643835616438356,0.5588235294117647
9,2015-03-08,1.7222222222222223,0.0,0.1111111111111111,0.42105263157894735,0.13559322033898305,0.25,0.4406779661016949,0.7142857142857143
10,2015-03-15,1.5625,0.2127659574468085,0.0,0.35294117647058826,0.6037735849056604,0.25,0.3018867924528302,0.44
11,2015-03-22,1.3181818181818181,0.13432835820895522,0.2727272727272727,0.20833333333333334,0.2702702702702703,0.30357142857142855,0.22972972972972974,0.5428571428571428
12,2015-03-29,1.2666666666666666,0.2391304347826087,0.0,0.4117647058823529,1.1538461538461537,0.3333333333333333,0.36538461538461536,0.4583333333333333
13,2015-04-05,0.7777777777777778,0.10714285714285714,0.0,0.25,0.5645161290322581,0.19148936170212766,0.1935483870967742,0.5517241379310345
14,2015-04-12,0.6666666666666666,0.20754716981132076,0.3333333333333333,0.3684210526315789,0.7966101694915254,0.4,0.0,0.39285714285714285
15,2015-04-19,1.0,0.14,0.29411764705882354,0.4444444444444444,0.30357142857142855,0.2857142857142857,0.0,0.7307692307692307
16,2015-04-26,0.8125,0.0,0.25,0.4117647058823529,0.5384615384615384,0.0,0.19230769230769232,0.36
17,2015-05-03,1.0526315789473684,0.5,0.2631578947368421,0.4,0.3870967741935484,0.1276595744680851,0.4838709677419355,0.5517241379310345
18,2015-05-10,0.5652173913043478,0.0,0.21739130434782608,0.375,0.3466666666666667,0.21052631578947367,0.4666666666666667,0.42857142857142855
19,2015-05-17,1.9444444444444444,0.0,0.21052631578947367,0.55,0.4603174603174603,0.10638297872340426,0.2857142857142857,0.4827586206896552
20,2015-05-24,1.875,0.3541666666666667,0.1875,0.35294117647058826,0.5660377358490566,0.125,0.6981132075471698,0.32
21,2015-05-31,1.55,0.1,0.1,0.23809523809523808,1.0,0.0,0.34328358208955223,0.6774193548387096
22,2015-06-07,6.4,0.0,0.0,0.47058823529411764,0.8518518518518519,0.21951219512195122,0.7407407407407407,0.46153846153846156
23,2015-06-14,1.9230769230769231,0.0,0.4166666666666667,0.6153846153846154,1.0,0.2903225806451613,0.5853658536585366,0.8947368421052632
24,2015-06-21,1.625,0.0,0.26666666666666666,0.625,1.2941176470588236,0.13157894736842105,0.5490196078431373,0.16666666666666666
25,2015-06-28,1.5714285714285714,0.36585365853658536,0.2857142857142857,0.4,1.0888888888888888,0.5,0.5777777777777777,0.5238095238095238
26,2015-07-05,1.5,0.2,0.16666666666666666,0.0,0.5641025641025641,0.41379310344827586,0.48717948717948717,0.7222222222222222
27,2015-07-12,1.5,0.17142857142857143,0.16666666666666666,0.6666666666666666,0.4358974358974359,0.27586206896551724,0.0,0.5
28,2015-07-19,1.3125,0.14583333333333334,0.5625,0.4117647058823529,0.25925925925925924,0.14634146341463414,0.3888888888888889,0.52
29,2015-07-26,0.7857142857142857,0.0,0.23076923076923078,0.42857142857142855,0.5,0.12121212121212122,0.5909090909090909,0.65
30,2015-08-02,1.0,0.0,0.375,0.17647058823529413,0.28846153846153844,0.15384615384615385,0.0,0.3333333333333333
31,2015-08-09,0.92,0.0684931506849315,0.24,0.11538461538461539,0.21951219512195122,0.14516129032258066,0.14634146341463414,0.13157894736842105
32,2015-08-16,1.2105263157894737,0.125,0.3157894736842105,0.25,0.36507936507936506,0.19148936170212766,0.14285714285714285,0.3333333333333333
33,2015-08-23,0.5,0.06172839506172839,0.1111111111111111,0.10344827586206896,0.15384615384615385,0.17647058823529413,0.23076923076923078,0.23255813953488372
34,2015-08-30,0.5,0.1875,0.07407407407407407,0.25,0.0898876404494382,0.1044776119402985,0.0,0.40476190476190477
35,2015-09-06,0.4166666666666667,0.09333333333333334,0.08,0.2222222222222222,0.21428571428571427,0.25396825396825395,0.23809523809523808,0.3076923076923077
36,2015-09-13,0.4,0.22413793103448276,0.15789473684210525,0.47619047619047616,0.0625,0.22916666666666666,0.203125,0.1
37,2015-09-20,0.7619047619047619,0.3770491803278688,0.23809523809523808,0.0,0.14705882352941177,0.0,0.1323529411764706,0.375
38,2015-09-27,0.7058823529411765,0.4807692307692308,0.23529411764705882,0.3157894736842105,0.27586206896551724,0.4318181818181818,0.25862068965517243,0.3333333333333333
