,date,Ed Sheeran,Guns N' Roses,Coldplay,Metallica,The Rolling Stones,Pink,U2,Bruno Mars
20,2015-05-24,0.7142857142857143,0.0,0.3333333333333333,0.32142857142857145,0.43859649122807015,0.17142857142857143,0.9122807017543859,0.15555555555555556
21,2015-05-31,1.1363636363636365,0.15384615384615385,0.3157894736842105,0.22727272727272727,0.28888888888888886,0.17857142857142858,0.6444444444444445,0.3611111111111111
22,2015-06-07,1.7333333333333334,0.9259259259259259,0.9230769230769231,0.3125,0.28125,0.55,0.34375,0.64
23,2015-06-14,1.875,0.0,0.5,0.29411764705882354,0.17142857142857143,0.4090909090909091,0.5714285714285714,0.7857142857142857
24,2015-06-21,0.9090909090909091,0.07894736842105263,0.3684210526315789,0.6363636363636364,0.17777777777777778,0.21428571428571427,0.4,0.3611111111111111
25,2015-06-28,1.3157894736842106,0.4411764705882353,0.4375,0.0,0.325,0.28,0.575,0.46875
26,2015-07-05,0.96,0.07142857142857142,0.4,0.375,0.2857142857142857,0.0967741935483871,0.30612244897959184,0.38461538461538464
27,2015-07-12,0.9,0.0,0.29411764705882354,0.45,0.225,0.16,0.125,0.09375
28,2015-07-19,1.7058823529411764,0.28125,0.125,0.2777777777777778,0.2894736842105263,0.25,1.0526315789473684,0.9
29,2015-07-26,1.125,0.0,0.35714285714285715,0.17647058823529413,0.35294117647058826,0.23809523809523808,0.20588235294117646,0.5185185185185185
30,2015-08-02,1.3157894736842106,0.15151515151515152,0.375,0.3684210526315789,0.0,0.16,0.5641025641025641,0.25806451612903225
31,2015-08-09,0.3469387755102041,0.08235294117647059,0.19047619047619047,0.14285714285714285,0.04,0.07936507936507936,0.12,0.1125
32,2015-08-16,0.96,0.13953488372093023,0.19047619047619047,0.24,0.36,0.0967741935483871,0.46,0.25
33,2015-08-23,0.59375,0.2,0.1111111111111111,0.1875,0.2,0.0975609756097561,0.18461538461538463,0.07692307692307693
34,2015-08-30,0.2926829268292683,0.07352941176470588,0.15151515151515152,0.20512820512820512,0.1375,0.12,0.1125,0.140625
35,2015-09-06,0.4722222222222222,0.0,0.3548387096774194,0.16216216216216217,0.0,0.2978723404255319,0.16,0.16666666666666666
36,2015-09-13,0.7083333333333334,0.16666666666666666,0.38095238095238093,0.375,0.30612244897959184,0.25806451612903225,0.12244897959183673,0.1794871794871795
37,2015-09-20,0.6333333333333333,0.15384615384615385,0.24,0.16666666666666666,0.18032786885245902,0.0,0.29508196721311475,0.2916666666666667
38,2015-09-27,0.5277777777777778,0.109375,0.2903225806451613,0.16216216216216217,0.19736842105263158,0.0851063829787234,0.10526315789473684,0.1
39,2015-10-04,0.5,0.08,0.28,0.034482758620689655,0.15254237288135594,0.08108108108108109,0.0847457627118644,0.14893617021276595
40,2015-10-11,0.8260869565217391,0.16666666666666666,0.23809523809523808,0.375,0.12,0.12903225806451613,0.34,0.3
41,2015-10-18,0.40625,0.07142857142857142,0.07407407407407407,0.1875,0.10606060606060606,0.0975609756097561,0.25757575757575757,0.19230769230769232
42,2015-10-25,0.28125,0.1111111111111111,0.0,0.22580645161290322,0.15873015873015872,0.0,0.12698412698412698,0.17647058823529413
43,2015-11-01,0.25806451612903225,0.05555555555555555,0.34615384615384615,0.1935483870967742,0.0,0.07692307692307693,0.15873015873015872,0.12
44,2015-11-08,0.5666666666666667,0.18518518518518517,0.38461538461538464,0.1935483870967742,0.07936507936507936,0.1,0.12698412698412698,0.3
