,date,Guns N' Roses,Alphabet
0,2015-01-04,3,17
1,2015-01-11,3,17
2,2015-01-18,3,18
3,2015-01-25,3,16
4,2015-02-01,3,17
5,2015-02-08,3,18
6,2015-02-15,2,16
7,2015-02-22,2,17
8,2015-03-01,2,17
9,2015-03-08,4,17
10,2015-03-15,2,16
11,2015-03-22,2,18
12,2015-03-29,3,15
13,2015-04-05,3,17
14,2015-04-12,3,16
15,2015-04-19,4,17
16,2015-04-26,3,15
17,2015-05-03,3,13
18,2015-05-10,3,15
19,2015-05-17,4,13
20,2015-05-24,4,16
21,2015-05-31,3,16
22,2015-06-07,3,15
23,2015-06-14,1,13
24,2015-06-21,3,13
25,2015-06-28,2,14
26,2015-07-05,2,15
27,2015-07-12,3,14
28,2015-07-19,2,16
29,2015-07-26,3,13
30,2015-08-02,3,12
31,2015-08-09,4,28
32,2015-08-16,2,19
33,2015-08-23,4,18
34,2015-08-30,3,27
35,2015-09-06,4,23
36,2015-09-13,3,23
37,2015-09-20,4,19
38,2015-09-27,3,23
39,2015-10-04,2,26
40,2015-10-11,3,21
41,2015-10-18,3,25
42,2015-10-25,3,22
43,2015-11-01,4,23
44,2015-11-08,6,19
45,2015-11-15,6,18
46,2015-11-22,4,16
47,2015-11-29,6,20
48,2015-12-06,4,20
49,2015-12-13,4,17
50,2015-12-20,5,17
51,2015-12-27,15,12
52,2016-01-03,13,13
53,2016-01-10,9,14
54,2016-01-17,9,17
55,2016-01-24,8,17
56,2016-01-31,6,20
57,2016-02-07,5,16
58,2016-02-14,6,18
59,2016-02-21,5,20
60,2016-02-28,5,17
61,2016-03-06,4,16
62,2016-03-13,5,15
63,2016-03-20,13,14
64,2016-03-27,29,16
65,2016-04-03,54,17
66,2016-04-10,23,16
67,2016-04-17,19,17
68,2016-04-24,9,18
69,2016-05-01,9,15
70,2016-05-08,10,15
71,2016-05-15,10,16
72,2016-05-22,9,16
73,2016-05-29,8,14
74,2016-06-05,9,12
75,2016-06-12,9,13
76,2016-06-19,15,13
77,2016-06-26,20,14
78,2016-07-03,26,14
79,2016-07-10,100,14
80,2016-07-17,17,12
81,2016-07-24,13,12
82,2016-07-31,6,17
83,2016-08-07,5,10
84,2016-08-14,7,14
85,2016-08-21,6,15
86,2016-08-28,4,19
87,2016-09-04,5,20
88,2016-09-11,4,21
89,2016-09-18,4,21
90,2016-09-25,4,18
91,2016-10-02,3,19
92,2016-10-09,4,17
93,2016-10-16,4,18
94,2016-10-23,5,21
95,2016-10-30,4,15
