,date,Ed Sheeran,Alphabet
244,2019-09-08,13,37
245,2019-09-15,12,33
246,2019-09-22,12,37
247,2019-09-29,15,35
248,2019-10-06,14,34
249,2019-10-13,12,36
250,2019-10-20,11,33
251,2019-10-27,11,38
252,2019-11-03,12,36
253,2019-11-10,13,34
254,2019-11-17,12,36
255,2019-11-24,11,25
256,2019-12-01,11,37
257,2019-12-08,11,35
258,2019-12-15,11,31
259,2019-12-22,15,26
260,2019-12-29,14,28
