,date,Bruno Mars,Alphabet
0,2015-01-04,21,22
1,2015-01-11,27,24
2,2015-01-18,26,21
3,2015-01-25,22,22
4,2015-02-01,27,21
5,2015-02-08,19,24
6,2015-02-15,18,22
7,2015-02-22,20,30
8,2015-03-01,14,21
9,2015-03-08,14,21
10,2015-03-15,15,21
11,2015-03-22,15,25
12,2015-03-29,14,22
13,2015-04-05,11,19
14,2015-04-12,14,23
15,2015-04-19,12,21
16,2015-04-26,9,19
17,2015-05-03,9,19
18,2015-05-10,10,17
19,2015-05-17,8,21
20,2015-05-24,10,22
21,2015-05-31,11,21
22,2015-06-07,9,17
23,2015-06-14,11,20
24,2015-06-21,6,17
25,2015-06-28,7,18
26,2015-07-05,7,17
27,2015-07-12,7,19
28,2015-07-19,10,19
29,2015-07-26,6,16
30,2015-08-02,9,15
31,2015-08-09,6,58
32,2015-08-16,5,24
33,2015-08-23,6,22
34,2015-08-30,8,31
35,2015-09-06,7,29
36,2015-09-13,5,26
37,2015-09-20,5,26
38,2015-09-27,7,34
39,2015-10-04,4,32
40,2015-10-11,5,23
41,2015-10-18,6,26
42,2015-10-25,6,24
43,2015-11-01,6,26
44,2015-11-08,5,26
45,2015-11-15,4,27
46,2015-11-22,9,17
47,2015-11-29,8,23
48,2015-12-06,6,26
49,2015-12-13,7,19
50,2015-12-20,4,22
51,2015-12-27,5,21
52,2016-01-03,6,19
53,2016-01-10,5,20
54,2016-01-17,5,22
55,2016-01-24,6,24
56,2016-01-31,10,32
57,2016-02-07,62,22
58,2016-02-14,18,23
59,2016-02-21,10,24
60,2016-02-28,6,20
61,2016-03-06,6,19
62,2016-03-13,6,20
63,2016-03-20,4,22
64,2016-03-27,6,21
65,2016-04-03,5,23
66,2016-04-10,6,23
67,2016-04-17,6,20
68,2016-04-24,6,21
69,2016-05-01,7,20
70,2016-05-08,6,20
71,2016-05-15,6,22
72,2016-05-22,9,19
73,2016-05-29,5,17
74,2016-06-05,5,18
75,2016-06-12,6,18
76,2016-06-19,5,16
77,2016-06-26,4,17
78,2016-07-03,5,15
79,2016-07-10,9,15
80,2016-07-17,7,15
81,2016-07-24,4,19
82,2016-07-31,6,21
83,2016-08-07,7,14
84,2016-08-14,5,18
85,2016-08-21,7,19
86,2016-08-28,5,21
87,2016-09-04,5,26
