,date,Metallica,Alphabet
0,2015-01-04,10,16
1,2015-01-11,15,22
2,2015-01-18,21,38
3,2015-01-25,7,18
4,2015-02-01,13,32
5,2015-02-08,0,34
6,2015-02-15,0,35
7,2015-02-22,23,23
8,2015-03-01,15,29
9,2015-03-08,12,23
10,2015-03-15,0,48
11,2015-03-22,8,18
12,2015-03-29,0,28
13,2015-04-05,12,15
14,2015-04-12,10,25
15,2015-04-19,17,30
16,2015-04-26,22,39
17,2015-05-03,12,8
18,2015-05-10,23,26
19,2015-05-17,6,24
20,2015-05-24,18,24
21,2015-05-31,7,20
22,2015-06-07,13,11
23,2015-06-14,12,15
24,2015-06-21,4,26
25,2015-06-28,13,14
26,2015-07-05,4,27
27,2015-07-12,9,31
28,2015-07-19,5,20
29,2015-07-26,12,23
30,2015-08-02,14,37
31,2015-08-09,0,32
32,2015-08-16,11,33
33,2015-08-23,8,30
34,2015-08-30,15,13
35,2015-09-06,10,37
36,2015-09-13,12,35
37,2015-09-20,21,14
38,2015-09-27,14,29
39,2015-10-04,11,24
40,2015-10-11,12,26
41,2015-10-18,10,16
42,2015-10-25,9,26
43,2015-11-01,11,25
44,2015-11-08,13,32
45,2015-11-15,15,26
46,2015-11-22,12,29
47,2015-11-29,12,20
48,2015-12-06,12,29
49,2015-12-13,15,23
50,2015-12-20,19,18
51,2015-12-27,16,17
52,2016-01-03,11,28
53,2016-01-10,8,30
54,2016-01-17,10,24
55,2016-01-24,9,17
56,2016-01-31,6,31
57,2016-02-07,15,33
58,2016-02-14,10,18
59,2016-02-21,7,24
60,2016-02-28,12,21
61,2016-03-06,9,23
62,2016-03-13,22,22
63,2016-03-20,11,28
64,2016-03-27,14,20
65,2016-04-03,13,14
66,2016-04-10,9,21
67,2016-04-17,14,13
68,2016-04-24,12,36
69,2016-05-01,8,27
70,2016-05-08,11,19
71,2016-05-15,11,18
72,2016-05-22,10,17
73,2016-05-29,7,25
74,2016-06-05,16,21
75,2016-06-12,13,19
76,2016-06-19,17,24
77,2016-06-26,7,26
78,2016-07-03,11,14
79,2016-07-10,14,20
80,2016-07-17,12,16
81,2016-07-24,10,15
82,2016-07-31,6,27
83,2016-08-07,8,27
84,2016-08-14,23,42
85,2016-08-21,21,27
86,2016-08-28,15,21
87,2016-09-04,14,31
88,2016-09-11,14,23
89,2016-09-18,17,22
90,2016-09-25,12,24
91,2016-10-02,12,18
92,2016-10-09,12,24
93,2016-10-16,15,21
94,2016-10-23,18,40
95,2016-10-30,7,18
96,2016-11-06,17,8
97,2016-11-13,44,21
98,2016-11-20,35,16
99,2016-11-27,22,23
100,2016-12-04,17,26
101,2016-12-11,10,25
102,2016-12-18,17,24
103,2016-12-25,14,13
104,2017-01-01,17,18
105,2017-01-08,12,22
106,2017-01-15,11,22
107,2017-01-22,8,26
108,2017-01-29,12,30
109,2017-02-05,19,21
110,2017-02-12,100,23
111,2017-02-19,32,17
112,2017-02-26,25,21
113,2017-03-05,21,29
114,2017-03-12,15,16
115,2017-03-19,25,22
116,2017-03-26,21,26
117,2017-04-02,7,23
118,2017-04-09,19,17
119,2017-04-16,11,24
120,2017-04-23,15,20
121,2017-04-30,14,25
122,2017-05-07,18,27
123,2017-05-14,16,30
124,2017-05-21,19,14
125,2017-05-28,20,12
126,2017-06-04,40,20
127,2017-06-11,19,29
128,2017-06-18,19,19
129,2017-06-25,15,18
130,2017-07-02,12,20
131,2017-07-09,20,22
132,2017-07-16,18,21
133,2017-07-23,23,16
134,2017-07-30,37,28
135,2017-08-06,32,20
136,2017-08-13,19,28
137,2017-08-20,13,26
138,2017-08-27,12,25
139,2017-09-03,11,32
140,2017-09-10,16,26
141,2017-09-17,12,30
142,2017-09-24,16,27
143,2017-10-01,9,28
144,2017-10-08,13,20
145,2017-10-15,9,31
146,2017-10-22,17,26
147,2017-10-29,11,18
148,2017-11-05,18,26
149,2017-11-12,4,27
150,2017-11-19,3,20
151,2017-11-26,8,22
152,2017-12-03,8,21
153,2017-12-10,12,23
