,date,Bruno Mars,Alphabet
0,2015-01-04,20,36
1,2015-01-11,35,40
2,2015-01-18,45,45
3,2015-01-25,34,14
4,2015-02-01,45,30
5,2015-02-08,36,32
6,2015-02-15,18,37
7,2015-02-22,26,31
8,2015-03-01,23,31
9,2015-03-08,21,33
10,2015-03-15,19,31
11,2015-03-22,41,34
12,2015-03-29,29,26
13,2015-04-05,14,33
14,2015-04-12,14,35
15,2015-04-19,10,33
16,2015-04-26,14,30
17,2015-05-03,16,48
18,2015-05-10,20,42
19,2015-05-17,20,32
20,2015-05-24,9,40
21,2015-05-31,23,14
22,2015-06-07,0,27
23,2015-06-14,18,15
24,2015-06-21,17,21
25,2015-06-28,17,16
26,2015-07-05,4,18
27,2015-07-12,4,16
28,2015-07-19,27,22
29,2015-07-26,8,30
30,2015-08-02,11,5
31,2015-08-09,18,50
32,2015-08-16,5,41
33,2015-08-23,11,46
34,2015-08-30,14,39
35,2015-09-06,17,33
36,2015-09-13,12,40
37,2015-09-20,0,37
38,2015-09-27,8,43
39,2015-10-04,15,35
40,2015-10-11,10,45
41,2015-10-18,10,28
42,2015-10-25,4,34
43,2015-11-01,10,47
44,2015-11-08,0,46
45,2015-11-15,7,43
46,2015-11-22,0,27
47,2015-11-29,18,39
48,2015-12-06,0,29
49,2015-12-13,3,34
50,2015-12-20,9,8
51,2015-12-27,15,9
52,2016-01-03,8,29
53,2016-01-10,6,28
54,2016-01-17,4,29
55,2016-01-24,13,28
56,2016-01-31,5,28
57,2016-02-07,71,24
58,2016-02-14,25,31
59,2016-02-21,11,29
60,2016-02-28,8,31
61,2016-03-06,8,27
62,2016-03-13,10,24
63,2016-03-20,6,30
64,2016-03-27,9,35
65,2016-04-03,14,24
66,2016-04-10,8,29
67,2016-04-17,5,25
68,2016-04-24,6,22
69,2016-05-01,9,26
70,2016-05-08,9,23
71,2016-05-15,8,16
72,2016-05-22,13,24
73,2016-05-29,14,22
74,2016-06-05,7,21
75,2016-06-12,11,20
76,2016-06-19,0,17
77,2016-06-26,4,4
78,2016-07-03,0,15
79,2016-07-10,6,13
80,2016-07-17,11,26
81,2016-07-24,8,20
82,2016-07-31,3,42
83,2016-08-07,4,47
84,2016-08-14,5,42
85,2016-08-21,9,37
86,2016-08-28,3,42
87,2016-09-04,5,38
88,2016-09-11,5,46
89,2016-09-18,6,26
90,2016-09-25,8,25
91,2016-10-02,17,19
92,2016-10-09,20,25
93,2016-10-16,22,38
94,2016-10-23,11,31
95,2016-10-30,21,27
96,2016-11-06,19,25
97,2016-11-13,33,26
98,2016-11-20,38,21
99,2016-11-27,24,30
100,2016-12-04,30,26
101,2016-12-11,56,27
102,2016-12-18,33,29
103,2016-12-25,35,15
104,2017-01-01,34,30
105,2017-01-08,19,25
106,2017-01-15,26,22
107,2017-01-22,20,35
108,2017-01-29,20,24
109,2017-02-05,23,21
110,2017-02-12,100,35
111,2017-02-19,45,28
112,2017-02-26,42,26
113,2017-03-05,58,24
114,2017-03-12,51,20
115,2017-03-19,50,28
116,2017-03-26,48,15
117,2017-04-02,55,24
118,2017-04-09,55,17
119,2017-04-16,54,19
120,2017-04-23,56,31
121,2017-04-30,47,25
122,2017-05-07,53,31
123,2017-05-14,50,23
124,2017-05-21,76,29
125,2017-05-28,54,24
126,2017-06-04,51,23
127,2017-06-11,52,23
128,2017-06-18,41,21
129,2017-06-25,89,25
130,2017-07-02,61,11
131,2017-07-09,32,22
132,2017-07-16,32,19
133,2017-07-23,39,16
134,2017-07-30,30,23
135,2017-08-06,44,52
136,2017-08-13,44,36
137,2017-08-20,30,36
138,2017-08-27,32,34
139,2017-09-03,27,33
140,2017-09-10,37,39
141,2017-09-17,43,33
142,2017-09-24,21,31
143,2017-10-01,30,34
144,2017-10-08,22,33
145,2017-10-15,38,36
146,2017-10-22,30,36
147,2017-10-29,22,32
148,2017-11-05,19,34
149,2017-11-12,13,37
150,2017-11-19,16,22
151,2017-11-26,32,35
152,2017-12-03,24,20
153,2017-12-10,20,20
154,2017-12-17,21,17
155,2017-12-24,15,12
156,2017-12-31,41,17
157,2018-01-07,32,28
158,2018-01-14,38,24
159,2018-01-21,35,32
160,2018-01-28,81,20
161,2018-02-04,56,30
162,2018-02-11,28,27
163,2018-02-18,17,29
164,2018-02-25,12,32
165,2018-03-04,24,22
166,2018-03-11,33,18
167,2018-03-18,32,27
168,2018-03-25,27,20
169,2018-04-01,21,38
170,2018-04-08,16,27
171,2018-04-15,12,31
172,2018-04-22,9,26
173,2018-04-29,16,31
174,2018-05-06,12,26
175,2018-05-13,16,21
176,2018-05-20,20,14
177,2018-05-27,14,21
178,2018-06-03,15,15
179,2018-06-10,19,26
180,2018-06-17,12,20
181,2018-06-24,12,19
182,2018-07-01,18,13
183,2018-07-08,13,20
184,2018-07-15,7,22
185,2018-07-22,14,24
186,2018-07-29,14,19
187,2018-08-05,8,34
188,2018-08-12,17,50
189,2018-08-19,13,43
190,2018-08-26,11,32
191,2018-09-02,19,29
192,2018-09-09,9,28
193,2018-09-16,13,31
194,2018-09-23,26,28
195,2018-09-30,11,27
196,2018-10-07,16,22
197,2018-10-14,8,24
198,2018-10-21,6,28
199,2018-10-28,7,27
200,2018-11-04,15,34
201,2018-11-11,18,30
202,2018-11-18,15,16
203,2018-11-25,13,24
204,2018-12-02,13,27
205,2018-12-09,9,25
206,2018-12-16,10,20
207,2018-12-23,12,22
208,2018-12-30,14,26
209,2019-01-06,11,26
210,2019-01-13,14,27
211,2019-01-20,8,21
212,2019-01-27,10,23
213,2019-02-03,11,16
214,2019-02-10,15,32
215,2019-02-17,13,40
216,2019-02-24,18,33
217,2019-03-03,33,32
218,2019-03-10,16,17
219,2019-03-17,7,28
220,2019-03-24,13,31
221,2019-03-31,10,38
222,2019-04-07,5,33
223,2019-04-14,16,23
224,2019-04-21,15,16
225,2019-04-28,5,23
226,2019-05-05,7,30
227,2019-05-12,6,19
228,2019-05-19,14,28
229,2019-05-26,10,24
230,2019-06-02,9,33
231,2019-06-09,9,20
232,2019-06-16,10,18
233,2019-06-23,7,17
234,2019-06-30,5,21
235,2019-07-07,9,23
236,2019-07-14,15,25
237,2019-07-21,15,18
238,2019-07-28,10,26
239,2019-08-04,3,32
240,2019-08-11,0,40
241,2019-08-18,5,41
242,2019-08-25,7,43
243,2019-09-01,18,39
244,2019-09-08,15,40
245,2019-09-15,8,30
246,2019-09-22,7,30
247,2019-09-29,8,31
248,2019-10-06,11,33
249,2019-10-13,11,32
250,2019-10-20,9,26
251,2019-10-27,6,36
252,2019-11-03,7,35
253,2019-11-10,11,35
254,2019-11-17,9,24
255,2019-11-24,5,22
256,2019-12-01,7,39
257,2019-12-08,4,39
258,2019-12-15,6,28
259,2019-12-22,4,20
260,2019-12-29,4,24
