,date,Bruno Mars,Alphabet
244,2019-09-08,5,28
245,2019-09-15,7,34
246,2019-09-22,7,32
247,2019-09-29,5,33
248,2019-10-06,9,24
249,2019-10-13,8,29
250,2019-10-20,4,29
251,2019-10-27,5,31
252,2019-11-03,5,37
253,2019-11-10,5,30
254,2019-11-17,3,28
255,2019-11-24,4,25
256,2019-12-01,6,39
257,2019-12-08,7,27
258,2019-12-15,4,21
259,2019-12-22,6,22
260,2019-12-29,4,25
