,date,U2,Alphabet
0,2015-01-04,9,38
1,2015-01-11,11,37
2,2015-01-18,14,44
3,2015-01-25,11,45
4,2015-02-01,10,37
5,2015-02-08,15,40
6,2015-02-15,10,37
7,2015-02-22,13,42
8,2015-03-01,13,42
9,2015-03-08,11,42
10,2015-03-15,9,36
11,2015-03-22,13,36
12,2015-03-29,9,43
13,2015-04-05,10,35
14,2015-04-12,11,36
15,2015-04-19,8,36
16,2015-04-26,13,35
17,2015-05-03,14,39
18,2015-05-10,29,35
19,2015-05-17,13,36
20,2015-05-24,22,37
21,2015-05-31,20,37
22,2015-06-07,12,32
23,2015-06-14,10,24
24,2015-06-21,19,20
25,2015-06-28,19,17
26,2015-07-05,15,30
27,2015-07-12,14,20
28,2015-07-19,13,28
29,2015-07-26,13,26
30,2015-08-02,9,21
31,2015-08-09,11,67
32,2015-08-16,8,31
33,2015-08-23,6,36
34,2015-08-30,7,36
35,2015-09-06,6,47
36,2015-09-13,9,52
37,2015-09-20,9,45
38,2015-09-27,9,43
39,2015-10-04,8,48
40,2015-10-11,6,46
41,2015-10-18,7,47
42,2015-10-25,8,40
43,2015-11-01,11,43
44,2015-11-08,11,41
45,2015-11-15,10,43
46,2015-11-22,12,38
47,2015-11-29,6,48
48,2015-12-06,15,40
49,2015-12-13,14,36
50,2015-12-20,11,27
51,2015-12-27,11,26
52,2016-01-03,8,36
53,2016-01-10,7,32
54,2016-01-17,4,31
55,2016-01-24,4,36
56,2016-01-31,8,44
57,2016-02-07,7,38
58,2016-02-14,8,39
59,2016-02-21,7,39
60,2016-02-28,6,38
61,2016-03-06,5,32
62,2016-03-13,7,36
63,2016-03-20,6,35
64,2016-03-27,7,30
65,2016-04-03,9,37
66,2016-04-10,5,42
67,2016-04-17,7,37
68,2016-04-24,6,32
69,2016-05-01,7,31
70,2016-05-08,9,33
71,2016-05-15,9,37
72,2016-05-22,7,28
73,2016-05-29,6,31
74,2016-06-05,7,34
75,2016-06-12,5,31
76,2016-06-19,5,31
77,2016-06-26,8,29
78,2016-07-03,4,25
79,2016-07-10,6,27
80,2016-07-17,6,26
81,2016-07-24,7,29
82,2016-07-31,4,37
83,2016-08-07,5,26
84,2016-08-14,5,26
85,2016-08-21,7,32
86,2016-08-28,7,35
87,2016-09-04,6,43
88,2016-09-11,4,49
89,2016-09-18,5,40
90,2016-09-25,2,39
91,2016-10-02,5,40
92,2016-10-09,3,45
93,2016-10-16,6,39
94,2016-10-23,6,35
95,2016-10-30,2,41
96,2016-11-06,5,31
97,2016-11-13,2,34
98,2016-11-20,7,35
99,2016-11-27,5,36
100,2016-12-04,7,36
101,2016-12-11,7,38
102,2016-12-18,6,36
103,2016-12-25,8,27
104,2017-01-01,9,30
105,2017-01-08,47,43
106,2017-01-15,25,34
107,2017-01-22,14,39
108,2017-01-29,11,40
109,2017-02-05,10,38
110,2017-02-12,11,32
111,2017-02-19,8,35
112,2017-02-26,8,39
113,2017-03-05,11,33
114,2017-03-12,13,35
115,2017-03-19,8,35
116,2017-03-26,11,39
117,2017-04-02,9,30
118,2017-04-09,12,35
119,2017-04-16,9,37
120,2017-04-23,8,30
121,2017-04-30,10,36
122,2017-05-07,12,34
123,2017-05-14,15,35
124,2017-05-21,22,31
125,2017-05-28,20,36
126,2017-06-04,69,32
127,2017-06-11,42,30
128,2017-06-18,20,22
129,2017-06-25,32,27
130,2017-07-02,28,27
131,2017-07-09,14,27
132,2017-07-16,12,26
133,2017-07-23,14,26
134,2017-07-30,13,29
135,2017-08-06,16,30
136,2017-08-13,11,27
137,2017-08-20,15,33
138,2017-08-27,53,38
139,2017-09-03,100,39
140,2017-09-10,15,46
141,2017-09-17,9,46
142,2017-09-24,6,39
143,2017-10-01,6,39
144,2017-10-08,8,41
145,2017-10-15,8,39
146,2017-10-22,8,44
147,2017-10-29,10,40
148,2017-11-05,8,45
149,2017-11-12,8,42
150,2017-11-19,8,32
151,2017-11-26,10,39
152,2017-12-03,18,35
153,2017-12-10,9,35
154,2017-12-17,10,41
155,2017-12-24,8,24
156,2017-12-31,8,31
157,2018-01-07,6,41
158,2018-01-14,9,42
159,2018-01-21,6,44
160,2018-01-28,22,44
161,2018-02-04,8,42
162,2018-02-11,8,39
163,2018-02-18,7,43
164,2018-02-25,6,38
165,2018-03-04,9,39
166,2018-03-11,8,37
167,2018-03-18,8,44
168,2018-03-25,8,30
169,2018-04-01,8,30
170,2018-04-08,7,40
171,2018-04-15,4,38
172,2018-04-22,6,34
173,2018-04-29,12,32
174,2018-05-06,8,33
175,2018-05-13,8,32
176,2018-05-20,11,29
177,2018-05-27,8,40
178,2018-06-03,10,32
179,2018-06-10,10,27
180,2018-06-17,10,30
181,2018-06-24,10,32
182,2018-07-01,10,27
183,2018-07-08,8,28
184,2018-07-15,8,30
185,2018-07-22,7,29
186,2018-07-29,6,30
187,2018-08-05,6,28
188,2018-08-12,2,27
189,2018-08-19,9,27
190,2018-08-26,5,39
191,2018-09-02,7,38
192,2018-09-09,6,38
193,2018-09-16,8,46
194,2018-09-23,3,48
195,2018-09-30,4,42
196,2018-10-07,6,46
197,2018-10-14,4,37
198,2018-10-21,5,46
199,2018-10-28,5,43
200,2018-11-04,6,36
201,2018-11-11,6,42
202,2018-11-18,4,34
203,2018-11-25,4,42
204,2018-12-02,5,40
205,2018-12-09,5,39
206,2018-12-16,8,36
207,2018-12-23,7,27
208,2018-12-30,7,29
209,2019-01-06,6,38
210,2019-01-13,7,34
211,2019-01-20,5,35
212,2019-01-27,6,31
213,2019-02-03,6,36
214,2019-02-10,8,37
215,2019-02-17,7,37
216,2019-02-24,5,35
217,2019-03-03,7,37
218,2019-03-10,4,38
219,2019-03-17,5,35
220,2019-03-24,2,37
221,2019-03-31,7,29
222,2019-04-07,5,33
223,2019-04-14,7,39
224,2019-04-21,6,33
225,2019-04-28,5,35
226,2019-05-05,3,25
227,2019-05-12,8,34
228,2019-05-19,5,37
229,2019-05-26,5,32
230,2019-06-02,4,39
231,2019-06-09,4,26
232,2019-06-16,5,33
233,2019-06-23,6,30
234,2019-06-30,5,28
235,2019-07-07,6,25
236,2019-07-14,8,29
237,2019-07-21,7,30
238,2019-07-28,4,28
239,2019-08-04,6,32
240,2019-08-11,5,28
241,2019-08-18,4,30
242,2019-08-25,6,35
243,2019-09-01,3,41
244,2019-09-08,7,48
245,2019-09-15,6,44
246,2019-09-22,4,39
247,2019-09-29,6,40
248,2019-10-06,3,42
249,2019-10-13,4,42
250,2019-10-20,3,42
251,2019-10-27,4,50
252,2019-11-03,6,50
253,2019-11-10,5,41
254,2019-11-17,6,47
255,2019-11-24,5,33
256,2019-12-01,4,44
257,2019-12-08,9,47
258,2019-12-15,7,39
259,2019-12-22,6,28
260,2019-12-29,8,28
