,date,Metallica,Alphabet
0,2015-01-04,5,16
1,2015-01-11,3,21
2,2015-01-18,5,20
3,2015-01-25,4,19
4,2015-02-01,6,16
5,2015-02-08,5,19
6,2015-02-15,3,19
7,2015-02-22,2,19
8,2015-03-01,5,17
9,2015-03-08,4,13
10,2015-03-15,5,20
11,2015-03-22,5,19
12,2015-03-29,5,14
13,2015-04-05,3,17
14,2015-04-12,5,17
15,2015-04-19,6,20
16,2015-04-26,7,20
17,2015-05-03,7,16
18,2015-05-10,9,17
19,2015-05-17,6,17
20,2015-05-24,4,13
21,2015-05-31,4,13
22,2015-06-07,8,11
23,2015-06-14,5,16
24,2015-06-21,6,14
25,2015-06-28,4,11
26,2015-07-05,7,13
27,2015-07-12,5,14
28,2015-07-19,8,15
29,2015-07-26,4,12
30,2015-08-02,5,10
31,2015-08-09,6,29
32,2015-08-16,8,16
33,2015-08-23,4,18
34,2015-08-30,6,21
35,2015-09-06,8,23
36,2015-09-13,5,28
37,2015-09-20,4,20
38,2015-09-27,5,25
39,2015-10-04,4,20
40,2015-10-11,6,17
41,2015-10-18,6,25
42,2015-10-25,5,18
43,2015-11-01,6,25
44,2015-11-08,6,21
45,2015-11-15,4,20
46,2015-11-22,7,18
47,2015-11-29,6,20
48,2015-12-06,5,21
49,2015-12-13,5,19
50,2015-12-20,7,15
51,2015-12-27,7,10
52,2016-01-03,4,16
53,2016-01-10,8,15
54,2016-01-17,4,19
55,2016-01-24,4,18
56,2016-01-31,6,24
57,2016-02-07,11,18
58,2016-02-14,7,17
59,2016-02-21,6,20
60,2016-02-28,5,18
61,2016-03-06,5,17
62,2016-03-13,49,18
63,2016-03-20,97,15
64,2016-03-27,25,16
65,2016-04-03,13,17
66,2016-04-10,12,19
67,2016-04-17,10,15
68,2016-04-24,9,15
69,2016-05-01,8,14
70,2016-05-08,8,17
71,2016-05-15,9,17
72,2016-05-22,9,15
73,2016-05-29,7,15
74,2016-06-05,13,15
75,2016-06-12,8,14
76,2016-06-19,9,10
77,2016-06-26,8,12
78,2016-07-03,11,12
79,2016-07-10,11,15
80,2016-07-17,14,12
81,2016-07-24,15,13
82,2016-07-31,19,16
83,2016-08-07,21,13
84,2016-08-14,100,14
85,2016-08-21,93,14
86,2016-08-28,11,17
87,2016-09-04,10,18
88,2016-09-11,11,28
89,2016-09-18,8,20
90,2016-09-25,15,23
91,2016-10-02,8,17
92,2016-10-09,6,21
93,2016-10-16,10,15
94,2016-10-23,4,20
95,2016-10-30,9,17
96,2016-11-06,8,19
97,2016-11-13,27,18
98,2016-11-20,15,14
99,2016-11-27,8,21
100,2016-12-04,10,18
101,2016-12-11,8,16
102,2016-12-18,11,16
103,2016-12-25,7,13
104,2017-01-01,7,20
105,2017-01-08,6,16
106,2017-01-15,8,17
107,2017-01-22,7,19
108,2017-01-29,7,18
109,2017-02-05,7,17
110,2017-02-12,41,18
111,2017-02-19,9,15
112,2017-02-26,8,14
113,2017-03-05,7,19
114,2017-03-12,9,18
115,2017-03-19,8,17
116,2017-03-26,9,18
117,2017-04-02,6,17
118,2017-04-09,7,15
119,2017-04-16,10,16
120,2017-04-23,7,19
121,2017-04-30,9,17
122,2017-05-07,9,18
123,2017-05-14,8,16
124,2017-05-21,7,19
125,2017-05-28,8,14
126,2017-06-04,9,14
127,2017-06-11,8,16
128,2017-06-18,8,14
129,2017-06-25,6,13
130,2017-07-02,7,14
131,2017-07-09,5,14
132,2017-07-16,6,13
133,2017-07-23,6,11
134,2017-07-30,6,12
135,2017-08-06,8,13
136,2017-08-13,6,12
137,2017-08-20,7,14
138,2017-08-27,8,14
139,2017-09-03,5,19
140,2017-09-10,4,24
141,2017-09-17,5,22
142,2017-09-24,3,18
143,2017-10-01,8,19
144,2017-10-08,6,19
145,2017-10-15,5,18
146,2017-10-22,6,20
147,2017-10-29,7,18
148,2017-11-05,5,19
149,2017-11-12,5,20
150,2017-11-19,6,16
151,2017-11-26,4,20
152,2017-12-03,7,15
153,2017-12-10,5,18
154,2017-12-17,6,17
155,2017-12-24,5,15
156,2017-12-31,4,16
157,2018-01-07,6,17
158,2018-01-14,4,15
159,2018-01-21,6,17
160,2018-01-28,6,22
161,2018-02-04,5,19
162,2018-02-11,6,21
163,2018-02-18,5,19
164,2018-02-25,64,17
165,2018-03-04,15,19
166,2018-03-11,9,16
167,2018-03-18,7,18
168,2018-03-25,12,16
169,2018-04-01,12,17
170,2018-04-08,9,19
171,2018-04-15,8,19
172,2018-04-22,7,15
173,2018-04-29,7,17
174,2018-05-06,8,16
175,2018-05-13,8,18
176,2018-05-20,6,15
177,2018-05-27,8,16
178,2018-06-03,6,13
179,2018-06-10,8,12
180,2018-06-17,8,14
181,2018-06-24,6,12
182,2018-07-01,7,11
183,2018-07-08,7,13
184,2018-07-15,4,12
185,2018-07-22,11,10
186,2018-07-29,8,19
187,2018-08-05,9,11
188,2018-08-12,10,12
189,2018-08-19,13,10
190,2018-08-26,22,17
191,2018-09-02,76,23
192,2018-09-09,18,22
193,2018-09-16,7,17
194,2018-09-23,4,17
195,2018-09-30,6,22
196,2018-10-07,6,21
197,2018-10-14,8,15
198,2018-10-21,4,18
199,2018-10-28,7,20
200,2018-11-04,5,17
201,2018-11-11,6,20
202,2018-11-18,4,15
203,2018-11-25,7,19
204,2018-12-02,9,17
205,2018-12-09,5,19
206,2018-12-16,7,20
207,2018-12-23,6,12
208,2018-12-30,7,18
209,2019-01-06,4,18
210,2019-01-13,6,17
211,2019-01-20,6,18
212,2019-01-27,6,18
213,2019-02-03,7,17
214,2019-02-10,6,22
215,2019-02-17,4,18
216,2019-02-24,6,21
217,2019-03-03,6,19
218,2019-03-10,5,20
219,2019-03-17,7,13
220,2019-03-24,7,16
221,2019-03-31,6,15
222,2019-04-07,5,17
223,2019-04-14,5,20
224,2019-04-21,7,22
225,2019-04-28,5,18
226,2019-05-05,7,17
227,2019-05-12,6,16
228,2019-05-19,5,19
229,2019-05-26,7,19
230,2019-06-02,5,17
231,2019-06-09,6,14
232,2019-06-16,7,13
233,2019-06-23,4,15
234,2019-06-30,6,14
235,2019-07-07,6,14
236,2019-07-14,5,13
237,2019-07-21,6,13
238,2019-07-28,7,15
239,2019-08-04,7,13
240,2019-08-11,6,14
241,2019-08-18,4,16
242,2019-08-25,5,15
243,2019-09-01,5,19
244,2019-09-08,6,23
245,2019-09-15,5,18
246,2019-09-22,9,21
247,2019-09-29,7,22
248,2019-10-06,7,21
249,2019-10-13,6,17
250,2019-10-20,5,21
251,2019-10-27,5,22
252,2019-11-03,5,19
253,2019-11-10,6,21
254,2019-11-17,3,21
255,2019-11-24,5,14
256,2019-12-01,5,19
257,2019-12-08,5,18
258,2019-12-15,7,16
259,2019-12-22,6,13
260,2019-12-29,5,17
