,date,Metallica,Alphabet
0,2015-01-04,11,43
1,2015-01-11,6,41
2,2015-01-18,0,50
3,2015-01-25,9,61
4,2015-02-01,9,42
5,2015-02-08,16,31
6,2015-02-15,8,59
7,2015-02-22,19,29
8,2015-03-01,17,49
9,2015-03-08,9,50
10,2015-03-15,21,52
11,2015-03-22,21,36
12,2015-03-29,13,51
13,2015-04-05,29,46
14,2015-04-12,18,51
15,2015-04-19,10,37
16,2015-04-26,24,37
17,2015-05-03,23,60
18,2015-05-10,14,40
19,2015-05-17,12,41
20,2015-05-24,18,48
21,2015-05-31,0,59
22,2015-06-07,15,50
23,2015-06-14,16,29
24,2015-06-21,0,55
25,2015-06-28,11,59
26,2015-07-05,0,52
27,2015-07-12,0,37
28,2015-07-19,15,57
29,2015-07-26,0,65
30,2015-08-02,0,48
31,2015-08-09,13,93
32,2015-08-16,0,60
33,2015-08-23,0,47
34,2015-08-30,19,60
35,2015-09-06,11,74
36,2015-09-13,13,49
37,2015-09-20,11,67
38,2015-09-27,0,57
39,2015-10-04,0,85
40,2015-10-11,0,63
41,2015-10-18,0,60
42,2015-10-25,0,51
43,2015-11-01,38,43
44,2015-11-08,28,57
45,2015-11-15,10,64
46,2015-11-22,12,46
47,2015-11-29,10,40
48,2015-12-06,0,78
49,2015-12-13,16,56
50,2015-12-20,22,37
51,2015-12-27,12,35
52,2016-01-03,23,79
53,2016-01-10,15,50
54,2016-01-17,16,54
55,2016-01-24,0,74
56,2016-01-31,16,54
57,2016-02-07,24,58
58,2016-02-14,10,50
59,2016-02-21,8,62
60,2016-02-28,19,46
61,2016-03-06,11,56
62,2016-03-13,0,68
63,2016-03-20,13,44
64,2016-03-27,12,73
65,2016-04-03,14,68
66,2016-04-10,11,89
67,2016-04-17,11,61
68,2016-04-24,21,63
69,2016-05-01,12,49
70,2016-05-08,9,59
71,2016-05-15,10,75
72,2016-05-22,11,54
73,2016-05-29,0,47
74,2016-06-05,0,43
75,2016-06-12,12,60
76,2016-06-19,13,46
77,2016-06-26,10,61
78,2016-07-03,0,52
79,2016-07-10,8,55
80,2016-07-17,0,38
81,2016-07-24,8,59
82,2016-07-31,23,44
83,2016-08-07,6,76
84,2016-08-14,22,61
85,2016-08-21,16,61
86,2016-08-28,19,56
87,2016-09-04,9,48
88,2016-09-11,8,81
89,2016-09-18,13,13
90,2016-09-25,27,59
91,2016-10-02,9,63
92,2016-10-09,10,30
93,2016-10-16,12,43
94,2016-10-23,0,33
95,2016-10-30,13,60
96,2016-11-06,17,37
97,2016-11-13,33,57
98,2016-11-20,26,41
99,2016-11-27,18,55
100,2016-12-04,14,70
101,2016-12-11,21,59
102,2016-12-18,19,39
103,2016-12-25,15,29
104,2017-01-01,10,32
105,2017-01-08,23,48
106,2017-01-15,0,28
107,2017-01-22,16,57
108,2017-01-29,21,48
109,2017-02-05,11,50
110,2017-02-12,89,51
111,2017-02-19,12,63
112,2017-02-26,10,65
113,2017-03-05,16,64
114,2017-03-12,11,47
115,2017-03-19,15,53
116,2017-03-26,18,32
117,2017-04-02,0,50
118,2017-04-09,8,45
119,2017-04-16,11,37
120,2017-04-23,7,58
121,2017-04-30,7,53
122,2017-05-07,17,48
123,2017-05-14,14,27
124,2017-05-21,28,52
125,2017-05-28,0,49
126,2017-06-04,18,64
127,2017-06-11,15,30
128,2017-06-18,12,72
129,2017-06-25,25,46
130,2017-07-02,22,35
131,2017-07-09,18,42
132,2017-07-16,7,39
133,2017-07-23,23,57
134,2017-07-30,0,39
135,2017-08-06,19,78
136,2017-08-13,8,60
137,2017-08-20,10,65
138,2017-08-27,11,51
139,2017-09-03,12,64
140,2017-09-10,20,60
141,2017-09-17,18,58
142,2017-09-24,15,58
143,2017-10-01,16,53
144,2017-10-08,0,42
145,2017-10-15,0,56
146,2017-10-22,13,71
147,2017-10-29,18,81
148,2017-11-05,13,58
149,2017-11-12,16,67
150,2017-11-19,6,61
151,2017-11-26,0,61
152,2017-12-03,0,73
153,2017-12-10,24,42
154,2017-12-17,14,30
155,2017-12-24,8,67
156,2017-12-31,13,65
157,2018-01-07,12,75
158,2018-01-14,0,53
159,2018-01-21,13,46
160,2018-01-28,12,51
161,2018-02-04,11,70
162,2018-02-11,5,61
163,2018-02-18,9,45
164,2018-02-25,20,73
165,2018-03-04,8,45
166,2018-03-11,13,76
167,2018-03-18,28,62
168,2018-03-25,14,61
169,2018-04-01,8,46
170,2018-04-08,16,51
171,2018-04-15,11,73
172,2018-04-22,12,39
173,2018-04-29,10,53
174,2018-05-06,0,53
175,2018-05-13,11,72
176,2018-05-20,10,75
177,2018-05-27,15,64
178,2018-06-03,9,52
179,2018-06-10,19,43
180,2018-06-17,13,73
181,2018-06-24,0,60
182,2018-07-01,13,19
183,2018-07-08,10,44
184,2018-07-15,19,35
185,2018-07-22,12,54
186,2018-07-29,21,49
187,2018-08-05,9,46
188,2018-08-12,0,65
189,2018-08-19,13,32
190,2018-08-26,10,74
191,2018-09-02,13,56
192,2018-09-09,19,74
193,2018-09-16,0,84
194,2018-09-23,16,57
195,2018-09-30,8,47
196,2018-10-07,11,50
197,2018-10-14,7,58
198,2018-10-21,16,52
199,2018-10-28,8,61
200,2018-11-04,11,63
201,2018-11-11,7,52
202,2018-11-18,13,40
203,2018-11-25,25,58
204,2018-12-02,18,68
205,2018-12-09,11,34
206,2018-12-16,15,58
207,2018-12-23,8,62
208,2018-12-30,0,33
209,2019-01-06,16,44
210,2019-01-13,19,58
211,2019-01-20,14,46
212,2019-01-27,11,52
213,2019-02-03,7,86
214,2019-02-10,0,38
215,2019-02-17,0,63
216,2019-02-24,7,56
217,2019-03-03,9,69
218,2019-03-10,8,61
219,2019-03-17,11,59
220,2019-03-24,0,27
221,2019-03-31,15,61
222,2019-04-07,13,55
223,2019-04-14,0,52
224,2019-04-21,12,46
225,2019-04-28,13,51
226,2019-05-05,11,48
227,2019-05-12,10,58
228,2019-05-19,0,68
229,2019-05-26,10,54
230,2019-06-02,9,43
231,2019-06-09,8,58
232,2019-06-16,9,48
233,2019-06-23,16,41
234,2019-06-30,0,24
235,2019-07-07,14,56
236,2019-07-14,0,79
237,2019-07-21,35,51
238,2019-07-28,6,38
239,2019-08-04,14,93
240,2019-08-11,11,55
241,2019-08-18,0,57
242,2019-08-25,8,37
243,2019-09-01,16,56
244,2019-09-08,15,70
245,2019-09-15,21,47
246,2019-09-22,0,66
247,2019-09-29,10,62
248,2019-10-06,18,36
249,2019-10-13,0,53
250,2019-10-20,8,100
251,2019-10-27,0,85
