,date,The Rolling Stones,Alphabet
244,2019-09-08,6,31
245,2019-09-15,6,30
246,2019-09-22,4,27
247,2019-09-29,6,29
248,2019-10-06,7,27
249,2019-10-13,6,29
250,2019-10-20,5,30
251,2019-10-27,4,33
252,2019-11-03,6,29
253,2019-11-10,5,28
254,2019-11-17,5,27
255,2019-11-24,5,22
256,2019-12-01,6,28
257,2019-12-08,6,28
258,2019-12-15,5,24
259,2019-12-22,5,20
260,2019-12-29,5,17
