,date,Coldplay,Alphabet
0,2015-01-04,9,39
1,2015-01-11,7,22
2,2015-01-18,2,37
3,2015-01-25,7,32
4,2015-02-01,3,21
5,2015-02-08,5,40
6,2015-02-15,2,32
7,2015-02-22,7,25
8,2015-03-01,5,33
9,2015-03-08,6,32
10,2015-03-15,4,24
11,2015-03-22,5,24
12,2015-03-29,4,27
13,2015-04-05,0,27
14,2015-04-12,3,32
15,2015-04-19,10,22
16,2015-04-26,0,26
17,2015-05-03,0,27
18,2015-05-10,7,30
19,2015-05-17,5,23
20,2015-05-24,15,23
21,2015-05-31,5,20
22,2015-06-07,7,16
23,2015-06-14,6,17
24,2015-06-21,5,30
25,2015-06-28,3,23
26,2015-07-05,3,18
27,2015-07-12,8,26
28,2015-07-19,4,31
29,2015-07-26,5,14
30,2015-08-02,4,26
31,2015-08-09,8,56
32,2015-08-16,0,53
33,2015-08-23,0,45
34,2015-08-30,7,33
35,2015-09-06,6,34
36,2015-09-13,2,43
37,2015-09-20,10,44
38,2015-09-27,4,35
39,2015-10-04,7,28
40,2015-10-11,8,29
41,2015-10-18,0,40
42,2015-10-25,3,33
43,2015-11-01,13,39
44,2015-11-08,4,32
45,2015-11-15,9,41
46,2015-11-22,17,29
47,2015-11-29,19,28
48,2015-12-06,16,29
49,2015-12-13,12,29
50,2015-12-20,4,25
51,2015-12-27,3,23
52,2016-01-03,13,22
53,2016-01-10,8,26
54,2016-01-17,7,22
55,2016-01-24,20,26
56,2016-01-31,21,27
57,2016-02-07,100,25
58,2016-02-14,13,31
59,2016-02-21,8,24
60,2016-02-28,8,21
61,2016-03-06,9,25
62,2016-03-13,12,22
63,2016-03-20,3,23
64,2016-03-27,5,21
65,2016-04-03,4,27
66,2016-04-10,6,24
67,2016-04-17,5,30
68,2016-04-24,10,22
69,2016-05-01,7,24
70,2016-05-08,2,25
71,2016-05-15,9,25
72,2016-05-22,7,24
73,2016-05-29,6,23
74,2016-06-05,6,23
75,2016-06-12,6,17
76,2016-06-19,7,17
77,2016-06-26,5,24
78,2016-07-03,7,13
79,2016-07-10,7,16
80,2016-07-17,10,21
81,2016-07-24,8,22
82,2016-07-31,11,30
83,2016-08-07,5,41
84,2016-08-14,5,43
85,2016-08-21,9,52
86,2016-08-28,6,34
87,2016-09-04,5,28
88,2016-09-11,4,37
89,2016-09-18,5,36
90,2016-09-25,8,24
91,2016-10-02,5,27
92,2016-10-09,10,24
93,2016-10-16,3,23
94,2016-10-23,6,30
95,2016-10-30,4,30
96,2016-11-06,4,22
97,2016-11-13,0,30
98,2016-11-20,8,18
99,2016-11-27,3,28
100,2016-12-04,8,29
101,2016-12-11,5,30
102,2016-12-18,5,17
103,2016-12-25,5,17
104,2017-01-01,4,19
105,2017-01-08,4,32
106,2017-01-15,4,20
107,2017-01-22,3,24
108,2017-01-29,4,22
109,2017-02-05,5,24
110,2017-02-12,3,24
111,2017-02-19,7,23
112,2017-02-26,9,24
113,2017-03-05,9,35
114,2017-03-12,4,22
115,2017-03-19,7,24
116,2017-03-26,5,22
117,2017-04-02,8,25
118,2017-04-09,9,25
119,2017-04-16,11,25
120,2017-04-23,6,28
121,2017-04-30,6,20
122,2017-05-07,5,25
123,2017-05-14,6,21
124,2017-05-21,7,23
125,2017-05-28,5,21
126,2017-06-04,9,23
127,2017-06-11,8,25
128,2017-06-18,6,23
129,2017-06-25,6,22
130,2017-07-02,3,19
131,2017-07-09,9,22
132,2017-07-16,4,22
133,2017-07-23,5,22
134,2017-07-30,13,18
135,2017-08-06,7,27
136,2017-08-13,7,34
137,2017-08-20,6,34
138,2017-08-27,6,39
139,2017-09-03,5,30
140,2017-09-10,5,34
141,2017-09-17,4,29
142,2017-09-24,5,23
143,2017-10-01,3,28
144,2017-10-08,5,34
145,2017-10-15,4,33
146,2017-10-22,3,29
147,2017-10-29,1,30
148,2017-11-05,3,26
149,2017-11-12,7,30
150,2017-11-19,4,18
151,2017-11-26,6,21
152,2017-12-03,4,33
153,2017-12-10,4,26
154,2017-12-17,5,24
155,2017-12-24,4,20
156,2017-12-31,2,24
157,2018-01-07,5,30
158,2018-01-14,3,23
159,2018-01-21,3,31
160,2018-01-28,0,31
161,2018-02-04,2,30
162,2018-02-11,9,30
163,2018-02-18,3,27
164,2018-02-25,3,32
165,2018-03-04,1,34
166,2018-03-11,4,30
167,2018-03-18,3,26
168,2018-03-25,3,21
169,2018-04-01,0,30
170,2018-04-08,4,24
171,2018-04-15,4,29
172,2018-04-22,6,33
173,2018-04-29,5,28
174,2018-05-06,4,24
175,2018-05-13,2,28
176,2018-05-20,0,19
177,2018-05-27,3,23
178,2018-06-03,2,24
179,2018-06-10,3,22
180,2018-06-17,1,24
181,2018-06-24,3,23
182,2018-07-01,4,23
183,2018-07-08,5,18
184,2018-07-15,3,19
185,2018-07-22,4,18
186,2018-07-29,1,26
187,2018-08-05,2,27
188,2018-08-12,3,31
189,2018-08-19,4,41
190,2018-08-26,3,34
191,2018-09-02,5,29
192,2018-09-09,3,36
193,2018-09-16,2,31
194,2018-09-23,5,31
195,2018-09-30,2,26
196,2018-10-07,3,26
197,2018-10-14,3,41
198,2018-10-21,3,27
199,2018-10-28,4,28
200,2018-11-04,4,27
201,2018-11-11,3,23
202,2018-11-18,2,23
203,2018-11-25,1,24
204,2018-12-02,3,26
205,2018-12-09,5,26
