,date,Ed Sheeran,Alphabet
244,2019-09-08,5,27
245,2019-09-15,0,15
246,2019-09-22,8,22
247,2019-09-29,14,24
248,2019-10-06,5,16
249,2019-10-13,7,17
250,2019-10-20,0,28
251,2019-10-27,10,18
252,2019-11-03,10,26
253,2019-11-10,12,21
254,2019-11-17,8,22
255,2019-11-24,8,17
256,2019-12-01,12,19
257,2019-12-08,3,11
258,2019-12-15,10,20
259,2019-12-22,7,13
260,2019-12-29,7,17
