,date,Guns N' Roses,Alphabet
244,2019-09-08,13,43
245,2019-09-15,15,56
246,2019-09-22,16,45
247,2019-09-29,13,42
248,2019-10-06,22,42
249,2019-10-13,25,51
250,2019-10-20,100,33
251,2019-10-27,16,54
252,2019-11-03,9,39
253,2019-11-10,8,46
254,2019-11-17,5,47
255,2019-11-24,6,35
256,2019-12-01,10,37
257,2019-12-08,7,50
258,2019-12-15,2,44
259,2019-12-22,10,28
260,2019-12-29,11,44
