,date,Metallica,Alphabet
245,2019-09-15,15,36
246,2019-09-22,18,26
247,2019-09-29,12,42
248,2019-10-06,17,45
249,2019-10-13,17,39
250,2019-10-20,23,47
251,2019-10-27,18,30
252,2019-11-03,8,34
253,2019-11-10,9,37
254,2019-11-17,8,39
255,2019-11-24,11,7
256,2019-12-01,13,29
257,2019-12-08,16,33
258,2019-12-15,11,19
259,2019-12-22,14,4
260,2019-12-29,18,26
