,date,Guns N' Roses,Alphabet
0,2015-01-04,6,35
1,2015-01-11,6,38
2,2015-01-18,6,36
3,2015-01-25,5,36
4,2015-02-01,5,35
5,2015-02-08,6,36
6,2015-02-15,5,34
7,2015-02-22,6,37
8,2015-03-01,6,37
9,2015-03-08,5,33
10,2015-03-15,5,36
11,2015-03-22,5,33
12,2015-03-29,5,31
13,2015-04-05,6,31
14,2015-04-12,6,36
15,2015-04-19,5,35
16,2015-04-26,5,33
17,2015-05-03,6,35
18,2015-05-10,7,35
19,2015-05-17,5,33
20,2015-05-24,5,35
21,2015-05-31,5,36
22,2015-06-07,6,28
23,2015-06-14,5,29
24,2015-06-21,5,30
25,2015-06-28,6,30
26,2015-07-05,4,32
27,2015-07-12,6,30
28,2015-07-19,6,30
29,2015-07-26,6,29
30,2015-08-02,5,30
31,2015-08-09,6,100
32,2015-08-16,5,52
33,2015-08-23,7,50
34,2015-08-30,5,54
35,2015-09-06,6,45
36,2015-09-13,6,44
37,2015-09-20,5,45
38,2015-09-27,7,46
39,2015-10-04,6,48
40,2015-10-11,6,42
41,2015-10-18,6,45
42,2015-10-25,8,41
43,2015-11-01,5,40
44,2015-11-08,10,40
45,2015-11-15,9,40
46,2015-11-22,7,32
47,2015-11-29,8,38
48,2015-12-06,7,37
49,2015-12-13,6,38
50,2015-12-20,7,30
51,2015-12-27,27,29
52,2016-01-03,30,36
53,2016-01-10,13,35
54,2016-01-17,23,33
55,2016-01-24,14,38
56,2016-01-31,13,49
57,2016-02-07,13,38
58,2016-02-14,11,39
59,2016-02-21,10,36
60,2016-02-28,10,37
61,2016-03-06,9,36
62,2016-03-13,10,37
63,2016-03-20,17,35
64,2016-03-27,62,37
65,2016-04-03,69,36
66,2016-04-10,43,35
67,2016-04-17,54,37
68,2016-04-24,41,38
69,2016-05-01,22,36
70,2016-05-08,15,36
71,2016-05-15,13,38
72,2016-05-22,13,36
73,2016-05-29,12,35
74,2016-06-05,11,35
75,2016-06-12,12,30
76,2016-06-19,17,30
77,2016-06-26,16,32
