,date,Coldplay,Alphabet
245,2019-09-15,2,25
246,2019-09-22,3,24
247,2019-09-29,2,23
248,2019-10-06,2,23
249,2019-10-13,3,21
250,2019-10-20,4,23
251,2019-10-27,4,24
252,2019-11-03,7,24
253,2019-11-10,3,24
254,2019-11-17,7,24
255,2019-11-24,6,17
256,2019-12-01,4,24
257,2019-12-08,3,21
258,2019-12-15,4,21
259,2019-12-22,3,15
260,2019-12-29,2,17
