,date,Bruno Mars,Alphabet
0,2015-01-04,16,33
1,2015-01-11,38,22
2,2015-01-18,32,30
3,2015-01-25,21,43
4,2015-02-01,26,11
5,2015-02-08,33,49
6,2015-02-15,12,30
7,2015-02-22,35,21
8,2015-03-01,22,56
9,2015-03-08,26,30
10,2015-03-15,23,33
11,2015-03-22,21,26
12,2015-03-29,12,38
13,2015-04-05,24,32
14,2015-04-12,21,34
15,2015-04-19,28,27
16,2015-04-26,38,10
17,2015-05-03,0,38
18,2015-05-10,20,35
19,2015-05-17,13,46
20,2015-05-24,0,38
21,2015-05-31,22,26
22,2015-06-07,6,30
23,2015-06-14,9,27
24,2015-06-21,12,23
25,2015-06-28,22,23
26,2015-07-05,28,26
27,2015-07-12,5,20
28,2015-07-19,12,17
29,2015-07-26,8,24
30,2015-08-02,24,26
31,2015-08-09,14,56
32,2015-08-16,9,34
33,2015-08-23,30,43
34,2015-08-30,19,42
35,2015-09-06,16,50
36,2015-09-13,13,37
37,2015-09-20,10,25
38,2015-09-27,0,41
39,2015-10-04,8,35
40,2015-10-11,6,42
41,2015-10-18,0,46
42,2015-10-25,12,62
43,2015-11-01,18,41
44,2015-11-08,19,45
45,2015-11-15,17,44
46,2015-11-22,9,22
47,2015-11-29,8,55
48,2015-12-06,0,57
49,2015-12-13,11,33
50,2015-12-20,0,24
51,2015-12-27,18,22
52,2016-01-03,9,34
53,2016-01-10,9,36
54,2016-01-17,8,35
55,2016-01-24,8,38
56,2016-01-31,16,41
57,2016-02-07,100,30
58,2016-02-14,16,27
59,2016-02-21,8,40
60,2016-02-28,9,43
61,2016-03-06,8,31
62,2016-03-13,10,32
63,2016-03-20,7,22
64,2016-03-27,12,24
65,2016-04-03,13,34
66,2016-04-10,12,41
67,2016-04-17,0,46
68,2016-04-24,12,26
69,2016-05-01,6,58
70,2016-05-08,15,36
71,2016-05-15,10,34
72,2016-05-22,13,35
73,2016-05-29,18,33
74,2016-06-05,16,30
75,2016-06-12,5,24
76,2016-06-19,8,24
77,2016-06-26,8,31
78,2016-07-03,0,13
79,2016-07-10,10,27
80,2016-07-17,0,19
81,2016-07-24,10,26
82,2016-07-31,7,26
83,2016-08-07,4,27
84,2016-08-14,8,22
85,2016-08-21,15,48
86,2016-08-28,0,42
