,date,Coldplay,Alphabet
0,2015-01-04,5,23
1,2015-01-11,6,21
2,2015-01-18,6,23
3,2015-01-25,4,22
4,2015-02-01,5,25
5,2015-02-08,6,24
6,2015-02-15,6,21
7,2015-02-22,4,23
8,2015-03-01,6,22
9,2015-03-08,4,22
10,2015-03-15,4,21
11,2015-03-22,2,19
12,2015-03-29,6,21
13,2015-04-05,6,19
14,2015-04-12,3,22
15,2015-04-19,4,22
16,2015-04-26,6,21
17,2015-05-03,7,20
18,2015-05-10,4,19
19,2015-05-17,6,20
20,2015-05-24,4,17
21,2015-05-31,8,19
22,2015-06-07,6,17
23,2015-06-14,5,15
24,2015-06-21,6,15
25,2015-06-28,5,20
26,2015-07-05,6,15
27,2015-07-12,5,14
28,2015-07-19,4,15
29,2015-07-26,4,17
30,2015-08-02,5,15
31,2015-08-09,5,42
32,2015-08-16,2,30
33,2015-08-23,4,31
34,2015-08-30,5,33
35,2015-09-06,5,25
36,2015-09-13,5,27
37,2015-09-20,2,26
38,2015-09-27,4,25
39,2015-10-04,5,31
40,2015-10-11,4,28
41,2015-10-18,5,27
42,2015-10-25,5,23
43,2015-11-01,7,26
44,2015-11-08,10,28
45,2015-11-15,7,27
46,2015-11-22,14,22
47,2015-11-29,20,24
48,2015-12-06,14,28
49,2015-12-13,12,24
50,2015-12-20,10,18
51,2015-12-27,6,15
52,2016-01-03,7,18
53,2016-01-10,7,21
54,2016-01-17,5,20
55,2016-01-24,15,22
56,2016-01-31,22,25
57,2016-02-07,100,21
58,2016-02-14,12,22
59,2016-02-21,8,21
60,2016-02-28,5,21
61,2016-03-06,7,21
62,2016-03-13,6,19
63,2016-03-20,6,19
64,2016-03-27,6,20
65,2016-04-03,10,20
66,2016-04-10,16,21
67,2016-04-17,8,18
68,2016-04-24,9,21
69,2016-05-01,8,19
70,2016-05-08,5,18
71,2016-05-15,8,19
72,2016-05-22,8,20
73,2016-05-29,7,15
74,2016-06-05,7,16
75,2016-06-12,7,15
76,2016-06-19,7,14
77,2016-06-26,8,13
78,2016-07-03,7,14
79,2016-07-10,10,16
80,2016-07-17,19,15
81,2016-07-24,47,16
82,2016-07-31,14,18
83,2016-08-07,8,17
84,2016-08-14,7,20
85,2016-08-21,6,28
86,2016-08-28,9,29
87,2016-09-04,7,28
88,2016-09-11,5,25
89,2016-09-18,6,22
90,2016-09-25,4,20
91,2016-10-02,8,20
92,2016-10-09,10,20
93,2016-10-16,7,21
94,2016-10-23,6,23
95,2016-10-30,6,21
96,2016-11-06,5,20
97,2016-11-13,5,22
98,2016-11-20,5,20
99,2016-11-27,5,19
100,2016-12-04,4,23
101,2016-12-11,5,20
102,2016-12-18,6,21
103,2016-12-25,5,15
104,2017-01-01,5,20
105,2017-01-08,4,19
106,2017-01-15,6,19
107,2017-01-22,5,21
108,2017-01-29,6,23
109,2017-02-05,6,21
110,2017-02-12,5,23
111,2017-02-19,6,19
112,2017-02-26,7,22
113,2017-03-05,9,20
114,2017-03-12,7,21
115,2017-03-19,7,19
116,2017-03-26,6,19
117,2017-04-02,6,19
118,2017-04-09,6,17
119,2017-04-16,6,19
120,2017-04-23,6,20
121,2017-04-30,5,18
122,2017-05-07,6,21
123,2017-05-14,7,20
124,2017-05-21,7,19
125,2017-05-28,6,19
126,2017-06-04,8,16
127,2017-06-11,6,16
128,2017-06-18,8,17
129,2017-06-25,6,15
130,2017-07-02,8,14
131,2017-07-09,7,14
132,2017-07-16,7,14
133,2017-07-23,7,15
134,2017-07-30,9,16
135,2017-08-06,10,14
136,2017-08-13,26,19
137,2017-08-20,18,28
138,2017-08-27,5,25
139,2017-09-03,5,22
140,2017-09-10,3,25
141,2017-09-17,5,24
142,2017-09-24,5,20
143,2017-10-01,4,20
144,2017-10-08,4,25
145,2017-10-15,4,24
146,2017-10-22,3,24
147,2017-10-29,4,21
148,2017-11-05,4,21
149,2017-11-12,4,23
150,2017-11-19,3,19
151,2017-11-26,4,21
152,2017-12-03,3,21
153,2017-12-10,4,20
154,2017-12-17,4,19
155,2017-12-24,4,15
156,2017-12-31,3,17
157,2018-01-07,3,20
158,2018-01-14,3,19
159,2018-01-21,4,23
160,2018-01-28,4,22
161,2018-02-04,4,23
162,2018-02-11,6,21
163,2018-02-18,5,21
164,2018-02-25,4,23
165,2018-03-04,3,22
166,2018-03-11,4,24
167,2018-03-18,3,23
168,2018-03-25,3,17
169,2018-04-01,5,18
170,2018-04-08,4,19
171,2018-04-15,4,21
172,2018-04-22,4,20
173,2018-04-29,3,21
174,2018-05-06,4,19
175,2018-05-13,4,18
176,2018-05-20,4,18
177,2018-05-27,4,17
178,2018-06-03,4,15
179,2018-06-10,3,17
180,2018-06-17,3,18
181,2018-06-24,3,18
182,2018-07-01,3,15
183,2018-07-08,4,15
184,2018-07-15,2,15
185,2018-07-22,4,13
186,2018-07-29,3,14
187,2018-08-05,3,15
188,2018-08-12,4,18
189,2018-08-19,3,23
190,2018-08-26,3,29
191,2018-09-02,3,20
192,2018-09-09,3,25
193,2018-09-16,2,22
194,2018-09-23,3,22
195,2018-09-30,3,23
196,2018-10-07,4,20
197,2018-10-14,4,24
198,2018-10-21,2,24
199,2018-10-28,4,21
200,2018-11-04,4,22
201,2018-11-11,4,21
202,2018-11-18,3,19
203,2018-11-25,4,21
204,2018-12-02,4,20
205,2018-12-09,4,22
206,2018-12-16,3,21
207,2018-12-23,3,14
208,2018-12-30,4,19
209,2019-01-06,4,20
210,2019-01-13,3,20
211,2019-01-20,5,22
212,2019-01-27,3,22
213,2019-02-03,4,23
214,2019-02-10,4,20
215,2019-02-17,3,21
216,2019-02-24,2,23
217,2019-03-03,4,23
218,2019-03-10,2,18
219,2019-03-17,3,20
220,2019-03-24,3,18
221,2019-03-31,2,20
222,2019-04-07,2,20
223,2019-04-14,3,19
224,2019-04-21,2,18
225,2019-04-28,2,19
226,2019-05-05,3,19
227,2019-05-12,3,18
228,2019-05-19,4,20
229,2019-05-26,3,16
230,2019-06-02,3,21
231,2019-06-09,4,15
232,2019-06-16,3,19
233,2019-06-23,2,14
234,2019-06-30,3,14
235,2019-07-07,2,15
236,2019-07-14,3,17
237,2019-07-21,2,14
238,2019-07-28,3,17
239,2019-08-04,2,15
240,2019-08-11,3,18
241,2019-08-18,2,21
242,2019-08-25,3,25
243,2019-09-01,2,23
244,2019-09-08,3,24
245,2019-09-15,3,25
246,2019-09-22,2,24
247,2019-09-29,2,21
248,2019-10-06,3,23
249,2019-10-13,2,22
250,2019-10-20,5,24
251,2019-10-27,5,24
252,2019-11-03,5,24
253,2019-11-10,4,24
254,2019-11-17,8,24
255,2019-11-24,6,17
256,2019-12-01,5,22
257,2019-12-08,4,20
258,2019-12-15,4,19
259,2019-12-22,4,17
260,2019-12-29,5,17
