,date,Bruno Mars,Alphabet
244,2019-09-08,18,27
245,2019-09-15,8,25
246,2019-09-22,9,23
247,2019-09-29,15,24
248,2019-10-06,8,25
249,2019-10-13,11,22
250,2019-10-20,10,31
251,2019-10-27,16,36
252,2019-11-03,11,24
253,2019-11-10,10,28
254,2019-11-17,10,21
255,2019-11-24,11,21
256,2019-12-01,14,27
257,2019-12-08,13,23
258,2019-12-15,12,21
259,2019-12-22,6,21
260,2019-12-29,10,21
