,date,Pink,Alphabet
0,2015-01-04,11,50
1,2015-01-11,11,52
2,2015-01-18,5,49
3,2015-01-25,7,60
4,2015-02-01,6,47
5,2015-02-08,12,47
6,2015-02-15,7,49
7,2015-02-22,8,38
8,2015-03-01,4,48
9,2015-03-08,9,43
10,2015-03-15,7,44
11,2015-03-22,6,38
12,2015-03-29,9,46
13,2015-04-05,3,50
14,2015-04-12,22,57
15,2015-04-19,9,45
16,2015-04-26,8,37
17,2015-05-03,10,46
18,2015-05-10,15,52
19,2015-05-17,13,43
20,2015-05-24,15,40
21,2015-05-31,7,44
22,2015-06-07,7,49
23,2015-06-14,11,47
24,2015-06-21,11,43
25,2015-06-28,12,43
26,2015-07-05,12,40
27,2015-07-12,8,32
28,2015-07-19,3,44
29,2015-07-26,13,42
30,2015-08-02,8,43
31,2015-08-09,5,91
32,2015-08-16,13,74
33,2015-08-23,12,65
34,2015-08-30,9,62
35,2015-09-06,14,61
36,2015-09-13,10,62
37,2015-09-20,6,54
38,2015-09-27,7,67
39,2015-10-04,6,59
40,2015-10-11,4,70
41,2015-10-18,0,61
42,2015-10-25,6,64
43,2015-11-01,6,53
44,2015-11-08,9,46
45,2015-11-15,4,56
46,2015-11-22,3,44
47,2015-11-29,9,44
48,2015-12-06,5,56
49,2015-12-13,4,48
50,2015-12-20,11,47
51,2015-12-27,13,35
52,2016-01-03,14,52
53,2016-01-10,10,39
54,2016-01-17,5,43
55,2016-01-24,6,46
56,2016-01-31,9,53
57,2016-02-07,11,54
58,2016-02-14,9,44
59,2016-02-21,6,45
60,2016-02-28,6,47
61,2016-03-06,10,46
62,2016-03-13,5,46
63,2016-03-20,7,39
64,2016-03-27,6,48
65,2016-04-03,9,47
66,2016-04-10,9,49
67,2016-04-17,11,46
68,2016-04-24,12,41
69,2016-05-01,12,48
70,2016-05-08,20,44
71,2016-05-15,23,46
72,2016-05-22,30,38
73,2016-05-29,16,40
74,2016-06-05,19,33
75,2016-06-12,13,36
76,2016-06-19,14,36
77,2016-06-26,15,34
78,2016-07-03,8,44
79,2016-07-10,9,41
80,2016-07-17,8,26
81,2016-07-24,17,37
82,2016-07-31,9,41
83,2016-08-07,11,40
84,2016-08-14,13,38
85,2016-08-21,13,59
86,2016-08-28,13,56
87,2016-09-04,10,49
88,2016-09-11,8,52
89,2016-09-18,14,53
90,2016-09-25,9,47
91,2016-10-02,9,49
92,2016-10-09,8,41
93,2016-10-16,9,51
94,2016-10-23,6,40
