,date,U2,Alphabet
245,2019-09-15,3,30
246,2019-09-22,8,35
247,2019-09-29,2,40
248,2019-10-06,3,41
249,2019-10-13,5,29
250,2019-10-20,6,28
251,2019-10-27,5,42
252,2019-11-03,9,32
253,2019-11-10,3,36
254,2019-11-17,6,35
255,2019-11-24,7,21
256,2019-12-01,0,30
257,2019-12-08,6,38
258,2019-12-15,2,29
259,2019-12-22,3,29
260,2019-12-29,3,25
