,date,Guns N' Roses,Alphabet
0,2015-01-04,5,34
1,2015-01-11,5,35
2,2015-01-18,5,33
3,2015-01-25,3,39
4,2015-02-01,4,35
5,2015-02-08,5,31
6,2015-02-15,4,33
7,2015-02-22,5,32
8,2015-03-01,4,33
9,2015-03-08,5,34
10,2015-03-15,4,36
11,2015-03-22,4,32
12,2015-03-29,5,30
13,2015-04-05,5,31
14,2015-04-12,5,31
15,2015-04-19,5,30
16,2015-04-26,5,33
17,2015-05-03,6,33
18,2015-05-10,6,36
19,2015-05-17,6,29
20,2015-05-24,4,29
21,2015-05-31,5,28
22,2015-06-07,5,28
23,2015-06-14,5,27
24,2015-06-21,6,26
25,2015-06-28,5,27
26,2015-07-05,6,26
27,2015-07-12,5,24
28,2015-07-19,5,23
29,2015-07-26,5,27
30,2015-08-02,4,24
31,2015-08-09,4,54
32,2015-08-16,6,37
33,2015-08-23,5,46
34,2015-08-30,5,51
35,2015-09-06,6,41
36,2015-09-13,5,40
37,2015-09-20,4,42
38,2015-09-27,5,41
39,2015-10-04,6,38
40,2015-10-11,6,35
41,2015-10-18,6,41
42,2015-10-25,6,33
43,2015-11-01,5,36
44,2015-11-08,8,34
45,2015-11-15,7,33
46,2015-11-22,5,27
47,2015-11-29,6,30
48,2015-12-06,7,31
49,2015-12-13,6,29
50,2015-12-20,6,27
51,2015-12-27,20,25
52,2016-01-03,20,27
53,2016-01-10,10,28
54,2016-01-17,12,30
55,2016-01-24,10,31
56,2016-01-31,10,38
57,2016-02-07,11,31
58,2016-02-14,9,35
59,2016-02-21,8,32
60,2016-02-28,7,29
61,2016-03-06,6,27
62,2016-03-13,8,23
63,2016-03-20,16,30
64,2016-03-27,37,29
65,2016-04-03,70,32
66,2016-04-10,31,34
67,2016-04-17,27,30
68,2016-04-24,17,28
69,2016-05-01,14,29
70,2016-05-08,12,30
71,2016-05-15,12,32
72,2016-05-22,11,29
73,2016-05-29,10,26
74,2016-06-05,10,26
75,2016-06-12,11,26
76,2016-06-19,18,30
77,2016-06-26,16,29
78,2016-07-03,16,25
79,2016-07-10,19,25
80,2016-07-17,20,27
81,2016-07-24,28,25
82,2016-07-31,100,34
83,2016-08-07,22,25
84,2016-08-14,13,32
85,2016-08-21,11,45
86,2016-08-28,7,49
87,2016-09-04,7,38
88,2016-09-11,6,40
89,2016-09-18,7,36
90,2016-09-25,6,34
91,2016-10-02,7,34
92,2016-10-09,7,30
93,2016-10-16,8,32
94,2016-10-23,7,34
95,2016-10-30,7,31
96,2016-11-06,6,28
97,2016-11-13,6,32
98,2016-11-20,7,25
99,2016-11-27,11,30
100,2016-12-04,25,30
101,2016-12-11,14,30
102,2016-12-18,10,28
103,2016-12-25,9,24
104,2017-01-01,7,29
105,2017-01-08,8,28
106,2017-01-15,9,30
107,2017-01-22,8,36
108,2017-01-29,8,31
109,2017-02-05,7,28
110,2017-02-12,9,31
111,2017-02-19,7,32
112,2017-02-26,7,32
113,2017-03-05,8,32
114,2017-03-12,7,24
115,2017-03-19,8,29
116,2017-03-26,8,29
117,2017-04-02,6,28
118,2017-04-09,7,28
119,2017-04-16,6,29
120,2017-04-23,8,31
121,2017-04-30,8,29
122,2017-05-07,8,31
123,2017-05-14,8,35
124,2017-05-21,12,33
125,2017-05-28,19,32
126,2017-06-04,12,31
127,2017-06-11,14,27
128,2017-06-18,11,29
129,2017-06-25,10,24
130,2017-07-02,9,25
131,2017-07-09,10,24
132,2017-07-16,14,23
133,2017-07-23,16,24
134,2017-07-30,17,24
135,2017-08-06,15,26
136,2017-08-13,12,31
137,2017-08-20,12,36
138,2017-08-27,14,36
139,2017-09-03,47,34
140,2017-09-10,14,39
141,2017-09-17,8,41
142,2017-09-24,7,38
143,2017-10-01,8,35
144,2017-10-08,7,35
145,2017-10-15,9,36
146,2017-10-22,9,36
147,2017-10-29,7,31
148,2017-11-05,21,36
149,2017-11-12,10,34
150,2017-11-19,5,28
151,2017-11-26,6,32
152,2017-12-03,5,32
153,2017-12-10,6,31
154,2017-12-17,5,27
155,2017-12-24,5,25
156,2017-12-31,5,26
157,2018-01-07,4,36
158,2018-01-14,5,30
159,2018-01-21,5,33
160,2018-01-28,6,32
161,2018-02-04,7,42
162,2018-02-11,6,34
163,2018-02-18,4,31
164,2018-02-25,6,35
165,2018-03-04,5,31
166,2018-03-11,5,27
167,2018-03-18,6,34
168,2018-03-25,6,29
169,2018-04-01,6,33
170,2018-04-08,5,32
171,2018-04-15,4,30
172,2018-04-22,5,35
173,2018-04-29,8,32
174,2018-05-06,8,32
175,2018-05-13,6,32
176,2018-05-20,6,34
177,2018-05-27,6,30
178,2018-06-03,6,30
179,2018-06-10,6,29
180,2018-06-17,5,27
181,2018-06-24,7,27
182,2018-07-01,5,24
183,2018-07-08,6,28
184,2018-07-15,6,26
185,2018-07-22,8,28
186,2018-07-29,5,30
187,2018-08-05,6,30
188,2018-08-12,5,32
189,2018-08-19,6,43
190,2018-08-26,4,47
191,2018-09-02,5,44
192,2018-09-09,4,42
193,2018-09-16,5,40
194,2018-09-23,6,40
195,2018-09-30,4,36
196,2018-10-07,5,37
197,2018-10-14,4,35
198,2018-10-21,5,39
199,2018-10-28,6,32
200,2018-11-04,6,32
201,2018-11-11,5,33
202,2018-11-18,5,24
203,2018-11-25,5,31
204,2018-12-02,5,30
