,date,Ed Sheeran,Alphabet
0,2015-01-04,17,22
1,2015-01-11,28,20
2,2015-01-18,23,16
3,2015-01-25,35,22
4,2015-02-01,32,21
5,2015-02-08,92,21
6,2015-02-15,37,16
7,2015-02-22,39,27
8,2015-03-01,51,22
9,2015-03-08,31,18
10,2015-03-15,25,16
11,2015-03-22,29,22
12,2015-03-29,19,15
13,2015-04-05,14,18
14,2015-04-12,12,18
15,2015-04-19,17,17
16,2015-04-26,13,16
17,2015-05-03,20,19
18,2015-05-10,13,23
19,2015-05-17,35,18
20,2015-05-24,30,16
21,2015-05-31,31,20
22,2015-06-07,96,15
23,2015-06-14,25,13
24,2015-06-21,26,16
25,2015-06-28,22,14
26,2015-07-05,18,12
27,2015-07-12,18,12
28,2015-07-19,21,16
29,2015-07-26,11,14
30,2015-08-02,16,16
31,2015-08-09,23,25
32,2015-08-16,23,19
33,2015-08-23,14,28
34,2015-08-30,13,26
35,2015-09-06,10,24
36,2015-09-13,8,20
37,2015-09-20,16,21
38,2015-09-27,12,17
39,2015-10-04,9,25
40,2015-10-11,12,24
41,2015-10-18,10,24
42,2015-10-25,10,22
43,2015-11-01,10,20
44,2015-11-08,13,20
45,2015-11-15,6,24
46,2015-11-22,11,18
47,2015-11-29,8,22
48,2015-12-06,9,16
49,2015-12-13,12,19
50,2015-12-20,12,5
51,2015-12-27,10,13
52,2016-01-03,4,19
53,2016-01-10,4,16
54,2016-01-17,6,16
55,2016-01-24,6,22
56,2016-01-31,8,20
57,2016-02-07,5,14
58,2016-02-14,18,16
59,2016-02-21,7,17
60,2016-02-28,5,15
61,2016-03-06,5,20
62,2016-03-13,4,15
63,2016-03-20,9,14
64,2016-03-27,7,17
65,2016-04-03,5,19
66,2016-04-10,6,19
67,2016-04-17,4,21
68,2016-04-24,6,15
69,2016-05-01,6,20
70,2016-05-08,6,22
71,2016-05-15,0,14
72,2016-05-22,3,18
73,2016-05-29,5,17
74,2016-06-05,7,12
75,2016-06-12,5,15
76,2016-06-19,2,17
77,2016-06-26,5,13
78,2016-07-03,6,10
79,2016-07-10,4,8
80,2016-07-17,3,15
81,2016-07-24,2,13
82,2016-07-31,9,23
83,2016-08-07,3,13
84,2016-08-14,6,14
85,2016-08-21,3,21
86,2016-08-28,3,31
87,2016-09-04,6,23
88,2016-09-11,5,21
