,date,U2,Alphabet
245,2019-09-15,7,85
246,2019-09-22,10,62
247,2019-09-29,11,72
248,2019-10-06,0,60
249,2019-10-13,9,69
250,2019-10-20,6,57
251,2019-10-27,5,86
252,2019-11-03,9,76
253,2019-11-10,6,70
254,2019-11-17,11,58
255,2019-11-24,5,47
256,2019-12-01,14,61
257,2019-12-08,8,72
258,2019-12-15,8,54
259,2019-12-22,6,36
260,2019-12-29,11,49
