,date,Pink,Alphabet
245,2019-09-15,20,55
246,2019-09-22,18,57
247,2019-09-29,27,55
248,2019-10-06,31,54
249,2019-10-13,18,56
250,2019-10-20,11,55
251,2019-10-27,15,56
252,2019-11-03,25,55
253,2019-11-10,43,51
254,2019-11-17,14,55
255,2019-11-24,21,42
256,2019-12-01,34,50
257,2019-12-08,24,48
258,2019-12-15,9,45
259,2019-12-22,9,38
260,2019-12-29,14,44
