,date,Ed Sheeran,Alphabet
0,2015-01-04,37,33
1,2015-01-11,47,33
2,2015-01-18,48,32
3,2015-01-25,59,36
4,2015-02-01,49,29
5,2015-02-08,96,28
6,2015-02-15,53,28
7,2015-02-22,47,32
8,2015-03-01,45,31
9,2015-03-08,33,32
10,2015-03-15,31,29
11,2015-03-22,35,29
12,2015-03-29,43,29
13,2015-04-05,32,31
14,2015-04-12,58,31
15,2015-04-19,29,32
16,2015-04-26,24,26
17,2015-05-03,30,27
18,2015-05-10,29,31
19,2015-05-17,40,32
20,2015-05-24,28,33
21,2015-05-31,41,27
22,2015-06-07,34,26
23,2015-06-14,39,25
24,2015-06-21,37,24
25,2015-06-28,37,26
26,2015-07-05,40,23
27,2015-07-12,34,25
28,2015-07-19,38,23
29,2015-07-26,31,26
30,2015-08-02,28,25
31,2015-08-09,42,57
32,2015-08-16,46,36
33,2015-08-23,41,40
34,2015-08-30,44,44
35,2015-09-06,100,36
36,2015-09-13,26,39
37,2015-09-20,25,34
38,2015-09-27,29,37
39,2015-10-04,22,42
40,2015-10-11,20,34
41,2015-10-18,23,35
42,2015-10-25,19,37
43,2015-11-01,16,32
44,2015-11-08,18,35
45,2015-11-15,17,36
46,2015-11-22,16,25
47,2015-11-29,16,30
48,2015-12-06,15,32
49,2015-12-13,17,29
50,2015-12-20,17,23
51,2015-12-27,17,25
52,2016-01-03,12,28
53,2016-01-10,11,27
54,2016-01-17,13,26
55,2016-01-24,11,27
56,2016-01-31,11,37
57,2016-02-07,11,27
58,2016-02-14,25,29
59,2016-02-21,13,28
60,2016-02-28,10,28
61,2016-03-06,11,28
62,2016-03-13,10,24
63,2016-03-20,11,25
64,2016-03-27,10,26
65,2016-04-03,10,31
66,2016-04-10,9,26
67,2016-04-17,9,25
68,2016-04-24,10,30
69,2016-05-01,8,27
70,2016-05-08,9,25
71,2016-05-15,8,29
72,2016-05-22,11,26
73,2016-05-29,8,28
74,2016-06-05,12,28
75,2016-06-12,7,24
76,2016-06-19,8,23
77,2016-06-26,8,21
78,2016-07-03,9,21
79,2016-07-10,8,25
80,2016-07-17,7,26
81,2016-07-24,7,25
82,2016-07-31,8,30
83,2016-08-07,7,27
84,2016-08-14,6,34
85,2016-08-21,7,42
86,2016-08-28,8,34
87,2016-09-04,7,33
88,2016-09-11,8,31
89,2016-09-18,7,35
90,2016-09-25,7,31
91,2016-10-02,6,25
92,2016-10-09,7,31
93,2016-10-16,9,30
94,2016-10-23,8,28
95,2016-10-30,6,28
96,2016-11-06,6,25
97,2016-11-13,7,26
98,2016-11-20,6,21
99,2016-11-27,8,28
100,2016-12-04,7,28
101,2016-12-11,7,28
102,2016-12-18,7,25
103,2016-12-25,7,24
104,2017-01-01,33,25
105,2017-01-08,29,26
106,2017-01-15,22,29
107,2017-01-22,28,28
108,2017-01-29,29,25
109,2017-02-05,25,29
110,2017-02-12,58,27
111,2017-02-19,38,25
112,2017-02-26,55,27
113,2017-03-05,99,26
114,2017-03-12,96,25
115,2017-03-19,54,28
116,2017-03-26,44,30
117,2017-04-02,35,28
118,2017-04-09,37,24
119,2017-04-16,32,27
120,2017-04-23,29,29
121,2017-04-30,27,27
122,2017-05-07,29,29
123,2017-05-14,26,29
124,2017-05-21,35,28
125,2017-05-28,28,29
126,2017-06-04,33,25
127,2017-06-11,29,25
128,2017-06-18,24,24
129,2017-06-25,24,25
130,2017-07-02,34,20
131,2017-07-09,28,26
132,2017-07-16,90,23
133,2017-07-23,31,23
134,2017-07-30,27,23
135,2017-08-06,28,26
136,2017-08-13,25,33
137,2017-08-20,29,39
138,2017-08-27,81,36
139,2017-09-03,21,22
140,2017-09-10,17,23
141,2017-09-17,20,30
142,2017-09-24,23,32
143,2017-10-01,20,33
144,2017-10-08,21,33
145,2017-10-15,41,33
146,2017-10-22,27,33
147,2017-10-29,22,32
148,2017-11-05,29,36
