,date,Guns N' Roses,Alphabet
244,2019-09-08,3,20
245,2019-09-15,4,16
246,2019-09-22,3,18
247,2019-09-29,2,19
248,2019-10-06,3,18
249,2019-10-13,4,15
250,2019-10-20,4,18
251,2019-10-27,3,19
252,2019-11-03,2,16
253,2019-11-10,3,18
254,2019-11-17,3,18
255,2019-11-24,2,12
256,2019-12-01,2,17
257,2019-12-08,3,16
258,2019-12-15,3,14
259,2019-12-22,2,11
260,2019-12-29,1,15
