,date,Ed Sheeran,Alphabet
244,2019-09-08,9,32
245,2019-09-15,8,21
246,2019-09-22,7,30
247,2019-09-29,16,28
248,2019-10-06,9,16
249,2019-10-13,13,24
250,2019-10-20,15,45
251,2019-10-27,6,39
252,2019-11-03,10,32
253,2019-11-10,11,21
254,2019-11-17,11,33
255,2019-11-24,11,29
256,2019-12-01,10,25
257,2019-12-08,12,23
258,2019-12-15,6,20
259,2019-12-22,10,26
260,2019-12-29,13,27
