,date,Ed Sheeran,Alphabet
0,2015-01-04,25,15
1,2015-01-11,15,30
2,2015-01-18,28,22
3,2015-01-25,46,35
4,2015-02-01,23,20
5,2015-02-08,54,16
6,2015-02-15,43,23
7,2015-02-22,27,24
8,2015-03-01,44,12
9,2015-03-08,37,27
10,2015-03-15,17,18
11,2015-03-22,17,7
12,2015-03-29,23,28
13,2015-04-05,29,13
14,2015-04-12,14,25
15,2015-04-19,21,25
16,2015-04-26,22,9
17,2015-05-03,28,0
18,2015-05-10,24,28
19,2015-05-17,33,16
20,2015-05-24,45,39
21,2015-05-31,26,21
22,2015-06-07,24,0
23,2015-06-14,32,13
24,2015-06-21,14,21
25,2015-06-28,14,41
26,2015-07-05,0,23
27,2015-07-12,0,20
28,2015-07-19,0,14
29,2015-07-26,38,41
30,2015-08-02,9,19
31,2015-08-09,17,9
32,2015-08-16,8,10
33,2015-08-23,0,24
34,2015-08-30,29,22
35,2015-09-06,0,64
36,2015-09-13,16,48
37,2015-09-20,42,25
38,2015-09-27,0,10
39,2015-10-04,19,23
40,2015-10-11,9,38
41,2015-10-18,16,46
42,2015-10-25,26,35
43,2015-11-01,20,29
44,2015-11-08,7,39
45,2015-11-15,0,34
46,2015-11-22,35,19
47,2015-11-29,0,0
48,2015-12-06,11,11
49,2015-12-13,19,32
50,2015-12-20,0,20
51,2015-12-27,22,8
52,2016-01-03,14,30
53,2016-01-10,0,25
54,2016-01-17,8,27
55,2016-01-24,14,17
56,2016-01-31,0,23
57,2016-02-07,11,36
58,2016-02-14,18,10
59,2016-02-21,38,24
60,2016-02-28,8,14
61,2016-03-06,16,21
62,2016-03-13,0,0
63,2016-03-20,0,21
64,2016-03-27,12,19
65,2016-04-03,0,35
66,2016-04-10,22,17
67,2016-04-17,14,21
68,2016-04-24,0,12
69,2016-05-01,9,24
70,2016-05-08,11,28
71,2016-05-15,0,25
72,2016-05-22,8,46
73,2016-05-29,0,58
74,2016-06-05,23,20
75,2016-06-12,0,29
76,2016-06-19,8,21
77,2016-06-26,18,7
78,2016-07-03,15,18
79,2016-07-10,11,16
80,2016-07-17,16,15
81,2016-07-24,0,10
82,2016-07-31,0,25
83,2016-08-07,21,15
84,2016-08-14,0,22
85,2016-08-21,0,9
86,2016-08-28,16,18
