,date,Pink,Alphabet
0,2015-01-04,15,52
1,2015-01-11,0,35
2,2015-01-18,0,48
3,2015-01-25,11,69
4,2015-02-01,0,18
5,2015-02-08,0,79
6,2015-02-15,10,48
7,2015-02-22,15,33
8,2015-03-01,0,89
9,2015-03-08,15,48
10,2015-03-15,0,53
11,2015-03-22,0,42
12,2015-03-29,18,61
13,2015-04-05,25,51
14,2015-04-12,25,54
15,2015-04-19,0,43
16,2015-04-26,0,16
17,2015-05-03,0,61
18,2015-05-10,19,56
19,2015-05-17,7,74
20,2015-05-24,0,60
21,2015-05-31,11,41
22,2015-06-07,13,49
23,2015-06-14,11,43
24,2015-06-21,0,37
25,2015-06-28,0,37
26,2015-07-05,31,42
27,2015-07-12,13,33
28,2015-07-19,17,27
29,2015-07-26,0,39
30,2015-08-02,16,41
31,2015-08-09,21,91
32,2015-08-16,13,55
33,2015-08-23,15,68
34,2015-08-30,0,67
35,2015-09-06,24,81
36,2015-09-13,15,60
37,2015-09-20,12,40
38,2015-09-27,0,66
39,2015-10-04,0,56
40,2015-10-11,0,68
41,2015-10-18,31,74
42,2015-10-25,7,100
43,2015-11-01,0,66
44,2015-11-08,18,72
45,2015-11-15,0,70
46,2015-11-22,12,35
47,2015-11-29,10,89
48,2015-12-06,0,92
49,2015-12-13,11,53
50,2015-12-20,22,38
51,2015-12-27,13,35
52,2016-01-03,13,54
53,2016-01-10,11,57
54,2016-01-17,8,56
55,2016-01-24,0,61
56,2016-01-31,9,65
57,2016-02-07,23,48
58,2016-02-14,10,44
59,2016-02-21,10,65
60,2016-02-28,19,69
61,2016-03-06,7,49
62,2016-03-13,21,52
63,2016-03-20,0,35
64,2016-03-27,0,39
65,2016-04-03,9,55
66,2016-04-10,9,65
67,2016-04-17,10,74
68,2016-04-24,7,42
69,2016-05-01,10,94
70,2016-05-08,26,58
71,2016-05-15,28,55
72,2016-05-22,42,56
73,2016-05-29,22,54
74,2016-06-05,24,48
75,2016-06-12,16,38
76,2016-06-19,15,39
77,2016-06-26,27,50
78,2016-07-03,24,21
79,2016-07-10,17,44
80,2016-07-17,15,30
81,2016-07-24,30,42
82,2016-07-31,35,42
83,2016-08-07,12,43
84,2016-08-14,0,35
85,2016-08-21,15,77
86,2016-08-28,32,68
87,2016-09-04,7,81
88,2016-09-11,9,46
89,2016-09-18,9,39
90,2016-09-25,11,58
91,2016-10-02,18,41
92,2016-10-09,9,54
93,2016-10-16,16,56
94,2016-10-23,8,66
95,2016-10-30,13,71
96,2016-11-06,35,59
97,2016-11-13,20,66
98,2016-11-20,14,49
99,2016-11-27,8,60
100,2016-12-04,9,50
101,2016-12-11,12,59
102,2016-12-18,6,65
103,2016-12-25,21,40
104,2017-01-01,12,65
105,2017-01-08,0,59
106,2017-01-15,11,74
107,2017-01-22,0,57
108,2017-01-29,8,39
109,2017-02-05,11,47
110,2017-02-12,12,48
111,2017-02-19,21,63
112,2017-02-26,0,46
113,2017-03-05,15,47
114,2017-03-12,6,51
115,2017-03-19,0,56
116,2017-03-26,8,53
117,2017-04-02,16,59
118,2017-04-09,10,52
119,2017-04-16,19,56
120,2017-04-23,0,58
121,2017-04-30,0,53
122,2017-05-07,21,52
123,2017-05-14,13,66
124,2017-05-21,8,47
125,2017-05-28,0,47
126,2017-06-04,0,54
127,2017-06-11,8,53
128,2017-06-18,0,42
129,2017-06-25,0,41
130,2017-07-02,7,44
131,2017-07-09,20,33
132,2017-07-16,8,26
133,2017-07-23,15,29
134,2017-07-30,12,25
135,2017-08-06,9,27
136,2017-08-13,22,42
137,2017-08-20,20,43
138,2017-08-27,43,38
139,2017-09-03,21,57
140,2017-09-10,20,48
141,2017-09-17,16,51
142,2017-09-24,17,53
143,2017-10-01,38,71
144,2017-10-08,93,61
145,2017-10-15,46,76
146,2017-10-22,17,55
147,2017-10-29,29,63
148,2017-11-05,47,91
149,2017-11-12,26,60
150,2017-11-19,43,42
151,2017-11-26,23,64
152,2017-12-03,30,66
153,2017-12-10,29,58
154,2017-12-17,24,29
155,2017-12-24,39,41
156,2017-12-31,20,53
157,2018-01-07,22,58
158,2018-01-14,35,62
159,2018-01-21,37,66
160,2018-01-28,45,65
161,2018-02-04,93,51
162,2018-02-11,44,64
163,2018-02-18,51,30
164,2018-02-25,47,76
165,2018-03-04,49,75
166,2018-03-11,31,54
167,2018-03-18,28,51
168,2018-03-25,29,51
169,2018-04-01,31,69
170,2018-04-08,32,47
171,2018-04-15,22,67
172,2018-04-22,43,45
173,2018-04-29,45,41
174,2018-05-06,57,51
175,2018-05-13,23,66
176,2018-05-20,16,44
177,2018-05-27,40,52
178,2018-06-03,22,43
179,2018-06-10,33,37
180,2018-06-17,21,39
181,2018-06-24,18,30
182,2018-07-01,0,21
183,2018-07-08,8,16
184,2018-07-15,16,28
185,2018-07-22,21,53
186,2018-07-29,22,24
187,2018-08-05,28,36
188,2018-08-12,24,38
189,2018-08-19,17,45
190,2018-08-26,15,44
191,2018-09-02,9,62
192,2018-09-09,11,57
193,2018-09-16,20,67
194,2018-09-23,15,61
195,2018-09-30,12,52
196,2018-10-07,13,65
197,2018-10-14,21,58
198,2018-10-21,25,55
199,2018-10-28,29,64
200,2018-11-04,5,79
201,2018-11-11,27,50
202,2018-11-18,13,35
203,2018-11-25,25,52
204,2018-12-02,15,64
205,2018-12-09,13,54
206,2018-12-16,0,49
207,2018-12-23,32,60
208,2018-12-30,25,48
209,2019-01-06,19,54
210,2019-01-13,26,61
211,2019-01-20,14,44
212,2019-01-27,13,66
213,2019-02-03,31,52
214,2019-02-10,31,57
215,2019-02-17,21,68
216,2019-02-24,30,39
217,2019-03-03,24,61
218,2019-03-10,19,39
219,2019-03-17,26,45
220,2019-03-24,52,58
221,2019-03-31,47,39
222,2019-04-07,17,51
223,2019-04-14,16,45
224,2019-04-21,23,70
225,2019-04-28,18,35
226,2019-05-05,33,50
227,2019-05-12,37,51
228,2019-05-19,36,61
229,2019-05-26,26,38
230,2019-06-02,39,48
231,2019-06-09,41,38
232,2019-06-16,38,37
233,2019-06-23,37,34
234,2019-06-30,12,35
235,2019-07-07,11,33
236,2019-07-14,49,39
237,2019-07-21,34,47
238,2019-07-28,20,32
239,2019-08-04,46,42
240,2019-08-11,11,57
241,2019-08-18,22,76
242,2019-08-25,35,64
243,2019-09-01,28,55
244,2019-09-08,46,54
245,2019-09-15,29,54
246,2019-09-22,26,59
247,2019-09-29,27,49
248,2019-10-06,29,48
249,2019-10-13,15,69
250,2019-10-20,8,40
251,2019-10-27,0,33
252,2019-11-03,19,68
253,2019-11-10,42,58
254,2019-11-17,19,44
255,2019-11-24,11,47
256,2019-12-01,21,78
257,2019-12-08,23,59
258,2019-12-15,10,54
259,2019-12-22,13,66
260,2019-12-29,19,56
