,date,The Rolling Stones,Alphabet
0,2015-01-04,13,63
1,2015-01-11,12,66
2,2015-01-18,12,62
3,2015-01-25,14,72
4,2015-02-01,12,65
5,2015-02-08,12,57
6,2015-02-15,16,61
7,2015-02-22,12,60
8,2015-03-01,12,61
9,2015-03-08,17,62
10,2015-03-15,20,67
11,2015-03-22,15,60
12,2015-03-29,54,56
13,2015-04-05,51,58
14,2015-04-12,38,57
15,2015-04-19,24,55
16,2015-04-26,19,61
17,2015-05-03,19,60
18,2015-05-10,22,66
19,2015-05-17,25,54
20,2015-05-24,33,54
21,2015-05-31,68,52
22,2015-06-07,61,53
23,2015-06-14,22,50
24,2015-06-21,22,49
25,2015-06-28,22,49
26,2015-07-05,19,48
27,2015-07-12,14,45
28,2015-07-19,15,44
29,2015-07-26,14,50
30,2015-08-02,11,44
31,2015-08-09,14,100
32,2015-08-16,12,69
33,2015-08-23,14,85
34,2015-08-30,11,94
35,2015-09-06,13,77
36,2015-09-13,12,75
37,2015-09-20,14,79
38,2015-09-27,12,76
39,2015-10-04,11,72
40,2015-10-11,11,64
41,2015-10-18,13,75
42,2015-10-25,13,62
43,2015-11-01,14,67
44,2015-11-08,12,63
45,2015-11-15,13,62
46,2015-11-22,10,51
47,2015-11-29,12,55
48,2015-12-06,13,58
49,2015-12-13,13,54
50,2015-12-20,19,49
51,2015-12-27,15,47
52,2016-01-03,12,51
53,2016-01-10,25,51
54,2016-01-17,12,56
55,2016-01-24,14,58
56,2016-01-31,13,71
57,2016-02-07,15,57
58,2016-02-14,19,65
59,2016-02-21,15,60
60,2016-02-28,14,54
61,2016-03-06,13,49
62,2016-03-13,17,43
63,2016-03-20,18,57
64,2016-03-27,15,54
65,2016-04-03,14,59
66,2016-04-10,12,63
67,2016-04-17,17,55
68,2016-04-24,12,52
69,2016-05-01,20,53
70,2016-05-08,14,56
71,2016-05-15,16,60
72,2016-05-22,15,53
73,2016-05-29,12,48
74,2016-06-05,12,47
75,2016-06-12,15,49
76,2016-06-19,11,56
77,2016-06-26,9,53
78,2016-07-03,11,46
79,2016-07-10,14,47
80,2016-07-17,15,49
81,2016-07-24,13,46
82,2016-07-31,11,63
83,2016-08-07,11,47
84,2016-08-14,13,60
85,2016-08-21,13,84
86,2016-08-28,14,91
87,2016-09-04,8,71
88,2016-09-11,13,73
89,2016-09-18,12,67
90,2016-09-25,12,64
91,2016-10-02,18,63
92,2016-10-09,15,56
93,2016-10-16,17,60
94,2016-10-23,15,62
95,2016-10-30,14,58
96,2016-11-06,11,53
97,2016-11-13,14,59
98,2016-11-20,15,46
99,2016-11-27,19,56
100,2016-12-04,17,56
101,2016-12-11,15,55
102,2016-12-18,16,53
103,2016-12-25,12,45
104,2017-01-01,12,55
105,2017-01-08,15,52
106,2017-01-15,15,57
107,2017-01-22,14,66
108,2017-01-29,14,57
109,2017-02-05,14,52
110,2017-02-12,15,58
111,2017-02-19,14,59
112,2017-02-26,12,59
113,2017-03-05,12,59
114,2017-03-12,14,45
115,2017-03-19,14,55
116,2017-03-26,13,54
117,2017-04-02,9,52
118,2017-04-09,14,52
119,2017-04-16,14,54
120,2017-04-23,11,58
121,2017-04-30,12,54
122,2017-05-07,13,57
123,2017-05-14,14,65
124,2017-05-21,13,61
125,2017-05-28,13,60
126,2017-06-04,12,57
127,2017-06-11,14,49
128,2017-06-18,12,54
129,2017-06-25,13,45
130,2017-07-02,10,47
131,2017-07-09,10,44
132,2017-07-16,11,44
133,2017-07-23,14,44
134,2017-07-30,10,44
135,2017-08-06,11,49
136,2017-08-13,9,57
137,2017-08-20,10,67
138,2017-08-27,9,67
139,2017-09-03,12,63
140,2017-09-10,11,73
141,2017-09-17,12,75
142,2017-09-24,12,71
143,2017-10-01,10,66
144,2017-10-08,12,65
145,2017-10-15,11,68
146,2017-10-22,12,66
147,2017-10-29,11,58
148,2017-11-05,13,66
149,2017-11-12,13,63
150,2017-11-19,11,52
151,2017-11-26,10,59
152,2017-12-03,10,59
153,2017-12-10,11,57
154,2017-12-17,10,50
155,2017-12-24,9,47
156,2017-12-31,14,47
157,2018-01-07,11,66
158,2018-01-14,11,55
159,2018-01-21,11,62
160,2018-01-28,9,60
161,2018-02-04,11,78
162,2018-02-11,13,63
163,2018-02-18,14,58
164,2018-02-25,16,66
165,2018-03-04,17,58
166,2018-03-11,14,50
167,2018-03-18,10,62
168,2018-03-25,12,54
169,2018-04-01,12,61
170,2018-04-08,13,60
171,2018-04-15,11,56
172,2018-04-22,13,64
173,2018-04-29,12,59
174,2018-05-06,12,59
175,2018-05-13,17,59
176,2018-05-20,14,63
177,2018-05-27,13,55
178,2018-06-03,12,56
179,2018-06-10,15,54
180,2018-06-17,12,50
181,2018-06-24,15,50
182,2018-07-01,15,44
183,2018-07-08,15,52
184,2018-07-15,14,48
185,2018-07-22,13,53
186,2018-07-29,14,55
187,2018-08-05,13,55
188,2018-08-12,12,60
189,2018-08-19,13,80
190,2018-08-26,11,88
191,2018-09-02,14,82
192,2018-09-09,12,77
193,2018-09-16,14,75
194,2018-09-23,11,75
195,2018-09-30,13,67
196,2018-10-07,12,68
197,2018-10-14,10,65
198,2018-10-21,13,73
199,2018-10-28,11,60
200,2018-11-04,15,59
201,2018-11-11,12,62
202,2018-11-18,38,45
203,2018-11-25,58,58
204,2018-12-02,24,55
205,2018-12-09,22,61
206,2018-12-16,18,55
207,2018-12-23,16,45
208,2018-12-30,21,48
209,2019-01-06,17,61
210,2019-01-13,23,59
211,2019-01-20,16,58
212,2019-01-27,15,63
213,2019-02-03,17,61
214,2019-02-10,15,60
215,2019-02-17,17,63
216,2019-02-24,16,60
217,2019-03-03,19,59
218,2019-03-10,18,48
219,2019-03-17,15,56
220,2019-03-24,33,63
221,2019-03-31,34,57
222,2019-04-07,19,61
223,2019-04-14,16,50
224,2019-04-21,18,57
225,2019-04-28,17,67
226,2019-05-05,14,65
227,2019-05-12,24,58
228,2019-05-19,20,56
229,2019-05-26,20,52
230,2019-06-02,19,56
231,2019-06-09,17,49
232,2019-06-16,26,52
233,2019-06-23,28,47
234,2019-06-30,22,48
235,2019-07-07,32,48
236,2019-07-14,38,53
237,2019-07-21,77,53
238,2019-07-28,65,47
239,2019-08-04,25,56
240,2019-08-11,23,60
241,2019-08-18,19,79
242,2019-08-25,20,87
243,2019-09-01,17,74
244,2019-09-08,14,74
245,2019-09-15,14,76
246,2019-09-22,12,72
247,2019-09-29,13,71
248,2019-10-06,10,70
249,2019-10-13,12,64
250,2019-10-20,12,69
251,2019-10-27,12,74
252,2019-11-03,10,74
253,2019-11-10,10,72
254,2019-11-17,12,72
255,2019-11-24,12,51
