,date,Pink,Alphabet
0,2015-01-04,6,21
1,2015-01-11,8,29
2,2015-01-18,7,15
3,2015-01-25,6,20
4,2015-02-01,8,27
5,2015-02-08,6,26
6,2015-02-15,9,26
7,2015-02-22,5,25
8,2015-03-01,7,16
9,2015-03-08,9,29
10,2015-03-15,4,24
11,2015-03-22,9,19
12,2015-03-29,8,24
13,2015-04-05,6,21
14,2015-04-12,10,22
15,2015-04-19,9,22
16,2015-04-26,6,22
17,2015-05-03,3,23
18,2015-05-10,6,31
19,2015-05-17,10,44
20,2015-05-24,7,26
21,2015-05-31,8,45
22,2015-06-07,7,45
23,2015-06-14,4,25
24,2015-06-21,0,37
25,2015-06-28,5,24
26,2015-07-05,8,39
27,2015-07-12,13,33
28,2015-07-19,7,28
29,2015-07-26,7,34
30,2015-08-02,8,29
31,2015-08-09,8,78
32,2015-08-16,3,44
33,2015-08-23,3,45
34,2015-08-30,8,54
35,2015-09-06,14,48
36,2015-09-13,10,47
37,2015-09-20,3,59
38,2015-09-27,4,47
39,2015-10-04,6,50
40,2015-10-11,5,46
41,2015-10-18,0,49
42,2015-10-25,0,58
43,2015-11-01,4,45
44,2015-11-08,5,52
45,2015-11-15,16,49
46,2015-11-22,3,39
47,2015-11-29,9,48
48,2015-12-06,8,45
49,2015-12-13,2,45
50,2015-12-20,8,43
51,2015-12-27,11,35
52,2016-01-03,7,38
53,2016-01-10,3,38
54,2016-01-17,10,41
55,2016-01-24,10,37
56,2016-01-31,9,50
57,2016-02-07,11,41
58,2016-02-14,7,44
59,2016-02-21,2,48
60,2016-02-28,6,39
61,2016-03-06,11,39
62,2016-03-13,6,39
63,2016-03-20,8,26
64,2016-03-27,2,46
65,2016-04-03,7,46
66,2016-04-10,11,44
67,2016-04-17,17,31
68,2016-04-24,11,41
69,2016-05-01,15,36
70,2016-05-08,11,32
71,2016-05-15,17,38
72,2016-05-22,23,42
73,2016-05-29,6,41
74,2016-06-05,11,43
75,2016-06-12,13,35
76,2016-06-19,10,33
77,2016-06-26,4,34
78,2016-07-03,10,37
79,2016-07-10,13,30
80,2016-07-17,9,38
81,2016-07-24,14,34
82,2016-07-31,9,35
83,2016-08-07,9,34
84,2016-08-14,9,40
85,2016-08-21,8,37
86,2016-08-28,9,32
87,2016-09-04,7,36
88,2016-09-11,7,39
89,2016-09-18,9,35
90,2016-09-25,5,37
91,2016-10-02,8,38
92,2016-10-09,9,44
93,2016-10-16,7,48
94,2016-10-23,9,44
95,2016-10-30,7,38
96,2016-11-06,9,42
97,2016-11-13,14,43
98,2016-11-20,10,28
99,2016-11-27,9,40
100,2016-12-04,9,41
101,2016-12-11,9,38
102,2016-12-18,9,34
103,2016-12-25,8,37
104,2017-01-01,10,35
105,2017-01-08,9,32
106,2017-01-15,4,48
107,2017-01-22,9,37
108,2017-01-29,8,37
109,2017-02-05,5,46
110,2017-02-12,9,46
111,2017-02-19,5,46
112,2017-02-26,5,43
113,2017-03-05,14,38
114,2017-03-12,5,41
115,2017-03-19,7,43
116,2017-03-26,7,37
117,2017-04-02,7,42
118,2017-04-09,7,34
119,2017-04-16,7,37
120,2017-04-23,4,32
121,2017-04-30,6,45
122,2017-05-07,10,40
123,2017-05-14,6,41
124,2017-05-21,8,39
125,2017-05-28,6,49
126,2017-06-04,9,49
127,2017-06-11,6,43
128,2017-06-18,5,32
129,2017-06-25,9,34
130,2017-07-02,11,29
131,2017-07-09,4,30
132,2017-07-16,7,20
133,2017-07-23,12,37
134,2017-07-30,6,35
135,2017-08-06,10,35
136,2017-08-13,20,33
137,2017-08-20,11,26
138,2017-08-27,36,32
139,2017-09-03,12,35
140,2017-09-10,11,44
141,2017-09-17,10,49
142,2017-09-24,9,47
143,2017-10-01,35,44
144,2017-10-08,60,44
145,2017-10-15,39,45
146,2017-10-22,23,51
147,2017-10-29,15,45
148,2017-11-05,28,38
149,2017-11-12,21,40
150,2017-11-19,37,40
151,2017-11-26,18,41
152,2017-12-03,19,41
153,2017-12-10,22,36
154,2017-12-17,22,42
155,2017-12-24,22,38
156,2017-12-31,22,40
157,2018-01-07,23,48
158,2018-01-14,18,41
159,2018-01-21,9,52
160,2018-01-28,46,54
161,2018-02-04,79,46
162,2018-02-11,16,46
163,2018-02-18,23,45
164,2018-02-25,32,42
165,2018-03-04,35,47
166,2018-03-11,20,41
167,2018-03-18,20,40
168,2018-03-25,23,43
169,2018-04-01,21,56
170,2018-04-08,22,41
171,2018-04-15,24,42
172,2018-04-22,35,51
173,2018-04-29,35,43
174,2018-05-06,37,44
175,2018-05-13,100,43
176,2018-05-20,20,45
177,2018-05-27,22,44
178,2018-06-03,19,41
179,2018-06-10,25,27
180,2018-06-17,16,39
181,2018-06-24,13,32
182,2018-07-01,15,42
183,2018-07-08,15,32
184,2018-07-15,17,41
185,2018-07-22,11,32
186,2018-07-29,15,36
187,2018-08-05,19,31
188,2018-08-12,10,37
189,2018-08-19,16,34
190,2018-08-26,14,45
191,2018-09-02,14,41
192,2018-09-09,5,52
193,2018-09-16,5,44
194,2018-09-23,10,48
195,2018-09-30,12,44
196,2018-10-07,7,40
197,2018-10-14,14,41
198,2018-10-21,5,36
199,2018-10-28,13,40
200,2018-11-04,9,39
201,2018-11-11,13,48
202,2018-11-18,9,42
203,2018-11-25,11,38
204,2018-12-02,16,46
205,2018-12-09,12,44
206,2018-12-16,17,44
207,2018-12-23,8,40
208,2018-12-30,16,33
209,2019-01-06,8,47
210,2019-01-13,15,42
211,2019-01-20,18,45
212,2019-01-27,10,46
213,2019-02-03,20,47
214,2019-02-10,23,46
215,2019-02-17,18,45
216,2019-02-24,14,34
217,2019-03-03,21,46
218,2019-03-10,21,47
219,2019-03-17,18,40
220,2019-03-24,33,36
221,2019-03-31,35,38
222,2019-04-07,67,40
223,2019-04-14,16,47
224,2019-04-21,24,40
225,2019-04-28,22,38
226,2019-05-05,13,35
227,2019-05-12,14,44
228,2019-05-19,23,38
229,2019-05-26,29,42
230,2019-06-02,32,43
231,2019-06-09,29,35
232,2019-06-16,32,37
233,2019-06-23,23,33
234,2019-06-30,17,33
235,2019-07-07,11,32
236,2019-07-14,14,32
237,2019-07-21,21,41
238,2019-07-28,21,30
239,2019-08-04,25,25
240,2019-08-11,24,25
241,2019-08-18,15,39
242,2019-08-25,19,42
243,2019-09-01,26,46
244,2019-09-08,17,48
245,2019-09-15,16,39
246,2019-09-22,7,43
247,2019-09-29,21,54
248,2019-10-06,22,33
249,2019-10-13,12,48
250,2019-10-20,12,47
251,2019-10-27,8,50
252,2019-11-03,20,47
253,2019-11-10,32,48
254,2019-11-17,11,44
255,2019-11-24,16,38
256,2019-12-01,20,49
257,2019-12-08,14,40
258,2019-12-15,8,46
259,2019-12-22,6,41
260,2019-12-29,12,34
