,date,Metallica,Alphabet
245,2019-09-15,12,42
246,2019-09-22,19,40
247,2019-09-29,17,35
248,2019-10-06,26,39
249,2019-10-13,16,37
250,2019-10-20,14,41
251,2019-10-27,14,41
252,2019-11-03,12,40
253,2019-11-10,12,40
254,2019-11-17,12,40
255,2019-11-24,12,28
256,2019-12-01,15,37
257,2019-12-08,13,34
258,2019-12-15,12,31
259,2019-12-22,14,29
260,2019-12-29,12,28
