,date,Metallica,Alphabet
245,2019-09-15,11,55
246,2019-09-22,13,55
247,2019-09-29,13,47
248,2019-10-06,13,50
249,2019-10-13,11,46
250,2019-10-20,14,56
251,2019-10-27,10,55
252,2019-11-03,11,52
253,2019-11-10,6,48
254,2019-11-17,18,50
255,2019-11-24,13,33
256,2019-12-01,15,53
257,2019-12-08,15,43
258,2019-12-15,10,42
259,2019-12-22,11,26
260,2019-12-29,9,33
