,date,U2,Alphabet
0,2015-01-04,10,26
1,2015-01-11,9,22
2,2015-01-18,7,24
3,2015-01-25,8,25
4,2015-02-01,8,22
5,2015-02-08,8,27
6,2015-02-15,8,20
7,2015-02-22,5,23
8,2015-03-01,6,19
9,2015-03-08,8,23
10,2015-03-15,5,24
11,2015-03-22,7,25
12,2015-03-29,6,20
13,2015-04-05,8,21
14,2015-04-12,10,25
15,2015-04-19,8,21
16,2015-04-26,11,18
17,2015-05-03,16,20
18,2015-05-10,21,15
19,2015-05-17,82,14
20,2015-05-24,47,19
21,2015-05-31,12,17
22,2015-06-07,7,16
23,2015-06-14,7,19
24,2015-06-21,7,19
25,2015-06-28,6,18
26,2015-07-05,6,19
27,2015-07-12,8,18
28,2015-07-19,9,20
29,2015-07-26,12,18
30,2015-08-02,9,22
31,2015-08-09,8,49
32,2015-08-16,4,31
33,2015-08-23,4,28
34,2015-08-30,4,32
35,2015-09-06,4,26
36,2015-09-13,4,28
37,2015-09-20,5,26
38,2015-09-27,6,27
39,2015-10-04,5,27
40,2015-10-11,4,24
41,2015-10-18,2,31
42,2015-10-25,6,30
43,2015-11-01,5,26
44,2015-11-08,7,25
45,2015-11-15,6,20
46,2015-11-22,5,21
47,2015-11-29,5,20
48,2015-12-06,10,22
49,2015-12-13,5,21
50,2015-12-20,7,18
51,2015-12-27,6,17
52,2016-01-03,6,22
53,2016-01-10,2,22
54,2016-01-17,3,17
55,2016-01-24,3,22
56,2016-01-31,5,27
57,2016-02-07,3,25
58,2016-02-14,4,23
59,2016-02-21,5,19
60,2016-02-28,3,24
61,2016-03-06,4,17
62,2016-03-13,5,20
63,2016-03-20,2,19
64,2016-03-27,3,19
65,2016-04-03,7,21
66,2016-04-10,5,25
67,2016-04-17,2,18
68,2016-04-24,3,20
69,2016-05-01,6,20
70,2016-05-08,5,19
71,2016-05-15,2,23
72,2016-05-22,3,19
73,2016-05-29,4,16
74,2016-06-05,5,21
75,2016-06-12,4,17
76,2016-06-19,4,18
77,2016-06-26,4,17
78,2016-07-03,4,17
79,2016-07-10,3,16
80,2016-07-17,4,17
81,2016-07-24,5,16
82,2016-07-31,5,19
83,2016-08-07,4,25
84,2016-08-14,3,28
85,2016-08-21,5,27
86,2016-08-28,4,28
87,2016-09-04,1,26
88,2016-09-11,3,19
89,2016-09-18,5,23
90,2016-09-25,4,25
91,2016-10-02,5,20
92,2016-10-09,4,20
93,2016-10-16,4,20
94,2016-10-23,4,22
95,2016-10-30,4,17
96,2016-11-06,4,19
97,2016-11-13,4,20
98,2016-11-20,3,18
99,2016-11-27,4,25
100,2016-12-04,4,21
101,2016-12-11,3,22
102,2016-12-18,2,22
103,2016-12-25,5,15
104,2017-01-01,4,20
105,2017-01-08,21,22
106,2017-01-15,11,19
107,2017-01-22,5,26
108,2017-01-29,5,22
109,2017-02-05,5,23
110,2017-02-12,5,21
111,2017-02-19,6,19
112,2017-02-26,6,21
113,2017-03-05,6,21
114,2017-03-12,7,17
115,2017-03-19,5,22
116,2017-03-26,6,19
117,2017-04-02,6,23
118,2017-04-09,10,22
119,2017-04-16,7,20
120,2017-04-23,6,24
121,2017-04-30,7,21
122,2017-05-07,7,21
123,2017-05-14,16,20
124,2017-05-21,12,20
125,2017-05-28,9,21
126,2017-06-04,8,19
127,2017-06-11,9,17
128,2017-06-18,46,15
129,2017-06-25,18,19
130,2017-07-02,11,17
131,2017-07-09,12,17
132,2017-07-16,9,15
133,2017-07-23,9,19
134,2017-07-30,10,21
135,2017-08-06,10,25
136,2017-08-13,10,26
137,2017-08-20,7,23
138,2017-08-27,12,26
139,2017-09-03,20,24
140,2017-09-10,22,22
141,2017-09-17,100,23
142,2017-09-24,10,26
143,2017-10-01,6,21
144,2017-10-08,6,24
145,2017-10-15,4,25
146,2017-10-22,7,26
147,2017-10-29,7,20
148,2017-11-05,4,22
149,2017-11-12,7,23
150,2017-11-19,7,19
151,2017-11-26,7,21
152,2017-12-03,11,22
153,2017-12-10,7,21
154,2017-12-17,6,20
155,2017-12-24,4,16
156,2017-12-31,5,15
157,2018-01-07,3,23
158,2018-01-14,4,21
159,2018-01-21,5,23
160,2018-01-28,13,22
161,2018-02-04,4,23
162,2018-02-11,5,23
163,2018-02-18,4,20
164,2018-02-25,2,28
165,2018-03-04,4,20
166,2018-03-11,3,20
167,2018-03-18,4,25
168,2018-03-25,5,19
169,2018-04-01,3,19
170,2018-04-08,4,24
171,2018-04-15,4,20
172,2018-04-22,5,24
173,2018-04-29,3,21
174,2018-05-06,7,25
175,2018-05-13,8,22
176,2018-05-20,6,21
177,2018-05-27,6,18
178,2018-06-03,4,18
179,2018-06-10,7,17
180,2018-06-17,5,18
181,2018-06-24,4,19
182,2018-07-01,5,16
183,2018-07-08,4,18
184,2018-07-15,3,18
185,2018-07-22,4,20
186,2018-07-29,1,22
187,2018-08-05,2,25
188,2018-08-12,3,24
189,2018-08-19,5,29
190,2018-08-26,2,25
191,2018-09-02,5,25
192,2018-09-09,4,23
193,2018-09-16,5,25
194,2018-09-23,4,26
195,2018-09-30,3,22
196,2018-10-07,3,20
197,2018-10-14,2,22
198,2018-10-21,4,22
199,2018-10-28,3,20
200,2018-11-04,5,20
201,2018-11-11,4,21
202,2018-11-18,4,15
203,2018-11-25,3,19
204,2018-12-02,0,20
205,2018-12-09,4,22
206,2018-12-16,4,19
207,2018-12-23,4,16
208,2018-12-30,4,17
209,2019-01-06,3,24
210,2019-01-13,4,24
211,2019-01-20,4,22
212,2019-01-27,2,24
213,2019-02-03,4,19
214,2019-02-10,4,23
215,2019-02-17,3,19
216,2019-02-24,4,20
217,2019-03-03,2,19
218,2019-03-10,3,18
219,2019-03-17,3,21
220,2019-03-24,3,23
221,2019-03-31,3,20
222,2019-04-07,3,19
223,2019-04-14,3,20
224,2019-04-21,0,22
225,2019-04-28,5,21
226,2019-05-05,2,22
227,2019-05-12,3,24
228,2019-05-19,2,15
229,2019-05-26,5,19
230,2019-06-02,3,19
231,2019-06-09,3,17
232,2019-06-16,4,17
233,2019-06-23,2,20
234,2019-06-30,2,14
235,2019-07-07,4,16
236,2019-07-14,2,20
237,2019-07-21,5,19
238,2019-07-28,2,18
239,2019-08-04,2,23
240,2019-08-11,3,23
241,2019-08-18,3,26
242,2019-08-25,5,23
243,2019-09-01,3,26
244,2019-09-08,2,23
245,2019-09-15,3,23
246,2019-09-22,3,27
247,2019-09-29,5,26
248,2019-10-06,2,21
249,2019-10-13,3,21
250,2019-10-20,3,23
251,2019-10-27,3,26
252,2019-11-03,4,27
253,2019-11-10,3,23
254,2019-11-17,4,22
255,2019-11-24,3,24
256,2019-12-01,3,24
257,2019-12-08,5,21
258,2019-12-15,3,20
259,2019-12-22,4,16
260,2019-12-29,6,18
