,date,Coldplay,Alphabet
245,2019-09-15,3,20
246,2019-09-22,3,22
247,2019-09-29,3,21
248,2019-10-06,3,24
249,2019-10-13,4,20
250,2019-10-20,6,22
251,2019-10-27,4,22
252,2019-11-03,8,24
253,2019-11-10,4,22
254,2019-11-17,8,24
255,2019-11-24,6,19
256,2019-12-01,4,22
257,2019-12-08,3,22
258,2019-12-15,4,20
259,2019-12-22,4,17
260,2019-12-29,4,17
